Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;1000;10;1;40;1189378;1726090039108856566
1;0;0;1000;10;1;40;850933;1726090039118860391
2;0;0;1000;10;1;40;582563;1726090039128856859
3;0;0;1000;10;1;40;573020;1726090039138816778
4;0;0;1000;10;1;40;201070;1726090039148834626
5;0;0;1000;10;1;40;182456;1726090039158818705
6;0;0;1000;10;1;40;566327;1726090039168811142
7;0;0;1000;10;1;40;184704;1726090039178823272
8;0;0;1000;10;1;40;184819;1726090039188823731
9;0;0;1000;10;1;40;186460;1726090039198828308
10;0;0;1000;10;1;40;181993;1726090039208827652
11;0;0;1000;10;1;40;186403;1726090039218825275
12;0;0;1000;10;1;40;181512;1726090039228826800
13;0;0;1000;10;1;40;187685;1726090039238783341
14;0;0;1000;10;1;40;219382;1726090039248798682
15;0;0;1000;10;1;40;185167;1726090039258830568
16;0;0;1000;10;1;40;202429;1726090039268831869
17;0;0;1000;10;1;40;177871;1726090039278830419
18;0;0;1000;10;1;40;178847;1726090039288826747
19;0;0;1000;10;1;40;183417;1726090039298828105
20;0;0;1000;10;1;40;180918;1726090039308825062
21;0;0;1000;10;1;40;180240;1726090039318823477
22;0;0;1000;10;1;40;182403;1726090039328827812
23;0;0;1000;10;1;40;178797;1726090039338829612
24;0;0;1000;10;1;40;178338;1726090039348828793
25;0;0;1000;10;1;40;178949;1726090039358831878
26;0;0;1000;10;1;40;180107;1726090039368826495
27;0;0;1000;10;1;40;182169;1726090039378827378
28;0;0;1000;10;1;40;183347;1726090039388825265
29;0;0;1000;10;1;40;180729;1726090039398828337
30;0;0;1000;10;1;40;176873;1726090039408834507
31;0;0;1000;10;1;40;184715;1726090039418826913
32;0;0;1000;10;1;40;181715;1726090039428828255
33;0;0;1000;10;1;40;179275;1726090039438825348
34;0;0;1000;10;1;40;180664;1726090039448827807
35;0;0;1000;10;1;40;181836;1726090039458833458
36;0;0;1000;10;1;40;183912;1726090039468828177
37;0;0;1000;10;1;40;649013;1726090039478731202
38;0;0;1000;10;1;40;178248;1726090039488728285
39;0;0;1000;10;1;40;184170;1726090039498807324
40;0;0;1000;10;1;40;183985;1726090039508822821
41;0;0;1000;10;1;40;176671;1726090039518832584
42;0;0;1000;10;1;40;182029;1726090039528828322
43;0;0;1000;10;1;40;182670;1726090039538822598
44;0;0;1000;10;1;40;178609;1726090039548828810
45;0;0;1000;10;1;40;182747;1726090039558826423
46;0;0;1000;10;1;40;211750;1726090039568835508
47;0;0;1000;10;1;40;178779;1726090039578830666
48;0;0;1000;10;1;40;181933;1726090039588826474
49;0;0;1000;10;1;40;180799;1726090039598833266
50;0;0;1000;10;1;40;178949;1726090039608828049
51;0;0;1000;10;1;40;178855;1726090039618831628
52;0;0;1000;10;1;40;180979;1726090039628826486
53;0;0;1000;10;1;40;188327;1726090039638827821
54;0;0;1000;10;1;40;182418;1726090039648828903
55;0;0;1000;10;1;40;183687;1726090039658830878
56;0;0;1000;10;1;40;216332;1726090039668833741
57;0;0;1000;10;1;40;177588;1726090039678829512
58;0;0;1000;10;1;40;176409;1726090039688828070
59;0;0;1000;10;1;40;179218;1726090039698830962
60;0;0;1000;10;1;40;183853;1726090039708824946
61;0;0;1000;10;1;40;183810;1726090039718836034
62;0;0;1000;10;1;40;183047;1726090039728836064
63;0;0;1000;10;1;40;188632;1726090039738828076
64;0;0;1000;10;1;40;183644;1726090039748827756
65;0;0;1000;10;1;40;199337;1726090039758837591
66;0;0;1000;10;1;40;202016;1726090039768835327
67;0;0;1000;10;1;40;201730;1726090039778837930
68;0;0;1000;10;1;40;199025;1726090039788834977
69;0;0;1000;10;1;40;202249;1726090039798837650
70;0;0;1000;10;1;40;198521;1726090039808835774
71;0;0;1000;10;1;40;199307;1726090039818836364
72;0;0;1000;10;1;40;198321;1726090039828836773
73;0;0;1000;10;1;40;201268;1726090039838839108
74;0;0;1000;10;1;40;199329;1726090039848839182
75;0;0;1000;10;1;40;199020;1726090039858835802
76;0;0;1000;10;1;40;204316;1726090039868836745
77;0;0;1000;10;1;40;198871;1726090039878835530
78;0;0;1000;10;1;40;202595;1726090039888834480
79;0;0;1000;10;1;40;199006;1726090039898837241
80;0;0;1000;10;1;40;199555;1726090039908835270
81;0;0;1000;10;1;40;202104;1726090039918840848
82;0;0;1000;10;1;40;199587;1726090039928836647
83;0;0;1000;10;1;40;201696;1726090039938837629
84;0;0;1000;10;1;40;200743;1726090039948837761
85;0;0;1000;10;1;40;199352;1726090039958838272
86;0;0;1000;10;1;40;203786;1726090039968839697
87;0;0;1000;10;1;40;198429;1726090039978836364
88;0;0;1000;10;1;40;204161;1726090039988835746
89;0;0;1000;10;1;40;200499;1726090039998839394
90;0;0;1000;10;1;40;199073;1726090040008836098
91;0;0;1000;10;1;40;202266;1726090040018841013
92;0;0;1000;10;1;40;202856;1726090040028835321
93;0;0;1000;10;1;40;200844;1726090040038836533
94;0;0;1000;10;1;40;202247;1726090040048840526
95;0;0;1000;10;1;40;199018;1726090040058836117
96;0;0;1000;10;1;40;204493;1726090040068838851
97;0;0;1000;10;1;40;528774;1726090040078734219
98;0;0;1000;10;1;40;478981;1726090040088813996
99;0;0;1000;10;1;40;236926;1726090040098786377
0;1;0;1000;10;1;40;1211445;1726090039108856566
1;1;0;1000;10;1;40;872362;1726090039118860391
2;1;0;1000;10;1;40;603724;1726090039128856859
3;1;0;1000;10;1;40;593731;1726090039138816778
4;1;0;1000;10;1;40;224857;1726090039148834626
5;1;0;1000;10;1;40;207321;1726090039158818705
6;1;0;1000;10;1;40;587425;1726090039168811142
7;1;0;1000;10;1;40;209492;1726090039178823272
8;1;0;1000;10;1;40;209261;1726090039188823731
9;1;0;1000;10;1;40;211087;1726090039198828308
10;1;0;1000;10;1;40;207050;1726090039208827652
11;1;0;1000;10;1;40;211484;1726090039218825275
12;1;0;1000;10;1;40;206541;1726090039228826800
13;1;0;1000;10;1;40;212500;1726090039238783341
14;1;0;1000;10;1;40;245716;1726090039248798682
15;1;0;1000;10;1;40;209353;1726090039258830568
16;1;0;1000;10;1;40;226529;1726090039268831869
17;1;0;1000;10;1;40;202068;1726090039278830419
18;1;0;1000;10;1;40;202600;1726090039288826747
19;1;0;1000;10;1;40;207981;1726090039298828105
20;1;0;1000;10;1;40;204943;1726090039308825062
21;1;0;1000;10;1;40;204307;1726090039318823477
22;1;0;1000;10;1;40;206962;1726090039328827812
23;1;0;1000;10;1;40;203198;1726090039338829612
24;1;0;1000;10;1;40;202236;1726090039348828793
25;1;0;1000;10;1;40;202906;1726090039358831878
26;1;0;1000;10;1;40;204618;1726090039368826495
27;1;0;1000;10;1;40;206593;1726090039378827378
28;1;0;1000;10;1;40;207635;1726090039388825265
29;1;0;1000;10;1;40;205382;1726090039398828337
30;1;0;1000;10;1;40;201249;1726090039408834507
31;1;0;1000;10;1;40;208696;1726090039418826913
32;1;0;1000;10;1;40;205612;1726090039428828255
33;1;0;1000;10;1;40;203991;1726090039438825348
34;1;0;1000;10;1;40;205261;1726090039448827807
35;1;0;1000;10;1;40;206295;1726090039458833458
36;1;0;1000;10;1;40;208436;1726090039468828177
37;1;0;1000;10;1;40;669783;1726090039478731202
38;1;0;1000;10;1;40;202198;1726090039488728285
39;1;0;1000;10;1;40;208459;1726090039498807324
40;1;0;1000;10;1;40;208292;1726090039508822821
41;1;0;1000;10;1;40;200875;1726090039518832584
42;1;0;1000;10;1;40;206284;1726090039528828322
43;1;0;1000;10;1;40;206845;1726090039538822598
44;1;0;1000;10;1;40;202647;1726090039548828810
45;1;0;1000;10;1;40;206699;1726090039558826423
46;1;0;1000;10;1;40;236094;1726090039568835508
47;1;0;1000;10;1;40;202822;1726090039578830666
48;1;0;1000;10;1;40;206222;1726090039588826474
49;1;0;1000;10;1;40;205252;1726090039598833266
