Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;1000;10;6;7;410899;1726188185780754913
1;0;0;1000;10;6;7;519438;1726188185790779108
2;0;0;1000;10;6;7;335426;1726188185800761720
3;0;0;1000;10;6;7;201699;1726188185810700400
4;0;0;1000;10;6;7;156555;1726188185820723751
5;0;0;1000;10;6;7;150555;1726188185830722779
6;0;0;1000;10;6;7;195688;1726188185840653361
7;0;0;1000;10;6;7;161270;1726188185850731649
8;0;0;1000;10;6;7;160631;1726188185860717242
9;0;0;1000;10;6;7;159873;1726188185870719531
10;0;0;1000;10;6;7;157007;1726188185880721132
11;0;0;1000;10;6;7;162084;1726188185890717225
12;0;0;1000;10;6;7;163117;1726188185900719238
13;0;0;1000;10;6;7;169971;1726188185910689669
14;0;0;1000;10;6;7;158541;1726188185920720322
15;0;0;1000;10;6;7;161033;1726188185930719069
16;0;0;1000;10;6;7;169877;1726188185940716987
17;0;0;1000;10;6;7;161595;1726188185950722043
18;0;0;1000;10;6;7;156520;1726188185960727568
19;0;0;1000;10;6;7;164740;1726188185970722053
20;0;0;1000;10;6;7;150118;1726188185980680816
21;0;0;1000;10;6;7;158241;1726188185990724144
22;0;0;1000;10;6;7;158054;1726188186000722141
23;0;0;1000;10;6;7;162776;1726188186010722235
24;0;0;1000;10;6;7;156987;1726188186020722050
25;0;0;1000;10;6;7;158689;1726188186030716840
26;0;0;1000;10;6;7;160810;1726188186040721421
27;0;0;1000;10;6;7;163018;1726188186050722521
28;0;0;1000;10;6;7;160027;1726188186060721731
29;0;0;1000;10;6;7;153520;1726188186070724690
30;0;0;1000;10;6;7;150639;1726188186080725943
31;0;0;1000;10;6;7;156551;1726188186090722101
32;0;0;1000;10;6;7;153093;1726188186100721599
33;0;0;1000;10;6;7;155576;1726188186110721163
34;0;0;1000;10;6;7;155105;1726188186120721779
35;0;0;1000;10;6;7;155785;1726188186130722863
36;0;0;1000;10;6;7;162901;1726188186140721403
37;0;0;1000;10;6;7;169968;1726188186150735518
38;0;0;1000;10;6;7;175875;1726188186160729153
39;0;0;1000;10;6;7;179251;1726188186170730983
40;0;0;1000;10;6;7;169789;1726188186180728503
41;0;0;1000;10;6;7;163357;1726188186190728427
42;0;0;1000;10;6;7;178382;1726188186200730814
43;0;0;1000;10;6;7;176666;1726188186210728817
44;0;0;1000;10;6;7;176950;1726188186220729456
45;0;0;1000;10;6;7;163469;1726188186230729390
46;0;0;1000;10;6;7;182240;1726188186240727950
47;0;0;1000;10;6;7;184039;1726188186250731137
48;0;0;1000;10;6;7;163145;1726188186260731629
49;0;0;1000;10;6;7;177839;1726188186270729897
50;0;0;1000;10;6;7;175112;1726188186280730898
51;0;0;1000;10;6;7;159414;1726188186290732426
52;0;0;1000;10;6;7;156362;1726188186300730210
53;0;0;1000;10;6;7;184498;1726188186310730018
54;0;0;1000;10;6;7;162547;1726188186320729278
55;0;0;1000;10;6;7;165833;1726188186330731258
56;0;0;1000;10;6;7;224431;1726188186340728811
57;0;0;1000;10;6;7;178280;1726188186350730913
58;0;0;1000;10;6;7;163025;1726188186360730328
59;0;0;1000;10;6;7;166101;1726188186370729268
60;0;0;1000;10;6;7;173582;1726188186380732062
61;0;0;1000;10;6;7;165994;1726188186390732129
62;0;0;1000;10;6;7;162859;1726188186400728712
63;0;0;1000;10;6;7;162959;1726188186410729369
64;0;0;1000;10;6;7;182264;1726188186420731401
65;0;0;1000;10;6;7;179512;1726188186430730228
66;0;0;1000;10;6;7;219173;1726188186440729020
67;0;0;1000;10;6;7;177148;1726188186450729980
68;0;0;1000;10;6;7;176113;1726188186460728598
69;0;0;1000;10;6;7;176329;1726188186470732893
70;0;0;1000;10;6;7;163846;1726188186480730122
71;0;0;1000;10;6;7;176679;1726188186490729364
72;0;0;1000;10;6;7;162821;1726188186500730018
73;0;0;1000;10;6;7;176660;1726188186510730808
74;0;0;1000;10;6;7;178116;1726188186520731182
75;0;0;1000;10;6;7;162489;1726188186530730191
76;0;0;1000;10;6;7;162296;1726188186540730196
77;0;0;1000;10;6;7;164121;1726188186550729505
78;0;0;1000;10;6;7;163070;1726188186560727695
79;0;0;1000;10;6;7;180788;1726188186570731334
80;0;0;1000;10;6;7;175795;1726188186580727709
81;0;0;1000;10;6;7;178810;1726188186590729764
82;0;0;1000;10;6;7;180501;1726188186600729964
83;0;0;1000;10;6;7;174883;1726188186610728633
84;0;0;1000;10;6;7;162903;1726188186620728828
85;0;0;1000;10;6;7;178442;1726188186630729824
86;0;0;1000;10;6;7;181610;1726188186640730405
87;0;0;1000;10;6;7;163626;1726188186650729799
88;0;0;1000;10;6;7;167420;1726188186660728584
89;0;0;1000;10;6;7;163637;1726188186670727892
90;0;0;1000;10;6;7;175394;1726188186680730271
91;0;0;1000;10;6;7;163268;1726188186690728639
92;0;0;1000;10;6;7;176888;1726188186700728319
93;0;0;1000;10;6;7;164879;1726188186710753070
94;0;0;1000;10;6;7;175051;1726188186720729061
95;0;0;1000;10;6;7;179409;1726188186730729890
96;0;0;1000;10;6;7;181680;1726188186740728265
97;0;0;1000;10;6;7;151396;1726188186750722201
98;0;0;1000;10;6;7;162025;1726188186760721850
99;0;0;1000;10;6;7;186582;1726188186770723276
0;0;1;1000;10;6;7;434312;1726188185780931504
1;0;1;1000;10;6;7;607891;1726188185790855464
2;0;1;1000;10;6;7;462132;1726188185800831539
3;0;1;1000;10;6;7;333642;1726188185810743728
4;0;1;1000;10;6;7;304513;1726188185820746998
5;0;1;1000;10;6;7;300086;1726188185830745291
6;0;1;1000;10;6;7;344834;1726188185840678422
7;0;1;1000;10;6;7;318352;1726188185850754550
8;0;1;1000;10;6;7;318321;1726188185860739634
9;0;1;1000;10;6;7;317004;1726188185870741968
10;0;1;1000;10;6;7;313870;1726188185880743743
11;0;1;1000;10;6;7;318539;1726188185890739208
12;0;1;1000;10;6;7;320778;1726188185900741814
13;0;1;1000;10;6;7;326369;1726188185910715886
14;0;1;1000;10;6;7;309732;1726188185920746135
15;0;1;1000;10;6;7;317700;1726188185930743079
16;0;1;1000;10;6;7;325137;1726188185940741196
17;0;1;1000;10;6;7;313375;1726188185950744144
18;0;1;1000;10;6;7;309893;1726188185960749302
19;0;1;1000;10;6;7;317433;1726188185970744257
20;0;1;1000;10;6;7;301244;1726188185980702686
21;0;1;1000;10;6;7;311173;1726188185990746410
22;0;1;1000;10;6;7;311116;1726188186000744161
23;0;1;1000;10;6;7;314985;1726188186010744443
24;0;1;1000;10;6;7;310772;1726188186020744022
25;0;1;1000;10;6;7;311889;1726188186030738988
26;0;1;1000;10;6;7;312782;1726188186040743951
27;0;1;1000;10;6;7;316507;1726188186050744758
28;0;1;1000;10;6;7;312069;1726188186060743458
29;0;1;1000;10;6;7;305149;1726188186070747228
30;0;1;1000;10;6;7;301237;1726188186080747816
31;0;1;1000;10;6;7;306400;1726188186090744285
32;0;1;1000;10;6;7;303019;1726188186100743570
33;0;1;1000;10;6;7;304304;1726188186110743381
34;0;1;1000;10;6;7;306379;1726188186120743660
35;0;1;1000;10;6;7;307162;1726188186130745046
36;0;1;1000;10;6;7;313557;1726188186140743840
37;0;1;1000;10;6;7;313996;1726188186150772127
38;0;1;1000;10;6;7;307155;1726188186160765435
39;0;1;1000;10;6;7;310606;1726188186170767938
40;0;1;1000;10;6;7;302058;1726188186180764511
41;0;1;1000;10;6;7;306102;1726188186190765295
