Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;50000;10;4;6;1374539;1726193310798497652
1;0;0;50000;10;4;6;551884;1726193310808424121
2;0;0;50000;10;4;6;1239746;1726193310818508507
3;0;0;50000;10;4;6;614544;1726193310828532063
4;0;0;50000;10;4;6;329936;1726193310838417568
5;0;0;50000;10;4;6;320318;1726193310848457333
6;0;0;50000;10;4;6;397072;1726193310858372477
7;0;0;50000;10;4;6;790771;1726193310868392860
8;0;0;50000;10;4;6;271306;1726193310878472467
9;0;0;50000;10;4;6;313225;1726193310888456643
10;0;0;50000;10;4;6;321305;1726193310898457850
11;0;0;50000;10;4;6;300600;1726193310908456519
12;0;0;50000;10;4;6;280688;1726193310918462092
13;0;0;50000;10;4;6;288960;1726193310928459788
14;0;0;50000;10;4;6;368339;1726193310938434572
15;0;0;50000;10;4;6;350022;1726193310948459348
16;0;0;50000;10;4;6;340148;1726193310958458855
17;0;0;50000;10;4;6;341181;1726193310968418475
18;0;0;50000;10;4;6;344638;1726193310978457271
19;0;0;50000;10;4;6;341077;1726193310988456007
20;0;0;50000;10;4;6;344736;1726193310998454946
21;0;0;50000;10;4;6;350303;1726193311008454278
22;0;0;50000;10;4;6;340373;1726193311018454668
23;0;0;50000;10;4;6;347225;1726193311028457997
24;0;0;50000;10;4;6;344539;1726193311038455056
25;0;0;50000;10;4;6;337744;1726193311048458658
26;0;0;50000;10;4;6;320855;1726193311058457483
27;0;0;50000;10;4;6;339280;1726193311068454947
28;0;0;50000;10;4;6;344599;1726193311078455127
29;0;0;50000;10;4;6;347756;1726193311088456476
30;0;0;50000;10;4;6;351733;1726193311098454886
31;0;0;50000;10;4;6;345996;1726193311108456885
32;0;0;50000;10;4;6;341582;1726193311118456647
33;0;0;50000;10;4;6;354889;1726193311128450709
34;0;0;50000;10;4;6;343854;1726193311138456136
35;0;0;50000;10;4;6;345494;1726193311148457081
36;0;0;50000;10;4;6;342645;1726193311158454708
37;0;0;50000;10;4;6;346483;1726193311168450023
