Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;50000;10;3;2;1014038;1726193110556347638
1;0;0;50000;10;3;2;407885;1726193110566258028
2;0;0;50000;10;3;2;455097;1726193110576348435
3;0;0;50000;10;3;2;381146;1726193110586303988
4;0;0;50000;10;3;2;306850;1726193110596269007
5;0;0;50000;10;3;2;290069;1726193110606304722
6;0;0;50000;10;3;2;289871;1726193110616311465
7;0;0;50000;10;3;2;289250;1726193110626305571
8;0;0;50000;10;3;2;297242;1726193110636309249
9;0;0;50000;10;3;2;291454;1726193110646308295
10;0;0;50000;10;3;2;289813;1726193110656308076
11;0;0;50000;10;3;2;289282;1726193110666306043
12;0;0;50000;10;3;2;362733;1726193110676296781
13;0;0;50000;10;3;2;353975;1726193110686298565
14;0;0;50000;10;3;2;310202;1726193110696273830
15;0;0;50000;10;3;2;280139;1726193110706305560
16;0;0;50000;10;3;2;283548;1726193110716307160
17;0;0;50000;10;3;2;276060;1726193110726306444
18;0;0;50000;10;3;2;281716;1726193110736307367
19;0;0;50000;10;3;2;279466;1726193110746305556
20;0;0;50000;10;3;2;285977;1726193110756306943
21;0;0;50000;10;3;2;377527;1726193110766212246
22;0;0;50000;10;3;2;272457;1726193110776251701
23;0;0;50000;10;3;2;274215;1726193110786314072
24;0;0;50000;10;3;2;272394;1726193110796307612
25;0;0;50000;10;3;2;272934;1726193110806306804
26;0;0;50000;10;3;2;273546;1726193110816309074
27;0;0;50000;10;3;2;275506;1726193110826306662
28;0;0;50000;10;3;2;274114;1726193110836311832
29;0;0;50000;10;3;2;276757;1726193110846269208
30;0;0;50000;10;3;2;276826;1726193110856308814
31;0;0;50000;10;3;2;274750;1726193110866306839
32;0;0;50000;10;3;2;274908;1726193110876308499
33;0;0;50000;10;3;2;274393;1726193110886304357
34;0;0;50000;10;3;2;274883;1726193110896307917
35;0;0;50000;10;3;2;282971;1726193110906308405
36;0;0;50000;10;3;2;272240;1726193110916312108
37;0;0;50000;10;3;2;273499;1726193110926308129
38;0;0;50000;10;3;2;274924;1726193110936311887
39;0;0;50000;10;3;2;279250;1726193110946308510
