Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;800;10;7;7;530917;1726186530870011981
1;0;0;800;10;7;7;364073;1726186530880011154
2;0;0;800;10;7;7;348384;1726186530890027752
3;0;0;800;10;7;7;195956;1726186530899926746
4;0;0;800;10;7;7;154888;1726186530909973300
5;0;0;800;10;7;7;151951;1726186530919901011
6;0;0;800;10;7;7;145676;1726186530929878880
7;0;0;800;10;7;7;163861;1726186530939976217
8;0;0;800;10;7;7;154515;1726186530949973643
9;0;0;800;10;7;7;159040;1726186530959972608
10;0;0;800;10;7;7;160148;1726186530969972969
11;0;0;800;10;7;7;160202;1726186530979973165
12;0;0;800;10;7;7;159489;1726186530989975752
13;0;0;800;10;7;7;173832;1726186530999906682
14;0;0;800;10;7;7;166006;1726186531009971579
15;0;0;800;10;7;7;157228;1726186531019902315
16;0;0;800;10;7;7;157730;1726186531029970981
17;0;0;800;10;7;7;159825;1726186531039902448
18;0;0;800;10;7;7;156876;1726186531049975392
19;0;0;800;10;7;7;159752;1726186531059978167
20;0;0;800;10;7;7;161776;1726186531069932911
21;0;0;800;10;7;7;156440;1726186531079901809
22;0;0;800;10;7;7;156748;1726186531089972429
23;0;0;800;10;7;7;143046;1726186531099950254
24;0;0;800;10;7;7;153291;1726186531109970415
25;0;0;800;10;7;7;156443;1726186531119981105
26;0;0;800;10;7;7;160471;1726186531129978928
27;0;0;800;10;7;7;155227;1726186531139975564
28;0;0;800;10;7;7;157310;1726186531149976087
29;0;0;800;10;7;7;153568;1726186531159976719
30;0;0;800;10;7;7;154132;1726186531169975388
31;0;0;800;10;7;7;156060;1726186531179974571
32;0;0;800;10;7;7;150549;1726186531189970940
33;0;0;800;10;7;7;164000;1726186531199974058
34;0;0;800;10;7;7;155440;1726186531209973992
35;0;0;800;10;7;7;158945;1726186531219974237
36;0;0;800;10;7;7;161208;1726186531229975039
37;0;0;800;10;7;7;160048;1726186531239975018
38;0;0;800;10;7;7;163863;1726186531249983098
39;0;0;800;10;7;7;166810;1726186531259984137
40;0;0;800;10;7;7;166994;1726186531269982359
41;0;0;800;10;7;7;162967;1726186531279982092
42;0;0;800;10;7;7;178941;1726186531289981047
43;0;0;800;10;7;7;163834;1726186531299982151
44;0;0;800;10;7;7;161932;1726186531309982391
45;0;0;800;10;7;7;163071;1726186531319984565
46;0;0;800;10;7;7;168435;1726186531329982261
47;0;0;800;10;7;7;163366;1726186531339988831
48;0;0;800;10;7;7;164042;1726186531349981005
49;0;0;800;10;7;7;163142;1726186531359982610
50;0;0;800;10;7;7;163948;1726186531369980901
51;0;0;800;10;7;7;163593;1726186531379984804
52;0;0;800;10;7;7;163843;1726186531389981325
53;0;0;800;10;7;7;175566;1726186531399985102
54;0;0;800;10;7;7;163018;1726186531409982057
55;0;0;800;10;7;7;163353;1726186531419981644
56;0;0;800;10;7;7;182006;1726186531429981438
57;0;0;800;10;7;7;164377;1726186531439980978
58;0;0;800;10;7;7;163068;1726186531449983686
59;0;0;800;10;7;7;166034;1726186531459981868
60;0;0;800;10;7;7;161805;1726186531469981371
61;0;0;800;10;7;7;162214;1726186531479983294
62;0;0;800;10;7;7;164316;1726186531489980908
63;0;0;800;10;7;7;167559;1726186531499983692
64;0;0;800;10;7;7;167586;1726186531509984782
65;0;0;800;10;7;7;176403;1726186531519972156
66;0;0;800;10;7;7;164944;1726186531529984071
67;0;0;800;10;7;7;164025;1726186531539980939
68;0;0;800;10;7;7;164278;1726186531549983039
69;0;0;800;10;7;7;162978;1726186531559982684
70;0;0;800;10;7;7;180298;1726186531569986838
71;0;0;800;10;7;7;179356;1726186531579984142
72;0;0;800;10;7;7;163762;1726186531589981032
73;0;0;800;10;7;7;168813;1726186531599941173
74;0;0;800;10;7;7;166089;1726186531609980788
75;0;0;800;10;7;7;162891;1726186531619981887
76;0;0;800;10;7;7;161318;1726186531629982318
77;0;0;800;10;7;7;162737;1726186531639984052
78;0;0;800;10;7;7;163595;1726186531649983063
79;0;0;800;10;7;7;162619;1726186531659981480
80;0;0;800;10;7;7;158522;1726186531669981262
81;0;0;800;10;7;7;163414;1726186531679981712
82;0;0;800;10;7;7;165143;1726186531689981194
83;0;0;800;10;7;7;162952;1726186531699981164
84;0;0;800;10;7;7;166278;1726186531709983566
85;0;0;800;10;7;7;163683;1726186531719906522
86;0;0;800;10;7;7;198373;1726186531729984514
