Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;100;10;20;9;0;0
1;0;0;100;10;20;9;0;0
2;0;0;100;10;20;9;0;0
3;0;0;100;10;20;9;0;0
4;0;0;100;10;20;9;161887;1726179926136373643
5;0;0;100;10;20;9;0;0
6;0;0;100;10;20;9;0;0
7;0;0;100;10;20;9;0;0
8;0;0;100;10;20;9;0;0
9;0;0;100;10;20;9;0;0
10;0;0;100;10;20;9;0;0
11;0;0;100;10;20;9;0;0
12;0;0;100;10;20;9;164209;1726179926216370608
13;0;0;100;10;20;9;0;0
14;0;0;100;10;20;9;0;0
15;0;0;100;10;20;9;190718;1726179926246371118
16;0;0;100;10;20;9;184096;1726179926256374351
17;0;0;100;10;20;9;0;0
18;0;0;100;10;20;9;0;0
19;0;0;100;10;20;9;0;0
20;0;0;100;10;20;9;0;0
21;0;0;100;10;20;9;0;0
22;0;0;100;10;20;9;0;0
23;0;0;100;10;20;9;0;0
24;0;0;100;10;20;9;0;0
25;0;0;100;10;20;9;191523;1726179926346300768
26;0;0;100;10;20;9;207968;1726179926356372385
27;0;0;100;10;20;9;0;0
28;0;0;100;10;20;9;0;0
29;0;0;100;10;20;9;0;0
30;0;0;100;10;20;9;0;0
31;0;0;100;10;20;9;159200;1726179926406372831
32;0;0;100;10;20;9;0;0
33;0;0;100;10;20;9;0;0
34;0;0;100;10;20;9;0;0
35;0;0;100;10;20;9;185793;1726179926446370921
36;0;0;100;10;20;9;171393;1726179926456373945
37;0;0;100;10;20;9;0;0
38;0;0;100;10;20;9;0;0
39;0;0;100;10;20;9;160315;1726179926486371445
40;0;0;100;10;20;9;0;0
41;0;0;100;10;20;9;0;0
42;0;0;100;10;20;9;0;0
43;0;0;100;10;20;9;0;0
44;0;0;100;10;20;9;0;0
45;0;0;100;10;20;9;200567;1726179926546381763
46;0;0;100;10;20;9;202257;1726179926556385769
47;0;0;100;10;20;9;0;0
48;0;0;100;10;20;9;0;0
49;0;0;100;10;20;9;0;0
50;0;0;100;10;20;9;0;0
51;0;0;100;10;20;9;0;0
52;0;0;100;10;20;9;0;0
53;0;0;100;10;20;9;0;0
54;0;0;100;10;20;9;0;0
55;0;0;100;10;20;9;193729;1726179926646377404
56;0;0;100;10;20;9;209430;1726179926656368090
57;0;0;100;10;20;9;0;0
58;0;0;100;10;20;9;0;0
59;0;0;100;10;20;9;0;0
60;0;0;100;10;20;9;0;0
61;0;0;100;10;20;9;0;0
62;0;0;100;10;20;9;157901;1726179926716372830
63;0;0;100;10;20;9;0;0
64;0;0;100;10;20;9;0;0
65;0;0;100;10;20;9;195613;1726179926746374094
66;0;0;100;10;20;9;222421;1726179926756372663
67;0;0;100;10;20;9;0;0
68;0;0;100;10;20;9;0;0
69;0;0;100;10;20;9;0;0
70;0;0;100;10;20;9;156971;1726179926796375373
71;0;0;100;10;20;9;0;0
72;0;0;100;10;20;9;0;0
73;0;0;100;10;20;9;0;0
74;0;0;100;10;20;9;0;0
75;0;0;100;10;20;9;204106;1726179926846306642
76;0;0;100;10;20;9;209771;1726179926856380364
77;0;0;100;10;20;9;0;0
78;0;0;100;10;20;9;0;0
79;0;0;100;10;20;9;0;0
80;0;0;100;10;20;9;0;0
81;0;0;100;10;20;9;0;0
82;0;0;100;10;20;9;0;0
83;0;0;100;10;20;9;0;0
84;0;0;100;10;20;9;0;0
85;0;0;100;10;20;9;190789;1726179926946373610
86;0;0;100;10;20;9;204366;1726179926956374236
87;0;0;100;10;20;9;0;0
88;0;0;100;10;20;9;0;0
89;0;0;100;10;20;9;0;0
90;0;0;100;10;20;9;0;0
91;0;0;100;10;20;9;0;0
92;0;0;100;10;20;9;0;0
93;0;0;100;10;20;9;0;0
94;0;0;100;10;20;9;0;0
95;0;0;100;10;20;9;189614;1726179927046373718
96;0;0;100;10;20;9;203630;1726179927056373679
97;0;0;100;10;20;9;0;0
98;0;0;100;10;20;9;0;0
99;0;0;100;10;20;9;155341;1726179927086372646
0;0;0;100;10;20;9;0;0
1;0;0;100;10;20;9;0;0
2;0;0;100;10;20;9;0;0
3;0;0;100;10;20;9;0;0
4;0;0;100;10;20;9;0;0
5;0;0;100;10;20;9;0;0
6;0;0;100;10;20;9;0;0
7;0;1;100;10;20;9;135266;1726179926166329123
8;0;0;100;10;20;9;0;0
9;0;1;100;10;20;9;139271;1726179926186394416
10;0;1;100;10;20;9;136446;1726179926196390792
11;0;1;100;10;20;9;144374;1726179926206396034
12;0;0;100;10;20;9;0;0
13;0;0;100;10;20;9;0;0
14;0;1;100;10;20;9;143407;1726179926236387280
15;0;0;100;10;20;9;0;0
16;0;0;100;10;20;9;0;0
17;0;1;100;10;20;9;133164;1726179926266399502
18;0;1;100;10;20;9;148755;1726179926276396755
19;0;1;100;10;20;9;130751;1726179926286394465
20;0;1;100;10;20;9;138112;1726179926296356561
21;0;1;100;10;20;9;135275;1726179926306398894
22;0;1;100;10;20;9;144385;1726179926316395516
23;0;1;100;10;20;9;130580;1726179926326396837
24;0;1;100;10;20;9;139137;1726179926336394434
25;0;0;100;10;20;9;0;0
26;0;0;100;10;20;9;0;0
27;0;1;100;10;20;9;140116;1726179926366398825
28;0;1;100;10;20;9;139500;1726179926376397434
29;0;1;100;10;20;9;138492;1726179926386398335
30;0;1;100;10;20;9;138881;1726179926396395538
31;0;0;100;10;20;9;0;0
32;0;1;100;10;20;9;139757;1726179926416396928
33;0;1;100;10;20;9;135753;1726179926426396194
34;0;1;100;10;20;9;139442;1726179926436399631
35;0;0;100;10;20;9;0;0
36;0;0;100;10;20;9;0;0
37;0;1;100;10;20;9;133164;1726179926466397431
38;0;1;100;10;20;9;143580;1726179926476395819
39;0;0;100;10;20;9;0;0
40;0;1;100;10;20;9;146892;1726179926496396183
41;0;1;100;10;20;9;144935;1726179926506399021
42;0;1;100;10;20;9;134860;1726179926516400029
43;0;1;100;10;20;9;137105;1726179926526397065
44;0;1;100;10;20;9;143726;1726179926536400023
45;0;0;100;10;20;9;0;0
46;0;0;100;10;20;9;0;0
47;0;1;100;10;20;9;132413;1726179926566420373
48;0;1;100;10;20;9;130293;1726179926576418331
49;0;1;100;10;20;9;136541;1726179926586417384
50;0;1;100;10;20;9;135282;1726179926596381092
51;0;1;100;10;20;9;134314;1726179926606417463
52;0;1;100;10;20;9;127809;1726179926616416387
53;0;1;100;10;20;9;131940;1726179926626417975
54;0;1;100;10;20;9;133884;1726179926636417043
55;0;0;100;10;20;9;0;0
56;0;0;100;10;20;9;0;0
57;0;1;100;10;20;9;140447;1726179926666398480
58;0;1;100;10;20;9;159485;1726179926676394958
59;0;1;100;10;20;9;136883;1726179926686397293
60;0;1;100;10;20;9;135660;1726179926696396953
61;0;1;100;10;20;9;139495;1726179926706398967
62;0;0;100;10;20;9;0;0
63;0;1;100;10;20;9;132810;1726179926726397788
64;0;1;100;10;20;9;139785;1726179926736396336
65;0;0;100;10;20;9;0;0
66;0;0;100;10;20;9;0;0
67;0;0;100;10;20;9;0;0
68;0;0;100;10;20;9;0;0
69;0;1;100;10;20;9;128394;1726179926786396283
70;0;0;100;10;20;9;0;0
71;0;0;100;10;20;9;0;0
72;0;1;100;10;20;9;141586;1726179926816392865
73;0;1;100;10;20;9;139698;1726179926826399028
74;0;1;100;10;20;9;142657;1726179926836394935
75;0;0;100;10;20;9;0;0
76;0;0;100;10;20;9;0;0
77;0;1;100;10;20;9;133446;1726179926866419942
78;0;1;100;10;20;9;136243;1726179926876421269
79;0;1;100;10;20;9;126222;1726179926886416561
80;0;1;100;10;20;9;137514;1726179926896418009
81;0;1;100;10;20;9;131096;1726179926906417481
82;0;1;100;10;20;9;130749;1726179926916417378
83;0;1;100;10;20;9;125291;1726179926926420504
84;0;1;100;10;20;9;134360;1726179926936417920
85;0;0;100;10;20;9;0;0
86;0;0;100;10;20;9;0;0
87;0;1;100;10;20;9;133051;1726179926966395810
88;0;1;100;10;20;9;148065;1726179926976394413
89;0;1;100;10;20;9;135018;1726179926986395798
90;0;1;100;10;20;9;137341;1726179926996392216
91;0;1;100;10;20;9;134921;1726179927006396051
92;0;1;100;10;20;9;136885;1726179927016396226
93;0;1;100;10;20;9;145420;1726179927026396773
94;0;1;100;10;20;9;139376;1726179927036391083
95;0;0;100;10;20;9;0;0
96;0;0;100;10;20;9;0;0
97;0;1;100;10;20;9;142567;1726179927066397888
98;0;1;100;10;20;9;139151;1726179927076399948
99;0;0;100;10;20;9;0;0
0;0;0;100;10;20;9;0;0
1;0;0;100;10;20;9;0;0
2;0;0;100;10;20;9;0;0
3;0;0;100;10;20;9;0;0
4;0;0;100;10;20;9;0;0
5;0;0;100;10;20;9;0;0
6;0;0;100;10;20;9;0;0
7;0;0;100;10;20;9;0;0
8;0;2;100;10;20;9;153460;1726179926176394141
9;0;0;100;10;20;9;0;0
10;0;0;100;10;20;9;0;0
11;0;0;100;10;20;9;0;0
12;0;0;100;10;20;9;0;0
13;0;2;100;10;20;9;149393;1726179926226373114
14;0;0;100;10;20;9;0;0
15;0;0;100;10;20;9;0;0
16;0;0;100;10;20;9;0;0
17;0;0;100;10;20;9;0;0
18;0;0;100;10;20;9;0;0
19;0;0;100;10;20;9;0;0
20;0;0;100;10;20;9;0;0
21;0;0;100;10;20;9;0;0
22;0;0;100;10;20;9;0;0
23;0;0;100;10;20;9;0;0
24;0;0;100;10;20;9;0;0
25;0;0;100;10;20;9;0;0
26;0;0;100;10;20;9;0;0
27;0;0;100;10;20;9;0;0
28;0;0;100;10;20;9;0;0
29;0;0;100;10;20;9;0;0
30;0;0;100;10;20;9;0;0
31;0;0;100;10;20;9;0;0
32;0;0;100;10;20;9;0;0
33;0;0;100;10;20;9;0;0
34;0;0;100;10;20;9;0;0
35;0;0;100;10;20;9;0;0
36;0;0;100;10;20;9;0;0
37;0;0;100;10;20;9;0;0
38;0;0;100;10;20;9;0;0
39;0;0;100;10;20;9;0;0
40;0;0;100;10;20;9;0;0
41;0;0;100;10;20;9;0;0
42;0;0;100;10;20;9;0;0
43;0;0;100;10;20;9;0;0
44;0;0;100;10;20;9;0;0
45;0;0;100;10;20;9;0;0
46;0;0;100;10;20;9;0;0
47;0;0;100;10;20;9;0;0
48;0;0;100;10;20;9;0;0
49;0;0;100;10;20;9;0;0
50;0;0;100;10;20;9;0;0
51;0;0;100;10;20;9;0;0
52;0;0;100;10;20;9;0;0
53;0;0;100;10;20;9;0;0
54;0;0;100;10;20;9;0;0
55;0;0;100;10;20;9;0;0
56;0;0;100;10;20;9;0;0
57;0;0;100;10;20;9;0;0
58;0;0;100;10;20;9;0;0
59;0;0;100;10;20;9;0;0
60;0;0;100;10;20;9;0;0
61;0;0;100;10;20;9;0;0
62;0;0;100;10;20;9;0;0
63;0;0;100;10;20;9;0;0
64;0;0;100;10;20;9;0;0
65;0;0;100;10;20;9;0;0
66;0;0;100;10;20;9;0;0
67;0;0;100;10;20;9;0;0
68;0;2;100;10;20;9;137128;1726179926776403013
69;0;0;100;10;20;9;0;0
70;0;0;100;10;20;9;0;0
71;0;2;100;10;20;9;143969;1726179926806399525
72;0;0;100;10;20;9;0;0
73;0;0;100;10;20;9;0;0
74;0;0;100;10;20;9;0;0
75;0;0;100;10;20;9;0;0
76;0;0;100;10;20;9;0;0
77;0;0;100;10;20;9;0;0
78;0;0;100;10;20;9;0;0
79;0;0;100;10;20;9;0;0
80;0;0;100;10;20;9;0;0
81;0;0;100;10;20;9;0;0
82;0;0;100;10;20;9;0;0
83;0;0;100;10;20;9;0;0
84;0;0;100;10;20;9;0;0
85;0;0;100;10;20;9;0;0
86;0;0;100;10;20;9;0;0
87;0;0;100;10;20;9;0;0
88;0;0;100;10;20;9;0;0
89;0;0;100;10;20;9;0;0
90;0;0;100;10;20;9;0;0
91;0;0;100;10;20;9;0;0
92;0;0;100;10;20;9;0;0
93;0;0;100;10;20;9;0;0
94;0;0;100;10;20;9;0;0
95;0;0;100;10;20;9;0;0
96;0;0;100;10;20;9;0;0
97;0;0;100;10;20;9;0;0
98;0;0;100;10;20;9;0;0
99;0;0;100;10;20;9;0;0
0;0;0;100;10;20;9;0;0
1;0;0;100;10;20;9;0;0
2;0;3;100;10;20;9;320633;1726179926116537919
3;0;0;100;10;20;9;0;0
4;0;0;100;10;20;9;0;0
5;0;3;100;10;20;9;160488;1726179926146407403
6;0;0;100;10;20;9;0;0
7;0;0;100;10;20;9;0;0
8;0;0;100;10;20;9;0;0
9;0;0;100;10;20;9;0;0
10;0;0;100;10;20;9;0;0
11;0;0;100;10;20;9;0;0
12;0;0;100;10;20;9;0;0
13;0;0;100;10;20;9;0;0
14;0;0;100;10;20;9;0;0
15;0;0;100;10;20;9;0;0
16;0;0;100;10;20;9;0;0
17;0;0;100;10;20;9;0;0
18;0;0;100;10;20;9;0;0
19;0;0;100;10;20;9;0;0
20;0;0;100;10;20;9;0;0
21;0;0;100;10;20;9;0;0
22;0;0;100;10;20;9;0;0
23;0;0;100;10;20;9;0;0
24;0;0;100;10;20;9;0;0
25;0;0;100;10;20;9;0;0
26;0;0;100;10;20;9;0;0
27;0;0;100;10;20;9;0;0
28;0;0;100;10;20;9;0;0
29;0;0;100;10;20;9;0;0
30;0;0;100;10;20;9;0;0
31;0;0;100;10;20;9;0;0
32;0;0;100;10;20;9;0;0
33;0;0;100;10;20;9;0;0
34;0;0;100;10;20;9;0;0
35;0;0;100;10;20;9;0;0
36;0;0;100;10;20;9;0;0
37;0;0;100;10;20;9;0;0
38;0;0;100;10;20;9;0;0
39;0;0;100;10;20;9;0;0
40;0;0;100;10;20;9;0;0
41;0;0;100;10;20;9;0;0
42;0;0;100;10;20;9;0;0
43;0;0;100;10;20;9;0;0
44;0;0;100;10;20;9;0;0
45;0;0;100;10;20;9;0;0
46;0;0;100;10;20;9;0;0
47;0;0;100;10;20;9;0;0
48;0;0;100;10;20;9;0;0
49;0;0;100;10;20;9;0;0
50;0;0;100;10;20;9;0;0
51;0;0;100;10;20;9;0;0
52;0;0;100;10;20;9;0;0
53;0;0;100;10;20;9;0;0
54;0;0;100;10;20;9;0;0
55;0;0;100;10;20;9;0;0
56;0;0;100;10;20;9;0;0
57;0;0;100;10;20;9;0;0
58;0;0;100;10;20;9;0;0
59;0;0;100;10;20;9;0;0
60;0;0;100;10;20;9;0;0
61;0;0;100;10;20;9;0;0
62;0;0;100;10;20;9;0;0
63;0;0;100;10;20;9;0;0
64;0;0;100;10;20;9;0;0
65;0;0;100;10;20;9;0;0
66;0;0;100;10;20;9;0;0
67;0;0;100;10;20;9;0;0
68;0;0;100;10;20;9;0;0
69;0;0;100;10;20;9;0;0
70;0;0;100;10;20;9;0;0
71;0;0;100;10;20;9;0;0
72;0;0;100;10;20;9;0;0
73;0;0;100;10;20;9;0;0
74;0;0;100;10;20;9;0;0
75;0;0;100;10;20;9;0;0
76;0;0;100;10;20;9;0;0
77;0;0;100;10;20;9;0;0
78;0;0;100;10;20;9;0;0
79;0;0;100;10;20;9;0;0
80;0;0;100;10;20;9;0;0
81;0;0;100;10;20;9;0;0
82;0;0;100;10;20;9;0;0
83;0;0;100;10;20;9;0;0
84;0;0;100;10;20;9;0;0
85;0;0;100;10;20;9;0;0
86;0;0;100;10;20;9;0;0
87;0;0;100;10;20;9;0;0
88;0;0;100;10;20;9;0;0
89;0;0;100;10;20;9;0;0
90;0;0;100;10;20;9;0;0
91;0;0;100;10;20;9;0;0
92;0;0;100;10;20;9;0;0
93;0;0;100;10;20;9;0;0
94;0;0;100;10;20;9;0;0
95;0;0;100;10;20;9;0;0
96;0;0;100;10;20;9;0;0
97;0;0;100;10;20;9;0;0
98;0;0;100;10;20;9;0;0
99;0;0;100;10;20;9;0;0
0;0;0;100;10;20;9;0;0
1;0;4;100;10;20;9;245489;1726179926106591851
2;0;0;100;10;20;9;0;0
