Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;1000;10;4;5;500787;1726187860472771896
1;0;0;1000;10;4;5;271086;1726187860482771624
2;0;0;1000;10;4;5;435696;1726187860492811165
3;0;0;1000;10;4;5;248718;1726187860502802680
4;0;0;1000;10;4;5;159108;1726187860512741452
5;0;0;1000;10;4;5;156126;1726187860522753290
6;0;0;1000;10;4;5;156825;1726187860532734223
7;0;0;1000;10;4;5;154683;1726187860542822692
8;0;0;1000;10;4;5;153179;1726187860552833759
9;0;0;1000;10;4;5;154337;1726187860562856060
10;0;0;1000;10;4;5;156357;1726187860572872571
11;0;0;1000;10;4;5;156712;1726187860582888172
12;0;0;1000;10;4;5;150345;1726187860592899834
13;0;0;1000;10;4;5;271797;1726187860602850252
14;0;0;1000;10;4;5;162648;1726187860612917085
15;0;0;1000;10;4;5;147019;1726187860622929930
16;0;0;1000;10;4;5;160059;1726187860632940325
17;0;0;1000;10;4;5;152427;1726187860642959096
18;0;0;1000;10;4;5;150232;1726187860652970305
19;0;0;1000;10;4;5;149767;1726187860663003647
20;0;0;1000;10;4;5;154980;1726187860672996248
21;0;0;1000;10;4;5;156213;1726187860683012778
22;0;0;1000;10;4;5;153869;1726187860693039985
23;0;0;1000;10;4;5;155528;1726187860703049443
24;0;0;1000;10;4;5;156297;1726187860713069016
25;0;0;1000;10;4;5;152318;1726187860723077578
26;0;0;1000;10;4;5;154301;1726187860733078362
27;0;0;1000;10;4;5;171970;1726187860743102852
28;0;0;1000;10;4;5;181568;1726187860753112250
29;0;0;1000;10;4;5;144002;1726187860763140592
30;0;0;1000;10;4;5;159847;1726187860773152495
31;0;0;1000;10;4;5;177118;1726187860783166313
32;0;0;1000;10;4;5;171589;1726187860793180926
33;0;0;1000;10;4;5;170639;1726187860803192787
34;0;0;1000;10;4;5;204289;1726187860813146936
35;0;0;1000;10;4;5;167152;1726187860823174152
36;0;0;1000;10;4;5;177215;1726187860833221536
37;0;0;1000;10;4;5;150667;1726187860843230688
38;0;0;1000;10;4;5;150199;1726187860853247678
39;0;0;1000;10;4;5;153147;1726187860863254031
40;0;0;1000;10;4;5;154143;1726187860873280406
41;0;0;1000;10;4;5;149427;1726187860883291389
42;0;0;1000;10;4;5;153951;1726187860893296382
43;0;0;1000;10;4;5;156591;1726187860903321596
44;0;0;1000;10;4;5;154481;1726187860913337885
45;0;0;1000;10;4;5;153647;1726187860923348480
46;0;0;1000;10;4;5;156277;1726187860933349790
47;0;0;1000;10;4;5;176706;1726187860943372877
48;0;0;1000;10;4;5;174960;1726187860953384908
49;0;0;1000;10;4;5;161194;1726187860963405653
50;0;0;1000;10;4;5;174887;1726187860973413619
51;0;0;1000;10;4;5;171039;1726187860983428734
52;0;0;1000;10;4;5;171562;1726187860993452797
53;0;0;1000;10;4;5;173342;1726187861003464687
54;0;0;1000;10;4;5;175679;1726187861013477276
55;0;0;1000;10;4;5;174016;1726187861023488369
56;0;0;1000;10;4;5;179484;1726187861033491229
57;0;0;1000;10;4;5;173408;1726187861043504421
58;0;0;1000;10;4;5;172223;1726187861053518593
59;0;0;1000;10;4;5;185092;1726187861063536925
60;0;0;1000;10;4;5;174384;1726187861073547201
61;0;0;1000;10;4;5;183930;1726187861083561621
62;0;0;1000;10;4;5;172762;1726187861093575514
63;0;0;1000;10;4;5;204061;1726187861103579724
64;0;0;1000;10;4;5;174129;1726187861113596206
65;0;0;1000;10;4;5;164130;1726187861123600013
66;0;0;1000;10;4;5;175773;1726187861133609197
67;0;0;1000;10;4;5;191012;1726187861143623034
68;0;0;1000;10;4;5;171221;1726187861153631971
