Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;50000;10;30;6;0;0
1;0;0;50000;10;30;6;1251382;1726194518004445172
2;0;0;50000;10;30;6;963577;1726194518014323986
3;0;0;50000;10;30;6;858467;1726194518024402753
4;0;0;50000;10;30;6;1353217;1726194518034388683
5;0;0;50000;10;30;6;309160;1726194518044431347
6;0;0;50000;10;30;6;756676;1726194518054388607
7;0;0;50000;10;30;6;317316;1726194518064416613
8;0;0;50000;10;30;6;768563;1726194518074387006
9;0;0;50000;10;30;6;758373;1726194518084384142
10;0;0;50000;10;30;6;755987;1726194518094384801
11;0;0;50000;10;30;6;431815;1726194518104336015
12;0;0;50000;10;30;6;335671;1726194518114428711
13;0;0;50000;10;30;6;363134;1726194518124420521
14;0;0;50000;10;30;6;1144989;1726194518134402380
15;0;0;50000;10;30;6;812627;1726194518144403718
16;0;0;50000;10;30;6;1294695;1726194518154422533
17;0;0;50000;10;30;6;334435;1726194518164429476
18;0;0;50000;10;30;6;323029;1726194518174420056
19;0;0;50000;10;30;6;353671;1726194518184420556
20;0;0;50000;10;30;6;315873;1726194518194422699
21;0;0;50000;10;30;6;339812;1726194518204424591
22;0;0;50000;10;30;6;335958;1726194518214422075
23;0;0;50000;10;30;6;356649;1726194518224424618
24;0;0;50000;10;30;6;312580;1726194518234425889
25;0;0;50000;10;30;6;298308;1726194518244388822
26;0;0;50000;10;30;6;323118;1726194518254424406
27;0;0;50000;10;30;6;327990;1726194518264421203
28;0;0;50000;10;30;6;367141;1726194518274424839
29;0;0;50000;10;30;6;341927;1726194518284423145
30;0;0;50000;10;30;6;1096597;1726194518294383801
31;0;0;50000;10;30;6;332584;1726194518304422892
32;0;0;50000;10;30;6;314581;1726194518314435988
33;0;0;50000;10;30;6;326764;1726194518324430138
34;0;0;50000;10;30;6;308324;1726194518334424823
35;0;0;50000;10;30;6;356482;1726194518344427228
36;0;0;50000;10;30;6;318734;1726194518354424734
37;0;0;50000;10;30;6;326242;1726194518364426832
38;0;0;50000;10;30;6;335745;1726194518374420187
39;0;0;50000;10;30;6;340664;1726194518384425793
40;0;0;50000;10;30;6;353652;1726194518394422166
41;0;0;50000;10;30;6;352884;1726194518404427753
42;0;0;50000;10;30;6;325813;1726194518414415903
43;0;0;50000;10;30;6;357516;1726194518424420474
44;0;0;50000;10;30;6;344833;1726194518434424631
45;0;0;50000;10;30;6;343254;1726194518444430232
46;0;0;50000;10;30;6;324956;1726194518454423480
47;0;0;50000;10;30;6;326748;1726194518464422117
48;0;0;50000;10;30;6;329815;1726194518474429476
49;0;0;50000;10;30;6;471625;1726194518484387569
50;0;0;50000;10;30;6;645475;1726194518494381991
51;0;0;50000;10;30;6;655816;1726194518504383270
52;0;0;50000;10;30;6;335960;1726194518514422076
53;0;0;50000;10;30;6;343450;1726194518524423724
54;0;0;50000;10;30;6;333987;1726194518534420538
55;0;0;50000;10;30;6;311813;1726194518544431220
56;0;0;50000;10;30;6;329638;1726194518554402498
57;0;0;50000;10;30;6;347125;1726194518564433436
58;0;0;50000;10;30;6;344026;1726194518574422309
59;0;0;50000;10;30;6;311286;1726194518584438296
60;0;0;50000;10;30;6;318346;1726194518594424791
61;0;0;50000;10;30;6;343432;1726194518604428107
62;0;0;50000;10;30;6;326359;1726194518614425567
63;0;0;50000;10;30;6;329813;1726194518624419635
64;0;0;50000;10;30;6;342660;1726194518634425298
65;0;0;50000;10;30;6;320933;1726194518644426008
66;0;0;50000;10;30;6;317530;1726194518654432185
67;0;0;50000;10;30;6;348668;1726194518664423691
68;0;0;50000;10;30;6;324127;1726194518674426861
69;0;0;50000;10;30;6;323914;1726194518684418907
70;0;0;50000;10;30;6;336237;1726194518694422410
71;0;0;50000;10;30;6;393208;1726194518704400795
72;0;0;50000;10;30;6;383256;1726194518714430749
73;0;0;50000;10;30;6;481631;1726194518724382105
74;0;0;50000;10;30;6;340041;1726194518734422721
75;0;0;50000;10;30;6;326967;1726194518744422647
76;0;0;50000;10;30;6;299147;1726194518754436485
77;0;0;50000;10;30;6;506547;1726194518764387143
78;0;0;50000;10;30;6;336261;1726194518774422223
