Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;10;10;4;2;375838;1726176967104834875
1;0;0;10;10;4;2;306358;1726176967114867501
2;0;0;10;10;4;2;301548;1726176967124873131
3;0;0;10;10;4;2;168379;1726176967134803591
4;0;0;10;10;4;2;146131;1726176967144825908
5;0;0;10;10;4;2;149953;1726176967154826953
6;0;0;10;10;4;2;128506;1726176967164772328
7;0;0;10;10;4;2;147661;1726176967174830773
8;0;0;10;10;4;2;152048;1726176967184827668
9;0;0;10;10;4;2;149850;1726176967194827326
10;0;0;10;10;4;2;151345;1726176967204824503
11;0;0;10;10;4;2;147028;1726176967214827342
12;0;0;10;10;4;2;154004;1726176967224829643
13;0;0;10;10;4;2;171986;1726176967234794850
14;0;0;10;10;4;2;149140;1726176967244828048
15;0;0;10;10;4;2;145491;1726176967254832294
16;0;0;10;10;4;2;152033;1726176967264828230
17;0;0;10;10;4;2;149417;1726176967274828799
18;0;0;10;10;4;2;147941;1726176967284830908
19;0;0;10;10;4;2;151638;1726176967294830472
20;0;0;10;10;4;2;148632;1726176967304834555
21;0;0;10;10;4;2;150372;1726176967314831154
22;0;0;10;10;4;2;145608;1726176967324830777
23;0;0;10;10;4;2;147793;1726176967334832958
24;0;0;10;10;4;2;151892;1726176967344828756
25;0;0;10;10;4;2;148213;1726176967354829491
26;0;0;10;10;4;2;148059;1726176967364829857
27;0;0;10;10;4;2;147303;1726176967374831454
28;0;0;10;10;4;2;148056;1726176967384829749
29;0;0;10;10;4;2;144893;1726176967394830554
30;0;0;10;10;4;2;145056;1726176967404829901
31;0;0;10;10;4;2;147945;1726176967414833756
32;0;0;10;10;4;2;151094;1726176967424828674
33;0;0;10;10;4;2;147157;1726176967434834316
34;0;0;10;10;4;2;168645;1726176967444837111
35;0;0;10;10;4;2;167365;1726176967454837825
36;0;0;10;10;4;2;168616;1726176967464837676
37;0;0;10;10;4;2;168247;1726176967474837969
38;0;0;10;10;4;2;167179;1726176967484838997
39;0;0;10;10;4;2;167628;1726176967494841113
40;0;0;10;10;4;2;143257;1726176967504836935
41;0;0;10;10;4;2;165288;1726176967514837373
42;0;0;10;10;4;2;165086;1726176967524837002
43;0;0;10;10;4;2;166290;1726176967534836958
44;0;0;10;10;4;2;168859;1726176967544838776
45;0;0;10;10;4;2;165879;1726176967554837023
46;0;0;10;10;4;2;169453;1726176967564836980
47;0;0;10;10;4;2;165479;1726176967574837547
48;0;0;10;10;4;2;166165;1726176967584838213
49;0;0;10;10;4;2;165957;1726176967594839797
50;0;0;10;10;4;2;169008;1726176967604837497
51;0;0;10;10;4;2;169959;1726176967614836081
52;0;0;10;10;4;2;165932;1726176967624838907
53;0;0;10;10;4;2;166459;1726176967634838060
54;0;0;10;10;4;2;167050;1726176967644837193
55;0;0;10;10;4;2;167382;1726176967654838285
56;0;0;10;10;4;2;165628;1726176967664837214
57;0;0;10;10;4;2;167018;1726176967674839094
58;0;0;10;10;4;2;168580;1726176967684835812
59;0;0;10;10;4;2;173702;1726176967694838159
60;0;0;10;10;4;2;166682;1726176967704836540
61;0;0;10;10;4;2;173407;1726176967714809409
62;0;0;10;10;4;2;170222;1726176967724836151
63;0;0;10;10;4;2;176918;1726176967734829484
64;0;0;10;10;4;2;166029;1726176967744834996
65;0;0;10;10;4;2;166305;1726176967754837826
66;0;0;10;10;4;2;166920;1726176967764837776
67;0;0;10;10;4;2;170412;1726176967774840645
68;0;0;10;10;4;2;167668;1726176967784837742
69;0;0;10;10;4;2;166355;1726176967794837141
70;0;0;10;10;4;2;169571;1726176967804837364
71;0;0;10;10;4;2;168943;1726176967814840698
72;0;0;10;10;4;2;167923;1726176967824837549
73;0;0;10;10;4;2;171292;1726176967834837850
74;0;0;10;10;4;2;167666;1726176967844836939
75;0;0;10;10;4;2;171045;1726176967854836649
76;0;0;10;10;4;2;170165;1726176967864838681
77;0;0;10;10;4;2;168883;1726176967874835660
78;0;0;10;10;4;2;164558;1726176967884833428
79;0;0;10;10;4;2;168903;1726176967894837569
80;0;0;10;10;4;2;142336;1726176967904836003
81;0;0;10;10;4;2;170280;1726176967914839982
82;0;0;10;10;4;2;171965;1726176967924836556
