Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;50000;10;2;4;1046696;1726192982983924057
1;0;0;50000;10;2;4;563196;1726192982993223771
2;0;0;50000;10;2;4;496935;1726192983003240942
3;0;0;50000;10;2;4;458462;1726192983013199398
4;0;0;50000;10;2;4;296415;1726192983023197307
5;0;0;50000;10;2;4;289843;1726192983033197998
6;0;0;50000;10;2;4;261886;1726192983043200322
7;0;0;50000;10;2;4;293476;1726192983053200011
8;0;0;50000;10;2;4;295829;1726192983063198941
9;0;0;50000;10;2;4;279570;1726192983073198817
10;0;0;50000;10;2;4;264359;1726192983083197091
11;0;0;50000;10;2;4;293397;1726192983093201158
12;0;0;50000;10;2;4;297948;1726192983103198242
13;0;0;50000;10;2;4;312057;1726192983113136098
14;0;0;50000;10;2;4;308807;1726192983123162234
15;0;0;50000;10;2;4;298361;1726192983133199063
16;0;0;50000;10;2;4;288656;1726192983143199804
17;0;0;50000;10;2;4;275520;1726192983153198307
18;0;0;50000;10;2;4;272040;1726192983163196048
19;0;0;50000;10;2;4;292282;1726192983173201501
20;0;0;50000;10;2;4;290162;1726192983183196673
21;0;0;50000;10;2;4;292169;1726192983193197687
22;0;0;50000;10;2;4;267056;1726192983203195928
23;0;0;50000;10;2;4;288034;1726192983213198037
24;0;0;50000;10;2;4;275226;1726192983223198773
25;0;0;50000;10;2;4;278670;1726192983233196795
26;0;0;50000;10;2;4;715707;1726192983243197869
27;0;0;50000;10;2;4;275975;1726192983253196865
28;0;0;50000;10;2;4;269093;1726192983263194601
29;0;0;50000;10;2;4;274674;1726192983273196093
30;0;0;50000;10;2;4;264969;1726192983283197373
31;0;0;50000;10;2;4;275551;1726192983293197342
32;0;0;50000;10;2;4;267148;1726192983303196447
33;0;0;50000;10;2;4;271481;1726192983313195599
34;0;0;50000;10;2;4;268558;1726192983323196631
35;0;0;50000;10;2;4;292581;1726192983333202777
36;0;0;50000;10;2;4;268208;1726192983343199051
37;0;0;50000;10;2;4;295513;1726192983353198275
38;0;0;50000;10;2;4;262898;1726192983363198244
39;0;0;50000;10;2;4;275982;1726192983373195872
40;0;0;50000;10;2;4;291067;1726192983383200215
41;0;0;50000;10;2;4;276695;1726192983393193110
42;0;0;50000;10;2;4;269759;1726192983403194257
43;0;0;50000;10;2;4;292449;1726192983413198901
44;0;0;50000;10;2;4;267380;1726192983423197072
45;0;0;50000;10;2;4;294048;1726192983433198655
46;0;0;50000;10;2;4;267145;1726192983443196438
47;0;0;50000;10;2;4;269590;1726192983453196294
48;0;0;50000;10;2;4;287129;1726192983463196313
49;0;0;50000;10;2;4;274291;1726192983473193588
50;0;0;50000;10;2;4;265182;1726192983483198130
51;0;0;50000;10;2;4;274822;1726192983493201440
52;0;0;50000;10;2;4;264534;1726192983503199300
53;0;0;50000;10;2;4;292685;1726192983513197876
54;0;0;50000;10;2;4;266919;1726192983523199167
55;0;0;50000;10;2;4;274591;1726192983533197808
56;0;0;50000;10;2;4;266175;1726192983543200608
57;0;0;50000;10;2;4;272526;1726192983553196974
58;0;0;50000;10;2;4;268916;1726192983563197240
59;0;0;50000;10;2;4;292606;1726192983573198193
60;0;0;50000;10;2;4;267294;1726192983583197103
61;0;0;50000;10;2;4;351691;1726192983593141061
62;0;0;50000;10;2;4;360070;1726192983603164296
63;0;0;50000;10;2;4;270943;1726192983613197372
64;0;0;50000;10;2;4;331151;1726192983623204332
65;0;0;50000;10;2;4;294214;1726192983633196766
66;0;0;50000;10;2;4;273571;1726192983643197120
67;0;0;50000;10;2;4;287707;1726192983653195314
68;0;0;50000;10;2;4;267056;1726192983663198219
69;0;0;50000;10;2;4;275123;1726192983673197818
70;0;0;50000;10;2;4;269342;1726192983683198544
71;0;0;50000;10;2;4;274772;1726192983693196966
72;0;0;50000;10;2;4;290181;1726192983703196355
73;0;0;50000;10;2;4;293905;1726192983713197738
74;0;0;50000;10;2;4;273022;1726192983723198021
75;0;0;50000;10;2;4;294530;1726192983733198757
76;0;0;50000;10;2;4;263158;1726192983743196980
77;0;0;50000;10;2;4;293501;1726192983753197937
78;0;0;50000;10;2;4;260382;1726192983763199447
79;0;0;50000;10;2;4;292424;1726192983773202276
80;0;0;50000;10;2;4;287076;1726192983783200194
81;0;0;50000;10;2;4;296478;1726192983793202788
82;0;0;50000;10;2;4;273058;1726192983803198365
83;0;0;50000;10;2;4;289788;1726192983813201548
84;0;0;50000;10;2;4;285740;1726192983823201408
85;0;0;50000;10;2;4;280659;1726192983833198778
86;0;0;50000;10;2;4;259243;1726192983843198985
87;0;0;50000;10;2;4;289763;1726192983853196457
88;0;0;50000;10;2;4;267639;1726192983863197820
89;0;0;50000;10;2;4;259845;1726192983873196484
90;0;0;50000;10;2;4;275582;1726192983883196689
91;0;0;50000;10;2;4;297023;1726192983893197805
92;0;0;50000;10;2;4;286622;1726192983903198560
93;0;0;50000;10;2;4;292211;1726192983913197719
94;0;0;50000;10;2;4;290432;1726192983923196901
95;0;0;50000;10;2;4;291721;1726192983933196706
96;0;0;50000;10;2;4;288739;1726192983943198966
97;0;0;50000;10;2;4;288492;1726192983953196454
98;0;0;50000;10;2;4;271488;1726192983963198469
99;0;0;50000;10;2;4;330874;1726192983973199018
0;0;1;50000;10;2;4;1505928;1726192982984176877
1;0;1;50000;10;2;4;1101066;1726192982993306854
2;0;1;50000;10;2;4;1148669;1726192983003354965
3;0;1;50000;10;2;4;969076;1726192983013284559
4;0;1;50000;10;2;4;882776;1726192983023236436
5;0;1;50000;10;2;4;825372;1726192983033237393
6;0;1;50000;10;2;4;859677;1726192983043237303
7;0;1;50000;10;2;4;842772;1726192983053240575
8;0;1;50000;10;2;4;864689;1726192983063236723
9;0;1;50000;10;2;4;829672;1726192983073238174
10;0;1;50000;10;2;4;822395;1726192983083235477
11;0;1;50000;10;2;4;841109;1726192983093240840
12;0;1;50000;10;2;4;867188;1726192983103236907
13;0;1;50000;10;2;4;852491;1726192983113184705
14;0;1;50000;10;2;4;870663;1726192983123211222
15;0;1;50000;10;2;4;844063;1726192983133241030
16;0;1;50000;10;2;4;856497;1726192983143239264
17;0;1;50000;10;2;4;809532;1726192983153237306
18;0;1;50000;10;2;4;825675;1726192983163233843
19;0;1;50000;10;2;4;827415;1726192983173240379
20;0;1;50000;10;2;4;842238;1726192983183233519
21;0;1;50000;10;2;4;826165;1726192983193236418
22;0;1;50000;10;2;4;819971;1726192983203232684
23;0;1;50000;10;2;4;821788;1726192983213236691
24;0;1;50000;10;2;4;819134;1726192983223235846
25;0;1;50000;10;2;4;815352;1726192983233235293
26;0;1;50000;10;2;4;1244419;1726192983243234961
27;0;1;50000;10;2;4;810562;1726192983253235300
28;0;1;50000;10;2;4;811490;1726192983263232110
29;0;1;50000;10;2;4;808712;1726192983273234853
30;0;1;50000;10;2;4;809143;1726192983283234211
31;0;1;50000;10;2;4;813626;1726192983293235685
32;0;1;50000;10;2;4;810687;1726192983303233353
33;0;1;50000;10;2;4;807751;1726192983313234095
34;0;1;50000;10;2;4;815396;1726192983323233627
35;0;1;50000;10;2;4;826135;1726192983333241747
36;0;1;50000;10;2;4;812449;1726192983343236553
37;0;1;50000;10;2;4;827896;1726192983353236761
38;0;1;50000;10;2;4;816486;1726192983363235651
39;0;1;50000;10;2;4;807277;1726192983373234470
40;0;1;50000;10;2;4;834989;1726192983383237209
41;0;1;50000;10;2;4;810278;1726192983393231484
42;0;1;50000;10;2;4;813461;1726192983403231820
43;0;1;50000;10;2;4;828052;1726192983413237277
44;0;1;50000;10;2;4;809849;1726192983423234228
45;0;1;50000;10;2;4;826591;1726192983433237591
46;0;1;50000;10;2;4;809416;1726192983443233249
47;0;1;50000;10;2;4;804788;1726192983453234837
48;0;1;50000;10;2;4;832137;1726192983463233168
49;0;1;50000;10;2;4;808295;1726192983473232299
50;0;1;50000;10;2;4;809991;1726192983483235386
51;0;1;50000;10;2;4;809678;1726192983493240021
52;0;1;50000;10;2;4;810273;1726192983503236550
53;0;1;50000;10;2;4;825290;1726192983513236393
54;0;1;50000;10;2;4;809272;1726192983523236348
55;0;1;50000;10;2;4;810991;1726192983533236009
56;0;1;50000;10;2;4;810271;1726192983543238256
57;0;1;50000;10;2;4;805705;1726192983553235728
58;0;1;50000;10;2;4;811109;1726192983563234029
59;0;1;50000;10;2;4;827049;1726192983573236965
60;0;1;50000;10;2;4;808789;1726192983583233978
61;0;1;50000;10;2;4;880228;1726192983593191883
62;0;1;50000;10;2;4;940771;1726192983603207956
63;0;1;50000;10;2;4;807234;1726192983613236524
64;0;1;50000;10;2;4;878194;1726192983623247957
65;0;1;50000;10;2;4;828945;1726192983633235636
66;0;1;50000;10;2;4;825809;1726192983643234286
67;0;1;50000;10;2;4;822811;1726192983653233521
68;0;1;50000;10;2;4;820112;1726192983663235384
69;0;1;50000;10;2;4;809823;1726192983673236232
70;0;1;50000;10;2;4;822301;1726192983683235363
71;0;1;50000;10;2;4;809118;1726192983693235316
72;0;1;50000;10;2;4;843688;1726192983703233178
73;0;1;50000;10;2;4;828009;1726192983713236590
74;0;1;50000;10;2;4;826133;1726192983723234920
75;0;1;50000;10;2;4;826615;1726192983733237213
76;0;1;50000;10;2;4;807254;1726192983743234096
77;0;1;50000;10;2;4;825940;1726192983753236498
78;0;1;50000;10;2;4;804030;1726192983763236551
79;0;1;50000;10;2;4;827649;1726192983773241187
80;0;1;50000;10;2;4;839518;1726192983783236924
81;0;1;50000;10;2;4;834115;1726192983793241253
82;0;1;50000;10;2;4;826276;1726192983803235332
83;0;1;50000;10;2;4;823884;1726192983813240238
84;0;1;50000;10;2;4;838090;1726192983823238359
85;0;1;50000;10;2;4;813269;1726192983833237641
86;0;1;50000;10;2;4;803804;1726192983843236055
87;0;1;50000;10;2;4;824896;1726192983853234980
88;0;1;50000;10;2;4;823008;1726192983863234417
89;0;1;50000;10;2;4;795606;1726192983873234560
90;0;1;50000;10;2;4;820603;1726192983883233509
91;0;1;50000;10;2;4;828041;1726192983893236823
92;0;1;50000;10;2;4;837451;1726192983903235222
93;0;1;50000;10;2;4;826227;1726192983913236221
94;0;1;50000;10;2;4;835894;1726192983923233967
95;0;1;50000;10;2;4;826739;1726192983933235660
96;0;1;50000;10;2;4;831415;1726192983943236078
97;0;1;50000;10;2;4;821098;1726192983953234894
98;0;1;50000;10;2;4;815639;1726192983963235552
99;0;1;50000;10;2;4;930906;1726192983973238170
0;1;0;50000;10;2;4;1212746;1726192982983924057
1;1;0;50000;10;2;4;719979;1726192982993223771
2;1;0;50000;10;2;4;701882;1726192983003240942
3;1;0;50000;10;2;4;599239;1726192983013199398
4;1;0;50000;10;2;4;430440;1726192983023197307
5;1;0;50000;10;2;4;425495;1726192983033197998
6;1;0;50000;10;2;4;396107;1726192983043200322
7;1;0;50000;10;2;4;432919;1726192983053200011
8;1;0;50000;10;2;4;433277;1726192983063198941
9;1;0;50000;10;2;4;418545;1726192983073198817
10;1;0;50000;10;2;4;403299;1726192983083197091
11;1;0;50000;10;2;4;432009;1726192983093201158
12;1;0;50000;10;2;4;435542;1726192983103198242
13;1;0;50000;10;2;4;451069;1726192983113136098
14;1;0;50000;10;2;4;447792;1726192983123162234
15;1;0;50000;10;2;4;435813;1726192983133199063
16;1;0;50000;10;2;4;427128;1726192983143199804
17;1;0;50000;10;2;4;410457;1726192983153198307
18;1;0;50000;10;2;4;406097;1726192983163196048
19;1;0;50000;10;2;4;427823;1726192983173201501
20;1;0;50000;10;2;4;423726;1726192983183196673
21;1;0;50000;10;2;4;426241;1726192983193197687
22;1;0;50000;10;2;4;402561;1726192983203195928
