Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;50000;10;6;10;21943817;1726193662663498663
1;0;0;50000;10;6;10;13879010;1726193662673052141
2;0;0;50000;10;6;10;12948576;1726193662683049780
3;0;0;50000;10;6;10;5773513;1726193662693077924
4;0;0;50000;10;6;10;3035443;1726193662703057325
5;0;0;50000;10;6;10;670427;1726193662713027352
6;0;0;50000;10;6;10;22358589;1726193662723053752
7;0;0;50000;10;6;10;13732977;1726193662733097508
8;0;0;50000;10;6;10;5151826;1726193662743106478
9;0;0;50000;10;6;10;22813241;1726193662753048782
10;0;0;50000;10;6;10;14188650;1726193662763089701
11;0;0;50000;10;6;10;5617757;1726193662773090523
12;0;0;50000;10;6;10;22418185;1726193662783052970
13;0;0;50000;10;6;10;13876585;1726193662793021896
14;0;0;50000;10;6;10;5335401;1726193662803073976
15;0;0;50000;10;6;10;22240860;1726193662813056200
16;0;0;50000;10;6;10;13719085;1726193662823026076
17;0;0;50000;10;6;10;5168937;1726193662832993151
18;0;0;50000;10;6;10;2360255;1726193662842996025
19;0;0;50000;10;6;10;653817;1726193662853052355
20;0;0;50000;10;6;10;423437;1726193662863020421
21;0;0;50000;10;6;10;327582;1726193662873101748
22;0;0;50000;10;6;10;1218529;1726193662883052380
23;0;0;50000;10;6;10;330243;1726193662893074405
24;0;0;50000;10;6;10;319938;1726193662903049089
25;0;0;50000;10;6;10;329562;1726193662913105177
26;0;0;50000;10;6;10;905782;1726193662923045573
27;0;0;50000;10;6;10;329688;1726193662933105730
28;0;0;50000;10;6;10;329481;1726193662943066760
29;0;0;50000;10;6;10;326704;1726193662953103452
30;0;0;50000;10;6;10;932786;1726193662963025241
31;0;0;50000;10;6;10;321309;1726193662973104658
32;0;0;50000;10;6;10;1703065;1726193662983093643
33;0;0;50000;10;6;10;390194;1726193662993049089
34;0;0;50000;10;6;10;941368;1726193663002993176
35;0;0;50000;10;6;10;328376;1726193663013102426
36;0;0;50000;10;6;10;1437923;1726193663023051128
37;0;0;50000;10;6;10;322182;1726193663033105427
38;0;0;50000;10;6;10;323476;1726193663043065444
39;0;0;50000;10;6;10;305019;1726193663053103497
40;0;0;50000;10;6;10;337652;1726193663063046302
41;0;0;50000;10;6;10;339453;1726193663073090692
42;0;0;50000;10;6;10;915559;1726193663083017634
43;0;0;50000;10;6;10;308770;1726193663093090422
44;0;0;50000;10;6;10;364523;1726193663103035731
45;0;0;50000;10;6;10;336623;1726193663113056091
46;0;0;50000;10;6;10;310590;1726193663122993619
47;0;0;50000;10;6;10;346788;1726193663133049466
48;0;0;50000;10;6;10;306910;1726193663143049104
49;0;0;50000;10;6;10;328114;1726193663153065115
50;0;0;50000;10;6;10;900234;1726193663163021889
51;0;0;50000;10;6;10;643605;1726193663172991322
52;0;0;50000;10;6;10;840230;1726193663183050073
53;0;0;50000;10;6;10;671221;1726193663193020920
54;0;0;50000;10;6;10;352883;1726193663203073214
55;0;0;50000;10;6;10;327682;1726193663213089939
56;0;0;50000;10;6;10;354020;1726193663223083061
57;0;0;50000;10;6;10;341291;1726193663233092218
58;0;0;50000;10;6;10;308990;1726193663243048108
59;0;0;50000;10;6;10;389013;1726193663253087148
60;0;0;50000;10;6;10;396871;1726193663263069003
61;0;0;50000;10;6;10;686854;1726193663273042777
62;0;0;50000;10;6;10;399123;1726193663283091786
63;0;0;50000;10;6;10;365372;1726193663293046495
64;0;0;50000;10;6;10;356953;1726193663303022486
65;0;0;50000;10;6;10;426986;1726193663313085296
66;0;0;50000;10;6;10;399659;1726193663323079053
67;0;0;50000;10;6;10;807098;1726193663333047598
68;0;0;50000;10;6;10;378447;1726193663343102257
69;0;0;50000;10;6;10;410957;1726193663353090178
70;0;0;50000;10;6;10;385191;1726193663363047177
71;0;0;50000;10;6;10;402768;1726193663373085384
72;0;0;50000;10;6;10;407156;1726193663383068717
