Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;400;10;6;5;402037;1726182733642406444
1;0;0;400;10;6;5;316763;1726182733652408865
2;0;0;400;10;6;5;320096;1726182733662418762
3;0;0;400;10;6;5;276132;1726182733672353414
4;0;0;400;10;6;5;156201;1726182733682369649
5;0;0;400;10;6;5;154224;1726182733692369360
6;0;0;400;10;6;5;154346;1726182733702300767
7;0;0;400;10;6;5;151352;1726182733712368823
8;0;0;400;10;6;5;154986;1726182733722369849
9;0;0;400;10;6;5;154115;1726182733732368009
10;0;0;400;10;6;5;152317;1726182733742366850
11;0;0;400;10;6;5;152948;1726182733752368898
12;0;0;400;10;6;5;150372;1726182733762370445
13;0;0;400;10;6;5;162826;1726182733772331440
14;0;0;400;10;6;5;150127;1726182733782367279
15;0;0;400;10;6;5;153207;1726182733792362679
16;0;0;400;10;6;5;157400;1726182733802368075
17;0;0;400;10;6;5;151751;1726182733812362605
18;0;0;400;10;6;5;151979;1726182733822370736
19;0;0;400;10;6;5;154375;1726182733832370938
20;0;0;400;10;6;5;148437;1726182733842328391
21;0;0;400;10;6;5;152664;1726182733852367685
22;0;0;400;10;6;5;148115;1726182733862368801
23;0;0;400;10;6;5;151733;1726182733872371266
24;0;0;400;10;6;5;152465;1726182733882368308
25;0;0;400;10;6;5;154334;1726182733892372651
26;0;0;400;10;6;5;154729;1726182733902370995
27;0;0;400;10;6;5;153466;1726182733912370191
28;0;0;400;10;6;5;149439;1726182733922371296
29;0;0;400;10;6;5;153298;1726182733932369330
30;0;0;400;10;6;5;153090;1726182733942370174
31;0;0;400;10;6;5;174372;1726182733952375655
32;0;0;400;10;6;5;175052;1726182733962377246
33;0;0;400;10;6;5;158172;1726182733972378687
34;0;0;400;10;6;5;178345;1726182733982376677
35;0;0;400;10;6;5;158820;1726182733992377622
36;0;0;400;10;6;5;160420;1726182734002376656
37;0;0;400;10;6;5;157378;1726182734012378002
38;0;0;400;10;6;5;158338;1726182734022378906
39;0;0;400;10;6;5;158439;1726182734032377577
40;0;0;400;10;6;5;172956;1726182734042375986
41;0;0;400;10;6;5;159047;1726182734052376422
42;0;0;400;10;6;5;159296;1726182734062380075
43;0;0;400;10;6;5;160019;1726182734072376869
44;0;0;400;10;6;5;174697;1726182734082379750
45;0;0;400;10;6;5;174067;1726182734092376539
46;0;0;400;10;6;5;160167;1726182734102378714
47;0;0;400;10;6;5;159309;1726182734112375575
48;0;0;400;10;6;5;158271;1726182734122377581
49;0;0;400;10;6;5;174806;1726182734132376333
50;0;0;400;10;6;5;173674;1726182734142376659
51;0;0;400;10;6;5;173932;1726182734152378688
52;0;0;400;10;6;5;150602;1726182734162379003
53;0;0;400;10;6;5;161299;1726182734172377079
54;0;0;400;10;6;5;151289;1726182734182376945
55;0;0;400;10;6;5;176729;1726182734192378081
56;0;0;400;10;6;5;176459;1726182734202376368
57;0;0;400;10;6;5;169813;1726182734212378079
58;0;0;400;10;6;5;171552;1726182734222377517
59;0;0;400;10;6;5;160345;1726182734232377140
60;0;0;400;10;6;5;170808;1726182734242376988
61;0;0;400;10;6;5;161071;1726182734252377009
62;0;0;400;10;6;5;172977;1726182734262378592
63;0;0;400;10;6;5;158953;1726182734272376206
64;0;0;400;10;6;5;158396;1726182734282376948
65;0;0;400;10;6;5;157725;1726182734292378583
66;0;0;400;10;6;5;159850;1726182734302376871
67;0;0;400;10;6;5;176207;1726182734312377057
68;0;0;400;10;6;5;172738;1726182734322377993
69;0;0;400;10;6;5;173018;1726182734332380172
70;0;0;400;10;6;5;161654;1726182734342379936
71;0;0;400;10;6;5;160206;1726182734352375262
72;0;0;400;10;6;5;176364;1726182734362378837
73;0;0;400;10;6;5;176062;1726182734372377896
74;0;0;400;10;6;5;171567;1726182734382379327
75;0;0;400;10;6;5;172054;1726182734392376856
76;0;0;400;10;6;5;160685;1726182734402380474
77;0;0;400;10;6;5;174772;1726182734412375276
78;0;0;400;10;6;5;157958;1726182734422377691
79;0;0;400;10;6;5;162339;1726182734432377173
80;0;0;400;10;6;5;157859;1726182734442377965
81;0;0;400;10;6;5;155321;1726182734452376066
82;0;0;400;10;6;5;160864;1726182734462376694
83;0;0;400;10;6;5;159021;1726182734472377728
84;0;0;400;10;6;5;174753;1726182734482380258
85;0;0;400;10;6;5;171750;1726182734492376017
86;0;0;400;10;6;5;177809;1726182734502376566
87;0;0;400;10;6;5;159910;1726182734512376748
88;0;0;400;10;6;5;174645;1726182734522376591
89;0;0;400;10;6;5;159192;1726182734532378967
90;0;0;400;10;6;5;174207;1726182734542376354
91;0;0;400;10;6;5;157329;1726182734552379605
92;0;0;400;10;6;5;159426;1726182734562376770
93;0;0;400;10;6;5;157984;1726182734572378012
94;0;0;400;10;6;5;149861;1726182734582383553
95;0;0;400;10;6;5;173791;1726182734592376684
96;0;0;400;10;6;5;160898;1726182734602376112
97;0;0;400;10;6;5;159551;1726182734612377199
98;0;0;400;10;6;5;183236;1726182734622376067
99;0;0;400;10;6;5;185300;1726182734632376660
0;0;1;400;10;6;5;377498;1726182733642584386
1;0;1;400;10;6;5;402572;1726182733652479511
2;0;1;400;10;6;5;401178;1726182733662495611
3;0;1;400;10;6;5;356050;1726182733672395183
4;0;1;400;10;6;5;265008;1726182733682392817
5;0;1;400;10;6;5;263118;1726182733692392063
6;0;1;400;10;6;5;261277;1726182733702326083
7;0;1;400;10;6;5;260905;1726182733712390972
8;0;1;400;10;6;5;265014;1726182733722391225
9;0;1;400;10;6;5;264177;1726182733732390172
10;0;1;400;10;6;5;262723;1726182733742388597
11;0;1;400;10;6;5;259486;1726182733752390578
12;0;1;400;10;6;5;258136;1726182733762391562
13;0;1;400;10;6;5;267705;1726182733772357605
14;0;1;400;10;6;5;254679;1726182733782391031
15;0;1;400;10;6;5;260096;1726182733792384823
16;0;1;400;10;6;5;263814;1726182733802390838
17;0;1;400;10;6;5;259183;1726182733812383975
18;0;1;400;10;6;5;258783;1726182733822391998
19;0;1;400;10;6;5;261492;1726182733832392500
20;0;1;400;10;6;5;253594;1726182733842351694
21;0;1;400;10;6;5;259688;1726182733852389195
22;0;1;400;10;6;5;255163;1726182733862390130
23;0;1;400;10;6;5;259054;1726182733872392875
24;0;1;400;10;6;5;260741;1726182733882389559
25;0;1;400;10;6;5;260813;1726182733892394159
26;0;1;400;10;6;5;261826;1726182733902392699
27;0;1;400;10;6;5;260839;1726182733912391482
28;0;1;400;10;6;5;256874;1726182733922392546
29;0;1;400;10;6;5;260233;1726182733932390896
30;0;1;400;10;6;5;260422;1726182733942391483
31;0;1;400;10;6;5;263853;1726182733952411418
32;0;1;400;10;6;5;264955;1726182733962413009
33;0;1;400;10;6;5;261562;1726182733972414355
34;0;1;400;10;6;5;267975;1726182733982412145
35;0;1;400;10;6;5;261128;1726182733992413273
36;0;1;400;10;6;5;261978;1726182734002412746
37;0;1;400;10;6;5;259484;1726182734012413453
