Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;200;10;9;8;627450;1726181416406695265
1;0;0;200;10;9;8;505573;1726181416416698978
2;0;0;200;10;9;8;561021;1726181416426705624
3;0;0;200;10;9;8;203915;1726181416436643009
4;0;0;200;10;9;8;157210;1726181416446659814
5;0;0;200;10;9;8;167829;1726181416456655277
6;0;0;200;10;9;8;159409;1726181416466597228
7;0;0;200;10;9;8;158500;1726181416476663903
8;0;0;200;10;9;8;161081;1726181416486660970
9;0;0;200;10;9;8;160238;1726181416496659088
10;0;0;200;10;9;8;153479;1726181416506662223
11;0;0;200;10;9;8;160991;1726181416516659771
12;0;0;200;10;9;8;177199;1726181416526659043
13;0;0;200;10;9;8;170903;1726181416536623995
14;0;0;200;10;9;8;167400;1726181416546661916
15;0;0;200;10;9;8;151194;1726181416556666977
16;0;0;200;10;9;8;164309;1726181416566658535
17;0;0;200;10;9;8;155013;1726181416576659604
18;0;0;200;10;9;8;156035;1726181416586661111
19;0;0;200;10;9;8;159145;1726181416596660486
20;0;0;200;10;9;8;161744;1726181416606662160
21;0;0;200;10;9;8;156367;1726181416616659417
22;0;0;200;10;9;8;158186;1726181416626658990
23;0;0;200;10;9;8;155608;1726181416636657706
24;0;0;200;10;9;8;158110;1726181416646656577
25;0;0;200;10;9;8;154878;1726181416656656059
26;0;0;200;10;9;8;162842;1726181416666662629
27;0;0;200;10;9;8;156555;1726181416676659725
28;0;0;200;10;9;8;163422;1726181416686661172
29;0;0;200;10;9;8;149287;1726181416696655779
30;0;0;200;10;9;8;156212;1726181416706661068
31;0;0;200;10;9;8;160707;1726181416716659165
32;0;0;200;10;9;8;157621;1726181416726660585
33;0;0;200;10;9;8;172962;1726181416736660343
34;0;0;200;10;9;8;170283;1726181416746670689
35;0;0;200;10;9;8;163039;1726181416756668148
36;0;0;200;10;9;8;222024;1726181416766667802
37;0;0;200;10;9;8;173005;1726181416776670964
38;0;0;200;10;9;8;170762;1726181416786666604
39;0;0;200;10;9;8;170686;1726181416796669657
40;0;0;200;10;9;8;177476;1726181416806668109
41;0;0;200;10;9;8;171617;1726181416816671161
42;0;0;200;10;9;8;162515;1726181416826670970
43;0;0;200;10;9;8;170627;1726181416836667273
44;0;0;200;10;9;8;164410;1726181416846661526
45;0;0;200;10;9;8;171490;1726181416856666406
46;0;0;200;10;9;8;195967;1726181416866665551
47;0;0;200;10;9;8;173566;1726181416876671627
48;0;0;200;10;9;8;171133;1726181416886668146
49;0;0;200;10;9;8;168361;1726181416896667065
50;0;0;200;10;9;8;173337;1726181416906668984
51;0;0;200;10;9;8;173689;1726181416916668269
52;0;0;200;10;9;8;173806;1726181416926668399
53;0;0;200;10;9;8;163980;1726181416936671955
54;0;0;200;10;9;8;155308;1726181416946661508
55;0;0;200;10;9;8;161978;1726181416956655971
56;0;0;200;10;9;8;159401;1726181416966655945
57;0;0;200;10;9;8;158756;1726181416976660966
58;0;0;200;10;9;8;151900;1726181416986661676
59;0;0;200;10;9;8;157831;1726181416996660566
60;0;0;200;10;9;8;156204;1726181417006661256
61;0;0;200;10;9;8;153265;1726181417016661620
62;0;0;200;10;9;8;162986;1726181417026661217
63;0;0;200;10;9;8;152064;1726181417036655499
64;0;0;200;10;9;8;160940;1726181417046666400
65;0;0;200;10;9;8;172104;1726181417056667264
66;0;0;200;10;9;8;172925;1726181417066669758
67;0;0;200;10;9;8;173549;1726181417076667390
68;0;0;200;10;9;8;167341;1726181417086668560
69;0;0;200;10;9;8;165259;1726181417096666698
70;0;0;200;10;9;8;171020;1726181417106667961
71;0;0;200;10;9;8;166939;1726181417116667714
72;0;0;200;10;9;8;166762;1726181417126668275
73;0;0;200;10;9;8;161144;1726181417136667646
74;0;0;200;10;9;8;167480;1726181417146668637
75;0;0;200;10;9;8;175975;1726181417156668040
76;0;0;200;10;9;8;197611;1726181417166669160
77;0;0;200;10;9;8;170607;1726181417176667364
78;0;0;200;10;9;8;159431;1726181417186670570
79;0;0;200;10;9;8;167341;1726181417196668926
80;0;0;200;10;9;8;168588;1726181417206667884
81;0;0;200;10;9;8;163601;1726181417216668235
82;0;0;200;10;9;8;165811;1726181417226668315
83;0;0;200;10;9;8;169358;1726181417236668138
84;0;0;200;10;9;8;167013;1726181417246668756
85;0;0;200;10;9;8;164460;1726181417256668153
86;0;0;200;10;9;8;170757;1726181417266668516
87;0;0;200;10;9;8;163834;1726181417276667108
88;0;0;200;10;9;8;163962;1726181417286666736
89;0;0;200;10;9;8;161631;1726181417296669233
90;0;0;200;10;9;8;171764;1726181417306670906
91;0;0;200;10;9;8;170804;1726181417316666692
92;0;0;200;10;9;8;169385;1726181417326668528
93;0;0;200;10;9;8;164293;1726181417336668357
94;0;0;200;10;9;8;151550;1726181417346656094
95;0;0;200;10;9;8;164745;1726181417356673686
96;0;0;200;10;9;8;208687;1726181417366669700
97;0;0;200;10;9;8;164428;1726181417376666624
98;0;0;200;10;9;8;166140;1726181417386671040
99;0;0;200;10;9;8;173201;1726181417396668785
0;0;1;200;10;9;8;611470;1726181416406873384
1;0;1;200;10;9;8;592841;1726181416416773342
2;0;1;200;10;9;8;644312;1726181416426783583
3;0;1;200;10;9;8;336462;1726181416436682245
4;0;1;200;10;9;8;307714;1726181416446684767
5;0;1;200;10;9;8;320739;1726181416456678656
6;0;1;200;10;9;8;311862;1726181416466620170
7;0;1;200;10;9;8;311733;1726181416476685819
8;0;1;200;10;9;8;312841;1726181416486683543
9;0;1;200;10;9;8;313823;1726181416496681632
10;0;1;200;10;9;8;307319;1726181416506684736
11;0;1;200;10;9;8;313990;1726181416516682428
12;0;1;200;10;9;8;330740;1726181416526681612
13;0;1;200;10;9;8;322460;1726181416536651660
14;0;1;200;10;9;8;314452;1726181416546686297
15;0;1;200;10;9;8;299486;1726181416556689725
16;0;1;200;10;9;8;318966;1726181416566681871
17;0;1;200;10;9;8;304640;1726181416576681693
18;0;1;200;10;9;8;306036;1726181416586682946
19;0;1;200;10;9;8;308351;1726181416596682406
20;0;1;200;10;9;8;310915;1726181416606684241
21;0;1;200;10;9;8;306243;1726181416616681501
22;0;1;200;10;9;8;308485;1726181416626681053
23;0;1;200;10;9;8;304778;1726181416636679773
24;0;1;200;10;9;8;306202;1726181416646678483
25;0;1;200;10;9;8;304660;1726181416656678110
26;0;1;200;10;9;8;312590;1726181416666685516
27;0;1;200;10;9;8;303832;1726181416676682754
28;0;1;200;10;9;8;311761;1726181416686683272
29;0;1;200;10;9;8;297848;1726181416696677708
30;0;1;200;10;9;8;305657;1726181416706683055
31;0;1;200;10;9;8;309770;1726181416716681124
32;0;1;200;10;9;8;304288;1726181416726682632
33;0;1;200;10;9;8;323622;1726181416736682703
34;0;1;200;10;9;8;314872;1726181416746706576
35;0;1;200;10;9;8;307162;1726181416756703884
36;0;1;200;10;9;8;365741;1726181416766704019
37;0;1;200;10;9;8;317833;1726181416776706874
38;0;1;200;10;9;8;316436;1726181416786702936
39;0;1;200;10;9;8;313170;1726181416796706188
40;0;1;200;10;9;8;320646;1726181416806704518
41;0;1;200;10;9;8;314042;1726181416816707316
42;0;1;200;10;9;8;307643;1726181416826707240
43;0;1;200;10;9;8;315619;1726181416836703575
44;0;1;200;10;9;8;307849;1726181416846697649
45;0;1;200;10;9;8;316014;1726181416856702655
46;0;1;200;10;9;8;347831;1726181416866701848
47;0;1;200;10;9;8;317114;1726181416876707780
48;0;1;200;10;9;8;315812;1726181416886704338
49;0;1;200;10;9;8;310971;1726181416896703491
50;0;1;200;10;9;8;317528;1726181416906705156
51;0;1;200;10;9;8;317573;1726181416916704586
52;0;1;200;10;9;8;318145;1726181416926704732
53;0;1;200;10;9;8;307857;1726181416936707972
54;0;1;200;10;9;8;303717;1726181416946683574
55;0;1;200;10;9;8;310786;1726181416956678126
56;0;1;200;10;9;8;317461;1726181416966678504
57;0;1;200;10;9;8;305764;1726181416976683193
58;0;1;200;10;9;8;299109;1726181416986683808
59;0;1;200;10;9;8;307892;1726181416996682592
60;0;1;200;10;9;8;306933;1726181417006682924
61;0;1;200;10;9;8;301381;1726181417016683573
62;0;1;200;10;9;8;310043;1726181417026683430
63;0;1;200;10;9;8;300860;1726181417036677169
64;0;1;200;10;9;8;305047;1726181417046702684
65;0;1;200;10;9;8;315009;1726181417056703792
66;0;1;200;10;9;8;323471;1726181417066706433
67;0;1;200;10;9;8;316897;1726181417076703602
68;0;1;200;10;9;8;312854;1726181417086704615
69;0;1;200;10;9;8;308693;1726181417096702970
70;0;1;200;10;9;8;314398;1726181417106704110
71;0;1;200;10;9;8;309968;1726181417116704217
72;0;1;200;10;9;8;311086;1726181417126704574
73;0;1;200;10;9;8;305003;1726181417136703785
74;0;1;200;10;9;8;312252;1726181417146704622
75;0;1;200;10;9;8;319314;1726181417156703952
76;0;1;200;10;9;8;354636;1726181417166705584
