Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;5000;10;3;30;827741;1726189612867424307
1;0;0;5000;10;3;30;909978;1726189612877428196
2;0;0;5000;10;3;30;784988;1726189612887437100
3;0;0;5000;10;3;30;670881;1726189612897374144
4;0;0;5000;10;3;30;187768;1726189612907388163
5;0;0;5000;10;3;30;190359;1726189612917384005
6;0;0;5000;10;3;30;198845;1726189612927388774
7;0;0;5000;10;3;30;204195;1726189612937391749
8;0;0;5000;10;3;30;186923;1726189612947389176
9;0;0;5000;10;3;30;190876;1726189612957386368
10;0;0;5000;10;3;30;190485;1726189612967389478
11;0;0;5000;10;3;30;189232;1726189612977385935
12;0;0;5000;10;3;30;189290;1726189612987386322
13;0;0;5000;10;3;30;217292;1726189612997356566
14;0;0;5000;10;3;30;196928;1726189613007386056
15;0;0;5000;10;3;30;186495;1726189613017392518
16;0;0;5000;10;3;30;195219;1726189613027390052
17;0;0;5000;10;3;30;189261;1726189613037386010
18;0;0;5000;10;3;30;184074;1726189613047387244
19;0;0;5000;10;3;30;188983;1726189613057388952
20;0;0;5000;10;3;30;182232;1726189613067388399
21;0;0;5000;10;3;30;186967;1726189613077389010
22;0;0;5000;10;3;30;185554;1726189613087389101
23;0;0;5000;10;3;30;185129;1726189613097391443
24;0;0;5000;10;3;30;183916;1726189613107383851
25;0;0;5000;10;3;30;186558;1726189613117387843
26;0;0;5000;10;3;30;183283;1726189613127389323
27;0;0;5000;10;3;30;187680;1726189613137390413
28;0;0;5000;10;3;30;192487;1726189613147391171
29;0;0;5000;10;3;30;210199;1726189613157396894
30;0;0;5000;10;3;30;215064;1726189613167405559
31;0;0;5000;10;3;30;206913;1726189613177397673
32;0;0;5000;10;3;30;212228;1726189613187400194
33;0;0;5000;10;3;30;201158;1726189613197395712
34;0;0;5000;10;3;30;195714;1726189613207396797
35;0;0;5000;10;3;30;215306;1726189613217396050
36;0;0;5000;10;3;30;192518;1726189613227397268
37;0;0;5000;10;3;30;208421;1726189613237395785
38;0;0;5000;10;3;30;205851;1726189613247399936
39;0;0;5000;10;3;30;206992;1726189613257398613
40;0;0;5000;10;3;30;195746;1726189613267395949
41;0;0;5000;10;3;30;219614;1726189613277397422
42;0;0;5000;10;3;30;211067;1726189613287398198
43;0;0;5000;10;3;30;212307;1726189613297398559
44;0;0;5000;10;3;30;208971;1726189613307395957
45;0;0;5000;10;3;30;210808;1726189613317396660
46;0;0;5000;10;3;30;214502;1726189613327397528
47;0;0;5000;10;3;30;211207;1726189613337395292
48;0;0;5000;10;3;30;213705;1726189613347399428
49;0;0;5000;10;3;30;207118;1726189613357395556
50;0;0;5000;10;3;30;209109;1726189613367398458
51;0;0;5000;10;3;30;210021;1726189613377398227
52;0;0;5000;10;3;30;214115;1726189613387395480
53;0;0;5000;10;3;30;206689;1726189613397396063
54;0;0;5000;10;3;30;215080;1726189613407396381
55;0;0;5000;10;3;30;214911;1726189613417396557
56;0;0;5000;10;3;30;239990;1726189613427395522
57;0;0;5000;10;3;30;217070;1726189613437396068
58;0;0;5000;10;3;30;211123;1726189613447397083
59;0;0;5000;10;3;30;187135;1726189613457389019
60;0;0;5000;10;3;30;188664;1726189613467383725
61;0;0;5000;10;3;30;186541;1726189613477388796
62;0;0;5000;10;3;30;183888;1726189613487388867
63;0;0;5000;10;3;30;182577;1726189613497393423
64;0;0;5000;10;3;30;189137;1726189613507388592
65;0;0;5000;10;3;30;186742;1726189613517388462
66;0;0;5000;10;3;30;188877;1726189613527389661
67;0;0;5000;10;3;30;195704;1726189613537391319
68;0;0;5000;10;3;30;185158;1726189613547388943
69;0;0;5000;10;3;30;207825;1726189613557395649
70;0;0;5000;10;3;30;211657;1726189613567394682
71;0;0;5000;10;3;30;207716;1726189613577397001
72;0;0;5000;10;3;30;206726;1726189613587396198
73;0;0;5000;10;3;30;205812;1726189613597395198
74;0;0;5000;10;3;30;202214;1726189613607398043
75;0;0;5000;10;3;30;210696;1726189613617395652
76;0;0;5000;10;3;30;210022;1726189613627396831
77;0;0;5000;10;3;30;205840;1726189613637396669
78;0;0;5000;10;3;30;207669;1726189613647395402
79;0;0;5000;10;3;30;185230;1726189613657388483
80;0;0;5000;10;3;30;188675;1726189613667388856
81;0;0;5000;10;3;30;185153;1726189613677315464
82;0;0;5000;10;3;30;180617;1726189613687390568
83;0;0;5000;10;3;30;185771;1726189613697388402
84;0;0;5000;10;3;30;186770;1726189613707388517
85;0;0;5000;10;3;30;186771;1726189613717388889
86;0;0;5000;10;3;30;195089;1726189613727389180
87;0;0;5000;10;3;30;190219;1726189613737390041
88;0;0;5000;10;3;30;190996;1726189613747389403
89;0;0;5000;10;3;30;206034;1726189613757396281
90;0;0;5000;10;3;30;210195;1726189613767396793
91;0;0;5000;10;3;30;203170;1726189613777396218
92;0;0;5000;10;3;30;209360;1726189613787402481
93;0;0;5000;10;3;30;213153;1726189613797395568
94;0;0;5000;10;3;30;207598;1726189613807396198
95;0;0;5000;10;3;30;214563;1726189613817395260
96;0;0;5000;10;3;30;202908;1726189613827395736
97;0;0;5000;10;3;30;207096;1726189613837395283
98;0;0;5000;10;3;30;205164;1726189613847395846
99;0;0;5000;10;3;30;213688;1726189613857387995
0;0;1;5000;10;3;30;1540461;1726189612867615000
1;0;1;5000;10;3;30;1726314;1726189612877510065
2;0;1;5000;10;3;30;1599764;1726189612887525887
3;0;1;5000;10;3;30;1516054;1726189612897426629
4;0;1;5000;10;3;30;1098261;1726189612907417026
5;0;1;5000;10;3;30;1072480;1726189612917411412
6;0;1;5000;10;3;30;1135985;1726189612927416046
7;0;1;5000;10;3;30;1082199;1726189612937422442
8;0;1;5000;10;3;30;1114357;1726189612947415563
9;0;1;5000;10;3;30;1091619;1726189612957413131
10;0;1;5000;10;3;30;1110035;1726189612967416897
11;0;1;5000;10;3;30;1096196;1726189612977412507
12;0;1;5000;10;3;30;1112926;1726189612987413962
13;0;1;5000;10;3;30;1115645;1726189612997389199
14;0;1;5000;10;3;30;1121013;1726189613007417539
15;0;1;5000;10;3;30;1079992;1726189613017420696
16;0;1;5000;10;3;30;1101288;1726189613027419430
17;0;1;5000;10;3;30;1082824;1726189613037412574
18;0;1;5000;10;3;30;1096322;1726189613047414554
19;0;1;5000;10;3;30;1058695;1726189613057415202
20;0;1;5000;10;3;30;1071856;1726189613067414964
21;0;1;5000;10;3;30;1059631;1726189613077414918
22;0;1;5000;10;3;30;1080897;1726189613087415633
23;0;1;5000;10;3;30;1057482;1726189613097417568
24;0;1;5000;10;3;30;1085026;1726189613107410425
25;0;1;5000;10;3;30;1058159;1726189613117414232
26;0;1;5000;10;3;30;1070535;1726189613127416562
27;0;1;5000;10;3;30;1067887;1726189613137416255
28;0;1;5000;10;3;30;1072099;1726189613147417633
29;0;1;5000;10;3;30;1045644;1726189613157437189
30;0;1;5000;10;3;30;1092380;1726189613167446640
31;0;1;5000;10;3;30;1043705;1726189613177437977
32;0;1;5000;10;3;30;1060857;1726189613187441319
33;0;1;5000;10;3;30;1035694;1726189613197435957
34;0;1;5000;10;3;30;1063379;1726189613207437777
35;0;1;5000;10;3;30;1055308;1726189613217436468
36;0;1;5000;10;3;30;1060794;1726189613227438971
37;0;1;5000;10;3;30;1044596;1726189613237436255
38;0;1;5000;10;3;30;1049358;1726189613247440770
39;0;1;5000;10;3;30;1049098;1726189613257438868
40;0;1;5000;10;3;30;1060710;1726189613267436882
41;0;1;5000;10;3;30;1057901;1726189613277437623
42;0;1;5000;10;3;30;1058584;1726189613287439249
43;0;1;5000;10;3;30;1048875;1726189613297439185
44;0;1;5000;10;3;30;1083747;1726189613307437061
45;0;1;5000;10;3;30;1052913;1726189613317437172
46;0;1;5000;10;3;30;1076204;1726189613327439084
47;0;1;5000;10;3;30;1048396;1726189613337435848
48;0;1;5000;10;3;30;1098065;1726189613347440221
49;0;1;5000;10;3;30;1043599;1726189613357435765
50;0;1;5000;10;3;30;1062895;1726189613367439493
51;0;1;5000;10;3;30;1047352;1726189613377438628
52;0;1;5000;10;3;30;1083711;1726189613387436292
53;0;1;5000;10;3;30;1044474;1726189613397436643
54;0;1;5000;10;3;30;1092260;1726189613407437506
55;0;1;5000;10;3;30;1046855;1726189613417437167
56;0;1;5000;10;3;30;1141669;1726189613427437174
57;0;1;5000;10;3;30;1051834;1726189613437436874
58;0;1;5000;10;3;30;1091983;1726189613447437760
59;0;1;5000;10;3;30;1061011;1726189613457415250
60;0;1;5000;10;3;30;1073821;1726189613467410181
61;0;1;5000;10;3;30;1061539;1726189613477414712
62;0;1;5000;10;3;30;1062631;1726189613487415546
63;0;1;5000;10;3;30;1058051;1726189613497419661
64;0;1;5000;10;3;30;1074355;1726189613507415390
65;0;1;5000;10;3;30;1061262;1726189613517414667
66;0;1;5000;10;3;30;1080174;1726189613527416798
67;0;1;5000;10;3;30;1070460;1726189613537417109
68;0;1;5000;10;3;30;1070845;1726189613547415137
69;0;1;5000;10;3;30;1042648;1726189613557436026
70;0;1;5000;10;3;30;1060372;1726189613567435592
71;0;1;5000;10;3;30;1042195;1726189613577437119
72;0;1;5000;10;3;30;1045511;1726189613587437082
73;0;1;5000;10;3;30;1041024;1726189613597435641
74;0;1;5000;10;3;30;1067831;1726189613607439158
75;0;1;5000;10;3;30;1044902;1726189613617436382
76;0;1;5000;10;3;30;1087013;1726189613627438423
77;0;1;5000;10;3;30;1041109;1726189613637437292
78;0;1;5000;10;3;30;1084503;1726189613647436780
79;0;1;5000;10;3;30;1055320;1726189613657414839
80;0;1;5000;10;3;30;1074917;1726189613667415529
81;0;1;5000;10;3;30;1059780;1726189613677341905
82;0;1;5000;10;3;30;1072360;1726189613687417194
83;0;1;5000;10;3;30;1059243;1726189613697414659
84;0;1;5000;10;3;30;1075057;1726189613707414985
85;0;1;5000;10;3;30;1063201;1726189613717415134
86;0;1;5000;10;3;30;1082995;1726189613727416321
87;0;1;5000;10;3;30;1063116;1726189613737416007
88;0;1;5000;10;3;30;1088450;1726189613747415794
89;0;1;5000;10;3;30;1040985;1726189613757436651
90;0;1;5000;10;3;30;1058903;1726189613767437848
91;0;1;5000;10;3;30;1036867;1726189613777436218
92;0;1;5000;10;3;30;1088873;1726189613787443563
93;0;1;5000;10;3;30;1048699;1726189613797436195
94;0;1;5000;10;3;30;1081826;1726189613807437424
