Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;10000;10;6;3;556246;1726191761519665009
1;0;0;10000;10;6;3;428918;1726191761529676817
2;0;0;10000;10;6;3;366217;1726191761539673003
3;0;0;10000;10;6;3;256572;1726191761549676208
4;0;0;10000;10;6;3;189576;1726191761559603772
5;0;0;10000;10;6;3;178204;1726191761569601345
6;0;0;10000;10;6;3;169106;1726191761579584597
7;0;0;10000;10;6;3;183165;1726191761589641657
8;0;0;10000;10;6;3;195510;1726191761599646038
9;0;0;10000;10;6;3;186428;1726191761609639494
10;0;0;10000;10;6;3;195198;1726191761619645678
11;0;0;10000;10;6;3;185579;1726191761629615913
12;0;0;10000;10;6;3;179672;1726191761639642566
13;0;0;10000;10;6;3;185996;1726191761649602971
14;0;0;10000;10;6;3;250244;1726191761659650815
15;0;0;10000;10;6;3;174687;1726191761669642645
16;0;0;10000;10;6;3;184157;1726191761679643862
17;0;0;10000;10;6;3;177848;1726191761689642359
18;0;0;10000;10;6;3;181898;1726191761699643713
19;0;0;10000;10;6;3;175520;1726191761709642829
20;0;0;10000;10;6;3;174941;1726191761719642994
21;0;0;10000;10;6;3;176301;1726191761729654328
22;0;0;10000;10;6;3;213566;1726191761739642256
23;0;0;10000;10;6;3;176171;1726191761749643417
24;0;0;10000;10;6;3;202926;1726191761759642236
25;0;0;10000;10;6;3;174071;1726191761769644062
26;0;0;10000;10;6;3;192061;1726191761779635424
27;0;0;10000;10;6;3;175898;1726191761789642986
28;0;0;10000;10;6;3;175334;1726191761799643211
29;0;0;10000;10;6;3;178911;1726191761809638012
30;0;0;10000;10;6;3;171658;1726191761819647976
31;0;0;10000;10;6;3;176582;1726191761829651548
32;0;0;10000;10;6;3;209494;1726191761839642228
33;0;0;10000;10;6;3;176554;1726191761849639077
34;0;0;10000;10;6;3;183924;1726191761859641232
35;0;0;10000;10;6;3;177640;1726191761869641795
36;0;0;10000;10;6;3;145231;1726191761879641047
37;0;0;10000;10;6;3;170241;1726191761889641594
38;0;0;10000;10;6;3;175464;1726191761899641887
39;0;0;10000;10;6;3;175265;1726191761909642225
40;0;0;10000;10;6;3;217043;1726191761919642524
41;0;0;10000;10;6;3;174893;1726191761929654417
42;0;0;10000;10;6;3;203909;1726191761939640844
43;0;0;10000;10;6;3;176306;1726191761949642211
44;0;0;10000;10;6;3;183400;1726191761959639052
45;0;0;10000;10;6;3;177273;1726191761969643083
46;0;0;10000;10;6;3;189800;1726191761979634588
47;0;0;10000;10;6;3;175313;1726191761989643990
48;0;0;10000;10;6;3;176589;1726191761999641672
49;0;0;10000;10;6;3;179418;1726191762009638121
50;0;0;10000;10;6;3;173057;1726191762019649269
51;0;0;10000;10;6;3;174444;1726191762029653334
52;0;0;10000;10;6;3;178903;1726191762039638951
53;0;0;10000;10;6;3;197618;1726191762049648505
54;0;0;10000;10;6;3;194986;1726191762059648348
55;0;0;10000;10;6;3;198413;1726191762069648349
56;0;0;10000;10;6;3;203027;1726191762079675717
57;0;0;10000;10;6;3;195369;1726191762089650168
58;0;0;10000;10;6;3;233718;1726191762099648252
59;0;0;10000;10;6;3;259530;1726191762109633571
60;0;0;10000;10;6;3;223497;1726191762119605820
61;0;0;10000;10;6;3;172649;1726191762129616687
62;0;0;10000;10;6;3;208103;1726191762139649958
63;0;0;10000;10;6;3;172149;1726191762149643107
64;0;0;10000;10;6;3;171975;1726191762159643503
65;0;0;10000;10;6;3;169705;1726191762169647977
66;0;0;10000;10;6;3;199879;1726191762179652377
67;0;0;10000;10;6;3;174963;1726191762189638284
68;0;0;10000;10;6;3;177048;1726191762199651603
69;0;0;10000;10;6;3;176660;1726191762209642655
70;0;0;10000;10;6;3;171478;1726191762219645605
71;0;0;10000;10;6;3;173857;1726191762229652057
72;0;0;10000;10;6;3;184606;1726191762239641659
73;0;0;10000;10;6;3;194798;1726191762249650707
74;0;0;10000;10;6;3;177593;1726191762259652054
75;0;0;10000;10;6;3;178053;1726191762269651667
76;0;0;10000;10;6;3;187066;1726191762279676137
77;0;0;10000;10;6;3;238178;1726191762289650725
78;0;0;10000;10;6;3;222013;1726191762299650566
79;0;0;10000;10;6;3;182057;1726191762309650071
80;0;0;10000;10;6;3;209946;1726191762319644044
81;0;0;10000;10;6;3;182102;1726191762329673617
82;0;0;10000;10;6;3;191118;1726191762339648900
83;0;0;10000;10;6;3;192992;1726191762349647346
84;0;0;10000;10;6;3;207008;1726191762359651629
85;0;0;10000;10;6;3;194803;1726191762369648600
86;0;0;10000;10;6;3;203197;1726191762379672608
87;0;0;10000;10;6;3;192991;1726191762389649206
88;0;0;10000;10;6;3;213785;1726191762399651109
89;0;0;10000;10;6;3;198207;1726191762409650867
90;0;0;10000;10;6;3;195104;1726191762419650749
91;0;0;10000;10;6;3;193847;1726191762429674616
92;0;0;10000;10;6;3;181400;1726191762439649567
93;0;0;10000;10;6;3;192414;1726191762449649834
94;0;0;10000;10;6;3;179848;1726191762459649833
95;0;0;10000;10;6;3;194820;1726191762469648532
96;0;0;10000;10;6;3;188743;1726191762479658475
97;0;0;10000;10;6;3;194402;1726191762489653804
98;0;0;10000;10;6;3;192062;1726191762499649940
99;0;0;10000;10;6;3;209604;1726191762509656865
0;0;1;10000;10;6;3;526433;1726191761519895467
1;0;1;10000;10;6;3;548123;1726191761529742286
2;0;1;10000;10;6;3;471367;1726191761539792021
