Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;600;10;1;6;398261;1726183806349375925
1;0;0;600;10;1;6;297088;1726183806359370475
2;0;0;600;10;1;6;307368;1726183806369389072
3;0;0;600;10;1;6;207579;1726183806379325224
4;0;0;600;10;1;6;159213;1726183806389340752
5;0;0;600;10;1;6;153114;1726183806399338786
6;0;0;600;10;1;6;160347;1726183806409331777
7;0;0;600;10;1;6;153324;1726183806419348306
8;0;0;600;10;1;6;157554;1726183806429346444
9;0;0;600;10;1;6;153461;1726183806439342371
10;0;0;600;10;1;6;148567;1726183806449347644
11;0;0;600;10;1;6;150397;1726183806459345113
12;0;0;600;10;1;6;153041;1726183806469344369
13;0;0;600;10;1;6;172273;1726183806479307840
14;0;0;600;10;1;6;161125;1726183806489344380
15;0;0;600;10;1;6;155725;1726183806499347562
16;0;0;600;10;1;6;152956;1726183806509344042
17;0;0;600;10;1;6;151831;1726183806519342406
18;0;0;600;10;1;6;151848;1726183806529346398
19;0;0;600;10;1;6;149108;1726183806539343902
20;0;0;600;10;1;6;134550;1726183806549344446
21;0;0;600;10;1;6;151392;1726183806559344194
22;0;0;600;10;1;6;153820;1726183806569344895
23;0;0;600;10;1;6;152862;1726183806579344168
24;0;0;600;10;1;6;148142;1726183806589341733
25;0;0;600;10;1;6;151550;1726183806599344271
26;0;0;600;10;1;6;152320;1726183806609347085
27;0;0;600;10;1;6;152039;1726183806619343309
28;0;0;600;10;1;6;153592;1726183806629345518
29;0;0;600;10;1;6;148330;1726183806639344922
30;0;0;600;10;1;6;169162;1726183806649352361
31;0;0;600;10;1;6;171503;1726183806659351051
32;0;0;600;10;1;6;170052;1726183806669351486
33;0;0;600;10;1;6;168845;1726183806679351452
34;0;0;600;10;1;6;170052;1726183806689352793
35;0;0;600;10;1;6;169049;1726183806699350333
36;0;0;600;10;1;6;177349;1726183806709351932
37;0;0;600;10;1;6;168411;1726183806719351487
38;0;0;600;10;1;6;169122;1726183806729352178
39;0;0;600;10;1;6;172974;1726183806739352604
40;0;0;600;10;1;6;171646;1726183806749351823
41;0;0;600;10;1;6;166544;1726183806759354537
42;0;0;600;10;1;6;170294;1726183806769352123
43;0;0;600;10;1;6;170508;1726183806779351307
44;0;0;600;10;1;6;170784;1726183806789353673
45;0;0;600;10;1;6;169273;1726183806799351694
46;0;0;600;10;1;6;170901;1726183806809352291
47;0;0;600;10;1;6;172915;1726183806819352872
48;0;0;600;10;1;6;169445;1726183806829352195
49;0;0;600;10;1;6;173668;1726183806839351694
50;0;0;600;10;1;6;170150;1726183806849350894
51;0;0;600;10;1;6;166510;1726183806859350792
52;0;0;600;10;1;6;167168;1726183806869351246
53;0;0;600;10;1;6;169240;1726183806879355090
54;0;0;600;10;1;6;169907;1726183806889350944
55;0;0;600;10;1;6;169714;1726183806899352294
56;0;0;600;10;1;6;172179;1726183806909351845
57;0;0;600;10;1;6;171588;1726183806919350951
58;0;0;600;10;1;6;169764;1726183806929351860
59;0;0;600;10;1;6;168640;1726183806939349809
60;0;0;600;10;1;6;155617;1726183806949343425
61;0;0;600;10;1;6;149256;1726183806959344699
62;0;0;600;10;1;6;150891;1726183806969344242
63;0;0;600;10;1;6;154144;1726183806979344196
64;0;0;600;10;1;6;156011;1726183806989345440
65;0;0;600;10;1;6;151336;1726183806999346586
66;0;0;600;10;1;6;148459;1726183807009347155
67;0;0;600;10;1;6;145658;1726183807019344231
68;0;0;600;10;1;6;153691;1726183807029344548
69;0;0;600;10;1;6;145791;1726183807039345160
70;0;0;600;10;1;6;170680;1726183807049350326
71;0;0;600;10;1;6;172504;1726183807059354048
72;0;0;600;10;1;6;170004;1726183807069350517
73;0;0;600;10;1;6;171626;1726183807079351641
74;0;0;600;10;1;6;170301;1726183807089351119
75;0;0;600;10;1;6;173107;1726183807099351047
76;0;0;600;10;1;6;173263;1726183807109351542
77;0;0;600;10;1;6;172058;1726183807119351004
78;0;0;600;10;1;6;169721;1726183807129350937
79;0;0;600;10;1;6;172443;1726183807139352572
80;0;0;600;10;1;6;171045;1726183807149351704
81;0;0;600;10;1;6;173905;1726183807159351655
82;0;0;600;10;1;6;169845;1726183807169352774
83;0;0;600;10;1;6;169207;1726183807179352608
84;0;0;600;10;1;6;170894;1726183807189353464
85;0;0;600;10;1;6;169423;1726183807199352679
86;0;0;600;10;1;6;169957;1726183807209352876
87;0;0;600;10;1;6;169598;1726183807219351340
88;0;0;600;10;1;6;170579;1726183807229351618
89;0;0;600;10;1;6;171826;1726183807239350695
90;0;0;600;10;1;6;170297;1726183807249352402
91;0;0;600;10;1;6;169544;1726183807259351964
92;0;0;600;10;1;6;170946;1726183807269351848
93;0;0;600;10;1;6;169315;1726183807279310453
94;0;0;600;10;1;6;169757;1726183807289354117
95;0;0;600;10;1;6;173042;1726183807299349939
96;0;0;600;10;1;6;171603;1726183807309351694
97;0;0;600;10;1;6;169489;1726183807319350790
98;0;0;600;10;1;6;169614;1726183807329355564
99;0;0;600;10;1;6;183731;1726183807339351291
0;1;0;600;10;1;6;429229;1726183806349375925
