Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;100000;10;30;7;0;0
1;0;0;100000;10;30;7;0;0
2;0;0;100000;10;30;7;0;0
3;0;0;100000;10;30;7;0;0
4;0;0;100000;10;30;7;0;0
5;0;0;100000;10;30;7;0;0
6;0;0;100000;10;30;7;0;0
7;0;0;100000;10;30;7;533631;1726196340671427718
8;0;0;100000;10;30;7;538652;1726196340681368888
9;0;0;100000;10;30;7;524448;1726196340691397904
10;0;0;100000;10;30;7;0;0
11;0;0;100000;10;30;7;0;0
12;0;0;100000;10;30;7;0;0
13;0;0;100000;10;30;7;0;0
14;0;0;100000;10;30;7;0;0
15;0;0;100000;10;30;7;0;0
16;0;0;100000;10;30;7;0;0
17;0;0;100000;10;30;7;0;0
18;0;0;100000;10;30;7;652347;1726196340781367790
19;0;0;100000;10;30;7;542819;1726196340791437662
20;0;0;100000;10;30;7;2610737;1726196340801418717
21;0;0;100000;10;30;7;2126885;1726196340811403686
22;0;0;100000;10;30;7;0;0
23;0;0;100000;10;30;7;0;0
24;0;0;100000;10;30;7;0;0
25;0;0;100000;10;30;7;0;0
26;0;0;100000;10;30;7;0;0
27;0;0;100000;10;30;7;0;0
28;0;0;100000;10;30;7;2439143;1726196340881391423
29;0;0;100000;10;30;7;1919420;1726196340891374580
30;0;0;100000;10;30;7;2017156;1726196340901369537
31;0;0;100000;10;30;7;0;0
32;0;0;100000;10;30;7;0;0
33;0;0;100000;10;30;7;0;0
34;0;0;100000;10;30;7;0;0
35;0;0;100000;10;30;7;0;0
36;0;0;100000;10;30;7;0;0
37;0;0;100000;10;30;7;0;0
38;0;0;100000;10;30;7;0;0
39;0;0;100000;10;30;7;0;0
40;0;0;100000;10;30;7;0;0
41;0;0;100000;10;30;7;0;0
42;0;0;100000;10;30;7;0;0
43;0;0;100000;10;30;7;0;0
44;0;0;100000;10;30;7;0;0
45;0;0;100000;10;30;7;2152614;1726196341051411125
46;0;0;100000;10;30;7;532166;1726196341061431805
47;0;0;100000;10;30;7;1962772;1726196341071399661
48;0;0;100000;10;30;7;564260;1726196341081388571
49;0;0;100000;10;30;7;1835499;1726196341091395875
50;0;0;100000;10;30;7;0;0
51;0;0;100000;10;30;7;0;0
52;0;0;100000;10;30;7;0;0
53;0;0;100000;10;30;7;0;0
54;0;0;100000;10;30;7;0;0
55;0;0;100000;10;30;7;2328867;1726196341151377647
56;0;0;100000;10;30;7;553134;1726196341161342414
57;0;0;100000;10;30;7;543206;1726196341171366023
58;0;0;100000;10;30;7;499636;1726196341181374442
59;0;0;100000;10;30;7;0;0
60;0;0;100000;10;30;7;0;0
61;0;0;100000;10;30;7;0;0
62;0;0;100000;10;30;7;494579;1726196341221389245
63;0;0;100000;10;30;7;2289721;1726196341231434219
64;0;0;100000;10;30;7;544125;1726196341241374510
65;0;0;100000;10;30;7;0;0
66;0;0;100000;10;30;7;0;0
67;0;0;100000;10;30;7;0;0
68;0;0;100000;10;30;7;0;0
69;0;0;100000;10;30;7;0;0
70;0;0;100000;10;30;7;0;0
71;0;0;100000;10;30;7;1051540;1726196341311397004
72;0;0;100000;10;30;7;498495;1726196341321425028
73;0;0;100000;10;30;7;526759;1726196341331371721
74;0;0;100000;10;30;7;532814;1726196341341450666
75;0;0;100000;10;30;7;0;0
76;0;0;100000;10;30;7;0;0
77;0;0;100000;10;30;7;0;0
78;0;0;100000;10;30;7;0;0
79;0;0;100000;10;30;7;0;0
80;0;0;100000;10;30;7;0;0
81;0;0;100000;10;30;7;0;0
82;0;0;100000;10;30;7;2242089;1726196341421387763
83;0;0;100000;10;30;7;1760871;1726196341431402022
84;0;0;100000;10;30;7;528471;1726196341441433779
85;0;0;100000;10;30;7;2302486;1726196341451436142
86;0;0;100000;10;30;7;0;0
87;0;0;100000;10;30;7;0;0
88;0;0;100000;10;30;7;0;0
89;0;0;100000;10;30;7;0;0
90;0;0;100000;10;30;7;0;0
91;0;0;100000;10;30;7;0;0
92;0;0;100000;10;30;7;0;0
93;0;0;100000;10;30;7;0;0
94;0;0;100000;10;30;7;0;0
95;0;0;100000;10;30;7;0;0
96;0;0;100000;10;30;7;2263633;1726196341561365135
97;0;0;100000;10;30;7;567964;1726196341571432354
98;0;0;100000;10;30;7;507724;1726196341581375770
99;0;0;100000;10;30;7;1775448;1726196341591357631
0;0;0;100000;10;30;7;0;0
1;0;0;100000;10;30;7;0;0
2;0;0;100000;10;30;7;0;0
3;0;0;100000;10;30;7;0;0
4;0;0;100000;10;30;7;0;0
5;0;0;100000;10;30;7;0;0
6;0;0;100000;10;30;7;0;0
7;0;0;100000;10;30;7;0;0
8;0;0;100000;10;30;7;0;0
9;0;0;100000;10;30;7;0;0
10;0;0;100000;10;30;7;0;0
11;0;0;100000;10;30;7;0;0
12;0;0;100000;10;30;7;0;0
13;0;0;100000;10;30;7;0;0
14;0;0;100000;10;30;7;0;0
15;0;0;100000;10;30;7;0;0
16;0;0;100000;10;30;7;0;0
17;0;0;100000;10;30;7;0;0
18;0;0;100000;10;30;7;0;0
19;0;0;100000;10;30;7;0;0
20;0;0;100000;10;30;7;0;0
21;0;0;100000;10;30;7;0;0
22;0;0;100000;10;30;7;0;0
23;0;0;100000;10;30;7;0;0
24;0;0;100000;10;30;7;0;0
25;0;0;100000;10;30;7;0;0
26;0;0;100000;10;30;7;0;0
27;0;0;100000;10;30;7;0;0
28;0;0;100000;10;30;7;0;0
29;0;0;100000;10;30;7;0;0
30;0;0;100000;10;30;7;0;0
31;0;0;100000;10;30;7;0;0
32;0;0;100000;10;30;7;0;0
33;0;0;100000;10;30;7;0;0
34;0;0;100000;10;30;7;0;0
35;0;0;100000;10;30;7;0;0
36;0;0;100000;10;30;7;0;0
37;0;0;100000;10;30;7;0;0
38;0;0;100000;10;30;7;0;0
39;0;0;100000;10;30;7;0;0
40;0;0;100000;10;30;7;0;0
41;0;0;100000;10;30;7;0;0
42;0;0;100000;10;30;7;0;0
43;0;0;100000;10;30;7;0;0
44;0;0;100000;10;30;7;0;0
45;0;0;100000;10;30;7;0;0
46;0;0;100000;10;30;7;0;0
47;0;0;100000;10;30;7;0;0
48;0;0;100000;10;30;7;0;0
49;0;0;100000;10;30;7;0;0
50;0;0;100000;10;30;7;0;0
51;0;0;100000;10;30;7;0;0
52;0;0;100000;10;30;7;0;0
53;0;0;100000;10;30;7;0;0
54;0;0;100000;10;30;7;0;0
55;0;0;100000;10;30;7;0;0
56;0;0;100000;10;30;7;0;0
57;0;0;100000;10;30;7;0;0
58;0;0;100000;10;30;7;0;0
59;0;0;100000;10;30;7;0;0
60;0;0;100000;10;30;7;0;0
61;0;0;100000;10;30;7;0;0
62;0;0;100000;10;30;7;0;0
63;0;0;100000;10;30;7;0;0
64;0;0;100000;10;30;7;0;0
65;0;0;100000;10;30;7;0;0
66;0;0;100000;10;30;7;0;0
67;0;0;100000;10;30;7;0;0
68;0;0;100000;10;30;7;0;0
69;0;0;100000;10;30;7;0;0
