Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;800;10;8;5;462485;1726186655919550353
1;0;0;800;10;8;5;355832;1726186655929551141
2;0;0;800;10;8;5;450397;1726186655939561315
3;0;0;800;10;8;5;184745;1726186655949534035
4;0;0;800;10;8;5;163807;1726186655959508629
5;0;0;800;10;8;5;163753;1726186655969509508
6;0;0;800;10;8;5;145533;1726186655979468059
7;0;0;800;10;8;5;156876;1726186655989507770
8;0;0;800;10;8;5;156197;1726186655999507933
9;0;0;800;10;8;5;151299;1726186656009509385
10;0;0;800;10;8;5;150826;1726186656019509465
11;0;0;800;10;8;5;156584;1726186656029516941
12;0;0;800;10;8;5;155394;1726186656039512907
13;0;0;800;10;8;5;190479;1726186656049474245
14;0;0;800;10;8;5;154309;1726186656059507800
15;0;0;800;10;8;5;148045;1726186656069509908
16;0;0;800;10;8;5;156878;1726186656079510383
17;0;0;800;10;8;5;150676;1726186656089507171
18;0;0;800;10;8;5;157764;1726186656099509884
19;0;0;800;10;8;5;153779;1726186656109515017
20;0;0;800;10;8;5;145646;1726186656119469605
21;0;0;800;10;8;5;144979;1726186656129510900
22;0;0;800;10;8;5;155682;1726186656139509581
23;0;0;800;10;8;5;148829;1726186656149512000
24;0;0;800;10;8;5;153084;1726186656159511405
25;0;0;800;10;8;5;153688;1726186656169513036
26;0;0;800;10;8;5;272096;1726186656179510296
27;0;0;800;10;8;5;155326;1726186656189516439
28;0;0;800;10;8;5;155797;1726186656199510937
29;0;0;800;10;8;5;153786;1726186656209512119
30;0;0;800;10;8;5;151201;1726186656219512869
31;0;0;800;10;8;5;150206;1726186656229511467
32;0;0;800;10;8;5;153281;1726186656239511611
33;0;0;800;10;8;5;161963;1726186656249518348
34;0;0;800;10;8;5;164950;1726186656259519499
35;0;0;800;10;8;5;161954;1726186656269519646
36;0;0;800;10;8;5;162714;1726186656279518133
37;0;0;800;10;8;5;164275;1726186656289517432
38;0;0;800;10;8;5;164242;1726186656299521174
39;0;0;800;10;8;5;161258;1726186656309519072
40;0;0;800;10;8;5;160718;1726186656319518634
41;0;0;800;10;8;5;160964;1726186656329518357
42;0;0;800;10;8;5;161362;1726186656339518184
43;0;0;800;10;8;5;162036;1726186656349518319
44;0;0;800;10;8;5;161041;1726186656359517468
45;0;0;800;10;8;5;164482;1726186656369519504
46;0;0;800;10;8;5;167822;1726186656379520835
47;0;0;800;10;8;5;161243;1726186656389517823
48;0;0;800;10;8;5;165472;1726186656399519460
49;0;0;800;10;8;5;161542;1726186656409519641
50;0;0;800;10;8;5;160910;1726186656419517136
51;0;0;800;10;8;5;161284;1726186656429520096
52;0;0;800;10;8;5;161077;1726186656439517805
53;0;0;800;10;8;5;161671;1726186656449519389
54;0;0;800;10;8;5;161250;1726186656459518941
55;0;0;800;10;8;5;162121;1726186656469518932
56;0;0;800;10;8;5;168363;1726186656479523838
57;0;0;800;10;8;5;164247;1726186656489517452
58;0;0;800;10;8;5;158317;1726186656499518135
59;0;0;800;10;8;5;161308;1726186656509520317
60;0;0;800;10;8;5;161697;1726186656519519839
61;0;0;800;10;8;5;165892;1726186656529524564
62;0;0;800;10;8;5;161600;1726186656539521243
63;0;0;800;10;8;5;159911;1726186656549519606
64;0;0;800;10;8;5;164752;1726186656559520197
65;0;0;800;10;8;5;160734;1726186656569519075
66;0;0;800;10;8;5;166498;1726186656579518802
67;0;0;800;10;8;5;160812;1726186656589517445
68;0;0;800;10;8;5;161693;1726186656599517958
69;0;0;800;10;8;5;158282;1726186656609518669
70;0;0;800;10;8;5;163624;1726186656619519739
71;0;0;800;10;8;5;161090;1726186656629518524
72;0;0;800;10;8;5;160963;1726186656639518029
73;0;0;800;10;8;5;161981;1726186656649519098
74;0;0;800;10;8;5;161531;1726186656659518386
75;0;0;800;10;8;5;161136;1726186656669519227
76;0;0;800;10;8;5;162545;1726186656679517869
77;0;0;800;10;8;5;161149;1726186656689517252
78;0;0;800;10;8;5;161261;1726186656699522906
79;0;0;800;10;8;5;158152;1726186656709518757
80;0;0;800;10;8;5;161083;1726186656719519013
81;0;0;800;10;8;5;184996;1726186656729519670
82;0;0;800;10;8;5;175372;1726186656739506596
83;0;0;800;10;8;5;161037;1726186656749520800
84;0;0;800;10;8;5;158987;1726186656759521157
85;0;0;800;10;8;5;159222;1726186656769521139
86;0;0;800;10;8;5;163548;1726186656779519023
87;0;0;800;10;8;5;157666;1726186656789519360
88;0;0;800;10;8;5;164954;1726186656799520167
89;0;0;800;10;8;5;161377;1726186656809519088
90;0;0;800;10;8;5;159986;1726186656819518513
91;0;0;800;10;8;5;164997;1726186656829519878
92;0;0;800;10;8;5;161078;1726186656839517335
93;0;0;800;10;8;5;161089;1726186656849518695
94;0;0;800;10;8;5;161261;1726186656859518331
95;0;0;800;10;8;5;163449;1726186656869518628
96;0;0;800;10;8;5;164943;1726186656879521292
97;0;0;800;10;8;5;161325;1726186656889517406
98;0;0;800;10;8;5;166585;1726186656899518544
99;0;0;800;10;8;5;187163;1726186656909518084
0;0;1;800;10;8;5;406656;1726186655919766693
1;0;1;800;10;8;5;442349;1726186655929629748
2;0;1;800;10;8;5;544100;1726186655939635350
3;0;1;800;10;8;5;289337;1726186655949571526
4;0;1;800;10;8;5;288407;1726186655959533501
5;0;1;800;10;8;5;280224;1726186655969533089
6;0;1;800;10;8;5;276387;1726186655979488270
7;0;1;800;10;8;5;275938;1726186655989529385
8;0;1;800;10;8;5;294850;1726186655999530088
9;0;1;800;10;8;5;270104;1726186656009531881
10;0;1;800;10;8;5;288977;1726186656019531581
11;0;1;800;10;8;5;276320;1726186656029539110
12;0;1;800;10;8;5;294080;1726186656039535103
13;0;1;800;10;8;5;299977;1726186656049503318
14;0;1;800;10;8;5;318581;1726186656059532087
15;0;1;800;10;8;5;260875;1726186656069532379
16;0;1;800;10;8;5;290686;1726186656079533323
17;0;1;800;10;8;5;264815;1726186656089529003
