Sequence;subscriber_id;publisher_id;Data_size;publish_interval;publisher_number;subscriber_number;Latency(ns);publish_time(ns)
0;0;0;1000;10;5;10;418175;1726188073181189934
1;0;0;1000;10;5;10;603033;1726188073191208276
2;0;0;1000;10;5;10;347230;1726188073201204525
3;0;0;1000;10;5;10;203520;1726188073211144710
4;0;0;1000;10;5;10;165466;1726188073221160684
5;0;0;1000;10;5;10;163188;1726188073231158364
6;0;0;1000;10;5;10;351066;1726188073241117238
7;0;0;1000;10;5;10;159397;1726188073251156841
8;0;0;1000;10;5;10;161773;1726188073261158657
9;0;0;1000;10;5;10;162001;1726188073271157691
10;0;0;1000;10;5;10;161858;1726188073281158645
11;0;0;1000;10;5;10;165656;1726188073291160122
12;0;0;1000;10;5;10;168774;1726188073301158286
13;0;0;1000;10;5;10;175607;1726188073311122952
14;0;0;1000;10;5;10;170901;1726188073321158510
15;0;0;1000;10;5;10;340105;1726188073331157509
16;0;0;1000;10;5;10;169343;1726188073341160883
17;0;0;1000;10;5;10;161869;1726188073351160844
18;0;0;1000;10;5;10;162559;1726188073361161474
19;0;0;1000;10;5;10;163914;1726188073371159985
20;0;0;1000;10;5;10;162833;1726188073381158305
21;0;0;1000;10;5;10;162744;1726188073391160325
22;0;0;1000;10;5;10;159188;1726188073401160371
23;0;0;1000;10;5;10;163843;1726188073411159749
24;0;0;1000;10;5;10;156366;1726188073421155947
25;0;0;1000;10;5;10;162337;1726188073431159682
26;0;0;1000;10;5;10;164205;1726188073441159351
27;0;0;1000;10;5;10;187426;1726188073451168769
28;0;0;1000;10;5;10;183813;1726188073461168239
29;0;0;1000;10;5;10;181129;1726188073471167145
30;0;0;1000;10;5;10;188373;1726188073481168904
31;0;0;1000;10;5;10;182223;1726188073491167547
32;0;0;1000;10;5;10;187077;1726188073501167094
33;0;0;1000;10;5;10;184002;1726188073511171536
34;0;0;1000;10;5;10;184662;1726188073521167297
35;0;0;1000;10;5;10;181595;1726188073531168504
36;0;0;1000;10;5;10;183796;1726188073541167438
37;0;0;1000;10;5;10;178899;1726188073551167393
38;0;0;1000;10;5;10;182684;1726188073561169656
39;0;0;1000;10;5;10;184965;1726188073571167002
40;0;0;1000;10;5;10;182463;1726188073581166929
41;0;0;1000;10;5;10;182926;1726188073591167722
42;0;0;1000;10;5;10;188798;1726188073601167046
43;0;0;1000;10;5;10;161257;1726188073611167190
44;0;0;1000;10;5;10;320382;1726188073621170861
45;0;0;1000;10;5;10;176133;1726188073631167781
46;0;0;1000;10;5;10;192258;1726188073641167449
47;0;0;1000;10;5;10;302719;1726188073651168250
48;0;0;1000;10;5;10;153250;1726188073661167894
49;0;0;1000;10;5;10;182413;1726188073671166242
50;0;0;1000;10;5;10;354645;1726188073681167849
51;0;0;1000;10;5;10;180696;1726188073691168782
52;0;0;1000;10;5;10;184831;1726188073701167413
53;0;0;1000;10;5;10;179702;1726188073711169227
54;0;0;1000;10;5;10;188559;1726188073721171166
55;0;0;1000;10;5;10;186401;1726188073731167082
56;0;0;1000;10;5;10;190374;1726188073741168295
57;0;0;1000;10;5;10;183152;1726188073751165656
58;0;0;1000;10;5;10;184051;1726188073761167494
59;0;0;1000;10;5;10;184843;1726188073771167535
60;0;0;1000;10;5;10;182505;1726188073781167263
61;0;0;1000;10;5;10;180737;1726188073791167552
62;0;0;1000;10;5;10;183269;1726188073801166848
63;0;0;1000;10;5;10;182711;1726188073811167631
64;0;0;1000;10;5;10;183881;1726188073821165229
65;0;0;1000;10;5;10;173819;1726188073831165664
66;0;0;1000;10;5;10;188195;1726188073841167502
67;0;0;1000;10;5;10;177583;1726188073851165290
68;0;0;1000;10;5;10;183982;1726188073861167338
69;0;0;1000;10;5;10;178567;1726188073871166592
70;0;0;1000;10;5;10;185855;1726188073881165626
71;0;0;1000;10;5;10;184335;1726188073891167252
72;0;0;1000;10;5;10;187159;1726188073901167153
73;0;0;1000;10;5;10;184154;1726188073911166340
74;0;0;1000;10;5;10;183379;1726188073921166198
75;0;0;1000;10;5;10;184481;1726188073931167529
76;0;0;1000;10;5;10;188401;1726188073941166840
77;0;0;1000;10;5;10;180277;1726188073951166030
78;0;0;1000;10;5;10;187273;1726188073961167541
79;0;0;1000;10;5;10;181558;1726188073971167033
80;0;0;1000;10;5;10;185089;1726188073981167085
81;0;0;1000;10;5;10;170682;1726188073991165396
82;0;0;1000;10;5;10;184417;1726188074001167716
83;0;0;1000;10;5;10;182702;1726188074011172870
84;0;0;1000;10;5;10;183163;1726188074021172018
85;0;0;1000;10;5;10;184896;1726188074031168153
86;0;0;1000;10;5;10;187529;1726188074041168366
87;0;0;1000;10;5;10;183727;1726188074051167422
88;0;0;1000;10;5;10;187098;1726188074061168094
89;0;0;1000;10;5;10;184760;1726188074071168341
90;0;0;1000;10;5;10;184308;1726188074081165954
91;0;0;1000;10;5;10;183995;1726188074091168328
92;0;0;1000;10;5;10;184190;1726188074101167158
93;0;0;1000;10;5;10;187151;1726188074111165254
94;0;0;1000;10;5;10;182948;1726188074121167567
95;0;0;1000;10;5;10;188514;1726188074131166745
96;0;0;1000;10;5;10;191261;1726188074141167358
97;0;0;1000;10;5;10;170033;1726188074151167175
98;0;0;1000;10;5;10;187219;1726188074161168370
99;0;0;1000;10;5;10;195914;1726188074171167654
0;0;1;1000;10;5;10;493167;1726188073181368256
1;0;1;1000;10;5;10;745513;1726188073191284771
2;0;1;1000;10;5;10;526571;1726188073201278857
3;0;1;1000;10;5;10;390157;1726188073211189092
4;0;1;1000;10;5;10;367746;1726188073221184308
5;0;1;1000;10;5;10;367540;1726188073231181260
6;0;1;1000;10;5;10;544015;1726188073241140397
7;0;1;1000;10;5;10;372001;1726188073251179548
8;0;1;1000;10;5;10;373111;1726188073261181918
9;0;1;1000;10;5;10;372497;1726188073271180374
10;0;1;1000;10;5;10;372761;1726188073281181687
11;0;1;1000;10;5;10;377301;1726188073291182903
12;0;1;1000;10;5;10;380531;1726188073301181291
13;0;1;1000;10;5;10;386087;1726188073311149818
14;0;1;1000;10;5;10;378225;1726188073321184934
15;0;1;1000;10;5;10;555298;1726188073331181382
16;0;1;1000;10;5;10;377866;1726188073341185696
17;0;1;1000;10;5;10;367950;1726188073351183143
18;0;1;1000;10;5;10;367741;1726188073361183981
19;0;1;1000;10;5;10;371415;1726188073371182159
20;0;1;1000;10;5;10;369032;1726188073381180859
21;0;1;1000;10;5;10;368224;1726188073391182607
22;0;1;1000;10;5;10;363907;1726188073401183016
23;0;1;1000;10;5;10;369957;1726188073411181937
24;0;1;1000;10;5;10;361280;1726188073421178645
25;0;1;1000;10;5;10;368397;1726188073431181796
26;0;1;1000;10;5;10;370845;1726188073441182264
27;0;1;1000;10;5;10;370793;1726188073451205248
28;0;1;1000;10;5;10;363145;1726188073461204824
29;0;1;1000;10;5;10;363199;1726188073471203652
30;0;1;1000;10;5;10;367496;1726188073481205480
31;0;1;1000;10;5;10;366305;1726188073491203491
32;0;1;1000;10;5;10;367171;1726188073501203566
33;0;1;1000;10;5;10;366969;1726188073511207810
34;0;1;1000;10;5;10;364756;1726188073521203749
35;0;1;1000;10;5;10;364518;1726188073531204496
36;0;1;1000;10;5;10;363920;1726188073541204430
37;0;1;1000;10;5;10;364903;1726188073551203368
38;0;1;1000;10;5;10;361160;1726188073561205926
39;0;1;1000;10;5;10;367345;1726188073571203552
40;0;1;1000;10;5;10;361133;1726188073581203669
41;0;1;1000;10;5;10;366395;1726188073591203794
42;0;1;1000;10;5;10;367591;1726188073601203485
43;0;1;1000;10;5;10;357844;1726188073611203428
44;0;1;1000;10;5;10;495006;1726188073621207921
45;0;1;1000;10;5;10;359304;1726188073631203986
46;0;1;1000;10;5;10;380145;1726188073641204407
47;0;1;1000;10;5;10;476804;1726188073651204162
48;0;1;1000;10;5;10;349524;1726188073661204105
49;0;1;1000;10;5;10;368002;1726188073671202395
50;0;1;1000;10;5;10;530042;1726188073681204294
51;0;1;1000;10;5;10;366356;1726188073691204894
52;0;1;1000;10;5;10;370945;1726188073701203860
53;0;1;1000;10;5;10;365118;1726188073711205481
54;0;1;1000;10;5;10;367419;1726188073721207799
55;0;1;1000;10;5;10;369929;1726188073731203465
56;0;1;1000;10;5;10;370483;1726188073741205504
57;0;1;1000;10;5;10;365046;1726188073751201562
58;0;1;1000;10;5;10;362721;1726188073761204021
59;0;1;1000;10;5;10;369012;1726188073771203656
60;0;1;1000;10;5;10;363858;1726188073781203835
61;0;1;1000;10;5;10;363729;1726188073791203835
62;0;1;1000;10;5;10;362995;1726188073801203324
63;0;1;1000;10;5;10;364425;1726188073811204477
64;0;1;1000;10;5;10;364146;1726188073821201995
65;0;1;1000;10;5;10;357636;1726188073831201686
66;0;1;1000;10;5;10;367394;1726188073841204856
67;0;1;1000;10;5;10;359971;1726188073851201831
68;0;1;1000;10;5;10;365227;1726188073861203736
69;0;1;1000;10;5;10;360829;1726188073871202869
70;0;1;1000;10;5;10;364428;1726188073881202251
71;0;1;1000;10;5;10;367743;1726188073891203412
72;0;1;1000;10;5;10;368633;1726188073901203763
73;0;1;1000;10;5;10;367483;1726188073911202779
74;0;1;1000;10;5;10;364811;1726188073921202697
75;0;1;1000;10;5;10;369307;1726188073931203639
76;0;1;1000;10;5;10;368030;1726188073941203691
77;0;1;1000;10;5;10;363466;1726188073951202276
78;0;1;1000;10;5;10;368773;1726188073961204009
79;0;1;1000;10;5;10;364555;1726188073971203141
80;0;1;1000;10;5;10;364855;1726188073981203704
81;0;1;1000;10;5;10;366280;1726188073991201791
82;0;1;1000;10;5;10;364973;1726188074001204314
83;0;1;1000;10;5;10;364452;1726188074011208975
84;0;1;1000;10;5;10;364273;1726188074021208306
85;0;1;1000;10;5;10;369022;1726188074031204303
86;0;1;1000;10;5;10;367832;1726188074041205291
87;0;1;1000;10;5;10;366747;1726188074051204064
88;0;1;1000;10;5;10;367370;1726188074061204353
89;0;1;1000;10;5;10;369200;1726188074071204464
90;0;1;1000;10;5;10;363388;1726188074081202182
91;0;1;1000;10;5;10;367122;1726188074091204540
92;0;1;1000;10;5;10;364161;1726188074101203834
93;0;1;1000;10;5;10;370718;1726188074111201434
94;0;1;1000;10;5;10;362524;1726188074121204098
95;0;1;1000;10;5;10;369737;1726188074131203587
96;0;1;1000;10;5;10;371233;1726188074141204858
97;0;1;1000;10;5;10;365336;1726188074151203293
98;0;1;1000;10;5;10;367077;1726188074161204765
99;0;1;1000;10;5;10;471713;1726188074171203799
0;0;2;1000;10;5;10;698727;1726188073181381537
1;0;2;1000;10;5;10;934352;1726188073191312940
2;0;2;1000;10;5;10;720102;1726188073201303602
3;0;2;1000;10;5;10;621426;1726188073211197315
4;0;2;1000;10;5;10;578469;1726188073221190554
5;0;2;1000;10;5;10;596322;1726188073231187492
6;0;2;1000;10;5;10;755086;1726188073241146542
7;0;2;1000;10;5;10;596690;1726188073251185134
8;0;2;1000;10;5;10;588876;1726188073261187456
9;0;2;1000;10;5;10;607812;1726188073271185887
10;0;2;1000;10;5;10;591530;1726188073281187351
11;0;2;1000;10;5;10;602708;1726188073291188673
12;0;2;1000;10;5;10;596317;1726188073301186797
13;0;2;1000;10;5;10;622884;1726188073311155924
14;0;2;1000;10;5;10;594864;1726188073321191407
15;0;2;1000;10;5;10;773408;1726188073331187599
16;0;2;1000;10;5;10;592840;1726188073341192007
17;0;2;1000;10;5;10;645881;1726188073351188441
18;0;2;1000;10;5;10;579365;1726188073361189780
19;0;2;1000;10;5;10;602850;1726188073371187656
20;0;2;1000;10;5;10;580946;1726188073381186453
21;0;2;1000;10;5;10;596838;1726188073391187987
22;0;2;1000;10;5;10;574294;1726188073401188500
23;0;2;1000;10;5;10;589697;1726188073411187377
24;0;2;1000;10;5;10;572913;1726188073421184157
25;0;2;1000;10;5;10;596735;1726188073431187136
26;0;2;1000;10;5;10;582399;1726188073441187864
27;0;2;1000;10;5;10;612385;1726188073451210931
28;0;2;1000;10;5;10;564387;1726188073461210452
29;0;2;1000;10;5;10;580422;1726188073471212664
30;0;2;1000;10;5;10;568296;1726188073481211166
31;0;2;1000;10;5;10;574135;1726188073491223772
32;0;2;1000;10;5;10;548662;1726188073501228431
33;0;2;1000;10;5;10;612091;1726188073511218180
34;0;2;1000;10;5;10;564251;1726188073521211299
