Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;850000;10;0;4;3000000000;11974757;1726100804135339637
1;850000;10;0;4;3000000000;15856128;1726100804147521090
2;850000;10;0;4;3000000000;2825262;1726100804163603872
3;850000;10;0;4;3000000000;3098278;1726100804173659810
4;850000;10;0;4;3000000000;11560508;1726100804186103972
5;850000;10;0;4;3000000000;5515204;1726100804194869384
6;850000;10;0;4;3000000000;3027507;1726100804203509027
7;850000;10;0;4;3000000000;2829096;1726100804213520019
8;850000;10;0;4;3000000000;2732309;1726100804223495215
9;850000;10;0;4;3000000000;2753190;1726100804233492463
10;850000;10;0;4;3000000000;2821991;1726100804244766713
11;850000;10;0;4;3000000000;2702966;1726100804253490772
12;850000;10;0;4;3000000000;2859572;1726100804263487823
13;850000;10;0;4;3000000000;2745963;1726100804273448130
14;850000;10;0;4;3000000000;2757950;1726100804283507998
15;850000;10;0;4;3000000000;2685982;1726100804293504352
16;850000;10;0;4;3000000000;2793128;1726100804303520391
17;850000;10;0;4;3000000000;2704844;1726100804313491267
18;850000;10;0;4;3000000000;2675684;1726100804323507219
19;850000;10;0;4;3000000000;2802593;1726100804333522211
20;850000;10;0;4;3000000000;2711486;1726100804343485022
21;850000;10;0;4;3000000000;2615187;1726100804353516275
22;850000;10;0;4;3000000000;2765042;1726100804363458358
23;850000;10;0;4;3000000000;2808155;1726100804373423444
24;850000;10;0;4;3000000000;2897109;1726100804383494042
25;850000;10;0;4;3000000000;2889107;1726100804393476127
26;850000;10;0;4;3000000000;2744562;1726100804403536220
27;850000;10;0;4;3000000000;2798899;1726100804413519213
28;850000;10;0;4;3000000000;3039473;1726100804423632312
29;850000;10;0;4;3000000000;2876442;1726100804433494536
30;850000;10;0;4;3000000000;2912476;1726100804443517320
31;850000;10;0;4;3000000000;3196385;1726100804453635166
32;850000;10;0;4;3000000000;2992437;1726100804463535225
33;850000;10;0;4;3000000000;3001197;1726100804473558913
34;850000;10;0;4;3000000000;3394854;1726100804483668354
35;850000;10;0;4;3000000000;2993735;1726100804493502736
36;850000;10;0;4;3000000000;2984654;1726100804503561591
37;850000;10;0;4;3000000000;3250646;1726100804513576961
38;850000;10;0;4;3000000000;3110449;1726100804523515260
39;850000;10;0;4;3000000000;3124179;1726100804533541903
40;850000;10;0;4;3000000000;3263010;1726100804543588042
41;850000;10;0;4;3000000000;3092017;1726100804553520684
42;850000;10;0;4;3000000000;3100030;1726100804563529941
43;850000;10;0;4;3000000000;3376996;1726100804573595484
44;850000;10;0;4;3000000000;3068674;1726100804583521350
45;850000;10;0;4;3000000000;2991219;1726100804593479675
46;850000;10;0;4;3000000000;3122118;1726100804603534643
47;850000;10;0;4;3000000000;3122264;1726100804613584325
48;850000;10;0;4;3000000000;2901784;1726100804623571405
49;850000;10;0;4;3000000000;3166974;1726100804633604721
