Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;500000;10;0;2;15000000000;28241461;1726132378791874142
1;500000;10;0;2;15000000000;3128002;1726132378818457503
2;500000;10;0;2;15000000000;1504072;1726132378821687994
3;500000;10;0;2;15000000000;1620864;1726132378831946015
4;500000;10;0;2;15000000000;1387971;1726132378841863328
5;500000;10;0;2;15000000000;1302382;1726132378851855261
6;500000;10;0;2;15000000000;1246546;1726132378861859293
7;500000;10;0;2;15000000000;1270074;1726132378871855037
8;500000;10;0;2;15000000000;1273888;1726132378881849440
9;500000;10;0;2;15000000000;1270389;1726132378891850243
10;500000;10;0;2;15000000000;1277657;1726132378901849432
11;500000;10;0;2;15000000000;1276575;1726132378911847816
12;500000;10;0;2;15000000000;1270067;1726132378921847894
13;500000;10;0;2;15000000000;1266324;1726132378931853843
14;500000;10;0;2;15000000000;1277577;1726132378941853441
15;500000;10;0;2;15000000000;1258526;1726132378977683050
16;500000;10;0;2;15000000000;1241199;1726132378981862355
17;500000;10;0;2;15000000000;1250052;1726132378991898467
18;500000;10;0;2;15000000000;1247554;1726132379001784532
19;500000;10;0;2;15000000000;1245772;1726132379011883112
20;500000;10;0;2;15000000000;1248848;1726132379021859634
21;500000;10;0;2;15000000000;1303599;1726132379031820453
22;500000;10;0;2;15000000000;1270744;1726132379041860074
23;500000;10;0;2;15000000000;1255692;1726132379051863122
24;500000;10;0;2;15000000000;1283625;1726132379061862300
25;500000;10;0;2;15000000000;1286814;1726132379071857415
26;500000;10;0;2;15000000000;1300648;1726132379081852201
27;500000;10;0;2;15000000000;1280198;1726132379091855439
28;500000;10;0;2;15000000000;1270448;1726132379101854239
29;500000;10;0;2;15000000000;1279087;1726132379111860269
30;500000;10;0;2;15000000000;1290160;1726132379121853397
31;500000;10;0;2;15000000000;1285553;1726132379131859820
32;500000;10;0;2;15000000000;1275333;1726132379141853015
33;500000;10;0;2;15000000000;1277921;1726132379151843000
34;500000;10;0;2;15000000000;1270485;1726132379161855994
35;500000;10;0;2;15000000000;1276238;1726132379171858032
36;500000;10;0;2;15000000000;1272063;1726132379181856659
37;500000;10;0;2;15000000000;1271778;1726132379191862732
38;500000;10;0;2;15000000000;1265540;1726132379201858638
39;500000;10;0;2;15000000000;1266142;1726132379211860846
40;500000;10;0;2;15000000000;1276237;1726132379221861621
41;500000;10;0;2;15000000000;1275666;1726132379231857256
42;500000;10;0;2;15000000000;1272595;1726132379241856744
43;500000;10;0;2;15000000000;1267582;1726132379251854990
44;500000;10;0;2;15000000000;1267726;1726132379261857317
45;500000;10;0;2;15000000000;1241233;1726132379271866508
46;500000;10;0;2;15000000000;1233955;1726132379281864531
47;500000;10;0;2;15000000000;1242028;1726132379291868197
48;500000;10;0;2;15000000000;1239497;1726132379301864341
49;500000;10;0;2;15000000000;1232742;1726132379311866143
