Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;650000;10;0;4;8000000000;18946759;1726097891832438238
1;650000;10;0;4;8000000000;3946348;1726097891849293402
2;650000;10;0;4;8000000000;2108913;1726097891868068791
3;650000;10;0;4;8000000000;2063680;1726097891872400042
4;650000;10;0;4;8000000000;1988066;1726097891882391339
5;650000;10;0;4;8000000000;2373985;1726097891892580769
6;650000;10;0;4;8000000000;2265501;1726097891902515187
7;650000;10;0;4;8000000000;2260428;1726097891912489776
8;650000;10;0;4;8000000000;2070076;1726097891922404933
9;650000;10;0;4;8000000000;2097737;1726097891932412765
10;650000;10;0;4;8000000000;2049032;1726097891942348120
11;650000;10;0;4;8000000000;2096938;1726097891952440074
12;650000;10;0;4;8000000000;2055696;1726097891962383247
13;650000;10;0;4;8000000000;2026804;1726097891972313183
14;650000;10;0;4;8000000000;1998572;1726097891982402665
15;650000;10;0;4;8000000000;2072390;1726097891992425835
16;650000;10;0;4;8000000000;1974507;1726097892002400276
17;650000;10;0;4;8000000000;1945873;1726097892012397063
18;650000;10;0;4;8000000000;2040188;1726097892022415639
19;650000;10;0;4;8000000000;2038914;1726097892032443928
20;650000;10;0;4;8000000000;1908212;1726097892042440262
21;650000;10;0;4;8000000000;2184182;1726097892052445437
22;650000;10;0;4;8000000000;1986341;1726097892062401042
23;650000;10;0;4;8000000000;1944839;1726097892072441709
24;650000;10;0;4;8000000000;2035754;1726097892082426561
25;650000;10;0;4;8000000000;2061732;1726097892092400845
26;650000;10;0;4;8000000000;1954547;1726097892102403695
27;650000;10;0;4;8000000000;2124650;1726097892112395995
28;650000;10;0;4;8000000000;2055299;1726097892122375466
29;650000;10;0;4;8000000000;1946502;1726097892132365951
30;650000;10;0;4;8000000000;2251798;1726097892142414471
31;650000;10;0;4;8000000000;2037631;1726097892152301637
32;650000;10;0;4;8000000000;1973670;1726097892162371708
33;650000;10;0;4;8000000000;2125148;1726097892172421783
34;650000;10;0;4;8000000000;1999637;1726097892182307083
35;650000;10;0;4;8000000000;2003077;1726097892192371981
36;650000;10;0;4;8000000000;1977075;1726097892202369824
37;650000;10;0;4;8000000000;2027177;1726097892212402646
38;650000;10;0;4;8000000000;1963079;1726097892222395176
39;650000;10;0;4;8000000000;1949245;1726097892232399709
40;650000;10;0;4;8000000000;2006948;1726097892242379781
41;650000;10;0;4;8000000000;1976881;1726097892252437446
42;650000;10;0;4;8000000000;1989147;1726097892262437425
43;650000;10;0;4;8000000000;2139188;1726097892272315984
44;650000;10;0;4;8000000000;1976392;1726097892282366642
45;650000;10;0;4;8000000000;1894909;1726097892292436379
46;650000;10;0;4;8000000000;2038638;1726097892302344690
47;650000;10;0;4;8000000000;2027576;1726097892312344928
48;650000;10;0;4;8000000000;2018829;1726097892322374220
49;650000;10;0;4;8000000000;2080676;1726097892332393460
