Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100;10;0;2;4000000000;183645;1726111166734061071
1;100;10;0;2;4000000000;201544;1726111166744052597
2;100;10;0;2;4000000000;202804;1726111166754074066
3;100;10;0;2;4000000000;123069;1726111166763974872
4;100;10;0;2;4000000000;81513;1726111166773974815
5;100;10;0;2;4000000000;78116;1726111166783943161
6;100;10;0;2;4000000000;79865;1726111166793974603
7;100;10;0;2;4000000000;77954;1726111166803973309
8;100;10;0;2;4000000000;80563;1726111166813973493
9;100;10;0;2;4000000000;81233;1726111166823976107
10;100;10;0;2;4000000000;81970;1726111166833978687
11;100;10;0;2;4000000000;80983;1726111166843944995
12;100;10;0;2;4000000000;82556;1726111166853976918
13;100;10;0;2;4000000000;93907;1726111166863963324
14;100;10;0;2;4000000000;88441;1726111166873979840
15;100;10;0;2;4000000000;84541;1726111166883954080
16;100;10;0;2;4000000000;82737;1726111166893977596
17;100;10;0;2;4000000000;83664;1726111166903981548
18;100;10;0;2;4000000000;86809;1726111166913982448
19;100;10;0;2;4000000000;85089;1726111166923978965
20;100;10;0;2;4000000000;86303;1726111166933981832
21;100;10;0;2;4000000000;86172;1726111166943982024
22;100;10;0;2;4000000000;84047;1726111166953980263
23;100;10;0;2;4000000000;84228;1726111166963982910
24;100;10;0;2;4000000000;87063;1726111166973981065
25;100;10;0;2;4000000000;85543;1726111166983989374
26;100;10;0;2;4000000000;85575;1726111166993980704
27;100;10;0;2;4000000000;87569;1726111167003955429
28;100;10;0;2;4000000000;84375;1726111167013983669
29;100;10;0;2;4000000000;84756;1726111167023982538
30;100;10;0;2;4000000000;85135;1726111167033982444
31;100;10;0;2;4000000000;85050;1726111167043981998
32;100;10;0;2;4000000000;83757;1726111167053982508
33;100;10;0;2;4000000000;86386;1726111167063954672
34;100;10;0;2;4000000000;84042;1726111167073984039
35;100;10;0;2;4000000000;84406;1726111167083983931
36;100;10;0;2;4000000000;85312;1726111167093985998
37;100;10;0;2;4000000000;84579;1726111167103985134
38;100;10;0;2;4000000000;83216;1726111167113985958
39;100;10;0;2;4000000000;84151;1726111167123951936
40;100;10;0;2;4000000000;84091;1726111167133983934
41;100;10;0;2;4000000000;84305;1726111167143983089
42;100;10;0;2;4000000000;87334;1726111167153987196
43;100;10;0;2;4000000000;87032;1726111167163985123
44;100;10;0;2;4000000000;83860;1726111167173985260
45;100;10;0;2;4000000000;86299;1726111167183952530
46;100;10;0;2;4000000000;85696;1726111167193985045
47;100;10;0;2;4000000000;84142;1726111167203982183
48;100;10;0;2;4000000000;84761;1726111167213985611
49;100;10;0;2;4000000000;86977;1726111167223989710
