Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100;10;0;5;3000000000;310572;1726112037906699083
1;100;10;0;5;3000000000;218267;1726112037916641263
2;100;10;0;5;3000000000;235426;1726112037926648543
3;100;10;0;5;3000000000;220026;1726112037936623789
4;100;10;0;5;3000000000;289587;1726112037946677034
5;100;10;0;5;3000000000;272049;1726112037956652440
6;100;10;0;5;3000000000;184792;1726112037966623648
7;100;10;0;5;3000000000;212534;1726112037976630965
8;100;10;0;5;3000000000;204360;1726112037986637366
9;100;10;0;5;3000000000;233592;1726112037996635029
10;100;10;0;5;3000000000;209794;1726112038006640441
11;100;10;0;5;3000000000;235061;1726112038016639939
12;100;10;0;5;3000000000;231447;1726112038026637277
13;100;10;0;5;3000000000;167249;1726112038036603612
14;100;10;0;5;3000000000;189159;1726112038046620700
15;100;10;0;5;3000000000;181908;1726112038056618783
16;100;10;0;5;3000000000;191601;1726112038066663050
17;100;10;0;5;3000000000;190500;1726112038076608415
18;100;10;0;5;3000000000;194966;1726112038086611004
19;100;10;0;5;3000000000;191692;1726112038096604726
20;100;10;0;5;3000000000;188039;1726112038106608090
21;100;10;0;5;3000000000;186773;1726112038116601931
22;100;10;0;5;3000000000;187243;1726112038126608751
23;100;10;0;5;3000000000;179281;1726112038136603232
24;100;10;0;5;3000000000;186328;1726112038146597195
25;100;10;0;5;3000000000;166456;1726112038156594724
26;100;10;0;5;3000000000;177830;1726112038166609301
27;100;10;0;5;3000000000;176549;1726112038176613320
28;100;10;0;5;3000000000;181275;1726112038186609318
29;100;10;0;5;3000000000;177780;1726112038196614775
30;100;10;0;5;3000000000;179785;1726112038206610245
31;100;10;0;5;3000000000;177741;1726112038216614346
32;100;10;0;5;3000000000;187828;1726112038226616090
33;100;10;0;5;3000000000;186060;1726112038236616403
34;100;10;0;5;3000000000;186847;1726112038246623374
35;100;10;0;5;3000000000;184591;1726112038256612978
36;100;10;0;5;3000000000;186465;1726112038266614619
37;100;10;0;5;3000000000;190108;1726112038276612258
38;100;10;0;5;3000000000;187628;1726112038286615245
39;100;10;0;5;3000000000;183512;1726112038296615959
40;100;10;0;5;3000000000;185076;1726112038306617247
41;100;10;0;5;3000000000;184655;1726112038316616506
42;100;10;0;5;3000000000;190073;1726112038326614934
43;100;10;0;5;3000000000;191102;1726112038336624230
44;100;10;0;5;3000000000;187757;1726112038346622992
45;100;10;0;5;3000000000;186162;1726112038356618821
46;100;10;0;5;3000000000;188286;1726112038366626183
47;100;10;0;5;3000000000;186694;1726112038376621023
48;100;10;0;5;3000000000;186787;1726112038386622055
49;100;10;0;5;3000000000;190555;1726112038396618805
