Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;50000;10;0;2;2000000000;354704;1726125144948825417
1;50000;10;0;2;2000000000;342742;1726125144958843198
2;50000;10;0;2;2000000000;362071;1726125144968843494
3;50000;10;0;2;2000000000;318978;1726125144978831908
4;50000;10;0;2;2000000000;318781;1726125144988799129
5;50000;10;0;2;2000000000;317427;1726125144998813943
6;50000;10;0;2;2000000000;310154;1726125145008815344
7;50000;10;0;2;2000000000;312989;1726125145018815780
8;50000;10;0;2;2000000000;309594;1726125145028816492
9;50000;10;0;2;2000000000;312346;1726125145038806286
10;50000;10;0;2;2000000000;312304;1726125145048820090
11;50000;10;0;2;2000000000;311594;1726125145058810479
12;50000;10;0;2;2000000000;309922;1726125145068811180
13;50000;10;0;2;2000000000;337600;1726125145078820638
14;50000;10;0;2;2000000000;320924;1726125145088825862
15;50000;10;0;2;2000000000;316206;1726125145098812827
16;50000;10;0;2;2000000000;312652;1726125145108810903
17;50000;10;0;2;2000000000;316230;1726125145118819251
18;50000;10;0;2;2000000000;314310;1726125145128815931
19;50000;10;0;2;2000000000;283862;1726125145138799618
20;50000;10;0;2;2000000000;300605;1726125145148811073
21;50000;10;0;2;2000000000;305594;1726125145158817327
22;50000;10;0;2;2000000000;302362;1726125145168814835
23;50000;10;0;2;2000000000;302544;1726125145178817550
24;50000;10;0;2;2000000000;303991;1726125145188820946
25;50000;10;0;2;2000000000;300546;1726125145198813298
26;50000;10;0;2;2000000000;302075;1726125145208818079
27;50000;10;0;2;2000000000;302435;1726125145218818687
28;50000;10;0;2;2000000000;298240;1726125145228815354
29;50000;10;0;2;2000000000;303277;1726125145238819041
30;50000;10;0;2;2000000000;237638;1726125145248769261
31;50000;10;0;2;2000000000;214694;1726125145258759508
32;50000;10;0;2;2000000000;206721;1726125145268757592
33;50000;10;0;2;2000000000;203888;1726125145278755250
34;50000;10;0;2;2000000000;317705;1726125145288837231
35;50000;10;0;2;2000000000;329570;1726125145298834878
36;50000;10;0;2;2000000000;342765;1726125145308841350
37;50000;10;0;2;2000000000;347058;1726125145318851365
38;50000;10;0;2;2000000000;349574;1726125145328850585
39;50000;10;0;2;2000000000;348077;1726125145338844874
40;50000;10;0;2;2000000000;345981;1726125145348857133
41;50000;10;0;2;2000000000;352152;1726125145358851915
42;50000;10;0;2;2000000000;344115;1726125145368846790
43;50000;10;0;2;2000000000;346162;1726125145378850489
44;50000;10;0;2;2000000000;343944;1726125145388832911
45;50000;10;0;2;2000000000;310026;1726125145398824760
46;50000;10;0;2;2000000000;303128;1726125145408827871
47;50000;10;0;2;2000000000;296507;1726125145418823111
48;50000;10;0;2;2000000000;308897;1726125145428834646
49;50000;10;0;2;2000000000;296167;1726125145438820619
