Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;500000;10;0;3;8000000000;28131402;1726132550510738942
1;500000;10;0;3;8000000000;3090395;1726132550537304591
2;500000;10;0;3;8000000000;1577014;1726132550540649321
3;500000;10;0;3;8000000000;1698954;1726132550550752306
4;500000;10;0;3;8000000000;1386354;1726132550560724177
5;500000;10;0;3;8000000000;1332799;1726132550570721172
6;500000;10;0;3;8000000000;1277915;1726132550580714097
7;500000;10;0;3;8000000000;1262948;1726132550590713938
8;500000;10;0;3;8000000000;1274452;1726132550600716658
9;500000;10;0;3;8000000000;1271787;1726132550610711966
10;500000;10;0;3;8000000000;1273463;1726132550620714835
11;500000;10;0;3;8000000000;1280287;1726132550630707913
12;500000;10;0;3;8000000000;1273882;1726132550640718213
13;500000;10;0;3;8000000000;1288736;1726132550650714744
14;500000;10;0;3;8000000000;1270437;1726132550660715246
15;500000;10;0;3;8000000000;1298003;1726132550670712036
16;500000;10;0;3;8000000000;1248063;1726132550680700139
17;500000;10;0;3;8000000000;1349856;1726132550690738323
18;500000;10;0;3;8000000000;1251351;1726132550700735569
19;500000;10;0;3;8000000000;1281227;1726132550710724093
20;500000;10;0;3;8000000000;1249774;1726132550720727946
21;500000;10;0;3;8000000000;1298351;1726132550730678398
22;500000;10;0;3;8000000000;1284169;1726132550740727082
23;500000;10;0;3;8000000000;1337937;1726132550750695651
24;500000;10;0;3;8000000000;1262407;1726132550760728072
25;500000;10;0;3;8000000000;1344653;1726132550770727799
26;500000;10;0;3;8000000000;1277806;1726132550780715808
27;500000;10;0;3;8000000000;1295501;1726132550790719193
28;500000;10;0;3;8000000000;1277953;1726132550800718219
29;500000;10;0;3;8000000000;1310753;1726132550810675889
30;500000;10;0;3;8000000000;1289011;1726132550820720046
31;500000;10;0;3;8000000000;1297173;1726132550830717843
32;500000;10;0;3;8000000000;1284407;1726132550840721935
33;500000;10;0;3;8000000000;1289850;1726132550850720579
34;500000;10;0;3;8000000000;1276394;1726132550860720110
35;500000;10;0;3;8000000000;1284411;1726132550870725809
36;500000;10;0;3;8000000000;1272503;1726132550880720819
37;500000;10;0;3;8000000000;1286554;1726132550890725521
38;500000;10;0;3;8000000000;1274431;1726132550900721792
39;500000;10;0;3;8000000000;1280688;1726132550910722878
40;500000;10;0;3;8000000000;1274615;1726132550920723670
41;500000;10;0;3;8000000000;1286544;1726132550930722216
42;500000;10;0;3;8000000000;1270861;1726132550940721453
43;500000;10;0;3;8000000000;1285574;1726132550950722679
44;500000;10;0;3;8000000000;1271889;1726132550960723006
45;500000;10;0;3;8000000000;1289120;1726132550970722434
46;500000;10;0;3;8000000000;1241860;1726132550980730889
47;500000;10;0;3;8000000000;1247267;1726132550990729383
48;500000;10;0;3;8000000000;1240613;1726132551000732885
49;500000;10;0;3;8000000000;1319023;1726132551010730357
