Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;750000;10;0;6;10000000000;27117560;1726137133640891484
1;750000;10;0;6;10000000000;4727807;1726137133665527421
2;750000;10;0;6;10000000000;2465778;1726137133670881925
3;750000;10;0;6;10000000000;2510034;1726137133680963653
4;750000;10;0;6;10000000000;2350473;1726137133690916549
5;750000;10;0;6;10000000000;2203886;1726137133700918174
6;750000;10;0;6;10000000000;2201623;1726137133710916834
7;750000;10;0;6;10000000000;2153532;1726137133720918863
8;750000;10;0;6;10000000000;2161210;1726137133730918254
9;750000;10;0;6;10000000000;2151659;1726137133740914115
10;750000;10;0;6;10000000000;2153748;1726137133750918779
11;750000;10;0;6;10000000000;2150902;1726137133760922172
12;750000;10;0;6;10000000000;2156878;1726137133770919407
13;750000;10;0;6;10000000000;2149894;1726137133780918880
14;750000;10;0;6;10000000000;2153975;1726137133790918875
15;750000;10;0;6;10000000000;2210928;1726137133800920523
16;750000;10;0;6;10000000000;2178058;1726137133810920882
17;750000;10;0;6;10000000000;2169527;1726137133820920682
18;750000;10;0;6;10000000000;2215547;1726137133830918214
19;750000;10;0;6;10000000000;2162901;1726137133840922768
20;750000;10;0;6;10000000000;2177365;1726137133850919498
21;750000;10;0;6;10000000000;2208368;1726137133860881707
22;750000;10;0;6;10000000000;2219926;1726137133870928543
23;750000;10;0;6;10000000000;2224163;1726137133880927597
24;750000;10;0;6;10000000000;2221981;1726137133890928685
25;750000;10;0;6;10000000000;2213292;1726137133900928272
26;750000;10;0;6;10000000000;2172267;1726137133910928182
27;750000;10;0;6;10000000000;2126090;1726137133920927657
28;750000;10;0;6;10000000000;2194796;1726137133930885559
29;750000;10;0;6;10000000000;2135828;1726137133940931971
30;750000;10;0;6;10000000000;2179776;1726137133950928724
31;750000;10;0;6;10000000000;2132328;1726137133960928557
32;750000;10;0;6;10000000000;2166959;1726137133970928285
33;750000;10;0;6;10000000000;2155438;1726137133980927087
34;750000;10;0;6;10000000000;2163254;1726137133990923620
35;750000;10;0;6;10000000000;2148197;1726137134000926890
36;750000;10;0;6;10000000000;2161597;1726137134010924599
37;750000;10;0;6;10000000000;2148963;1726137134020924994
38;750000;10;0;6;10000000000;2160176;1726137134030924763
39;750000;10;0;6;10000000000;2151703;1726137134040923705
40;750000;10;0;6;10000000000;2163939;1726137134050928840
41;750000;10;0;6;10000000000;2159168;1726137134060924716
42;750000;10;0;6;10000000000;2113828;1726137134070933572
43;750000;10;0;6;10000000000;2109081;1726137134080936527
44;750000;10;0;6;10000000000;2164591;1726137134090934424
45;750000;10;0;6;10000000000;2118798;1726137134100930904
46;750000;10;0;6;10000000000;2130133;1726137134110931914
47;750000;10;0;6;10000000000;2111466;1726137134120931641
48;750000;10;0;6;10000000000;2150872;1726137134130933315
49;750000;10;0;6;10000000000;2108475;1726137134140938181
