Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100000;10;0;1;2000000000;453392;1726126720201409528
1;100000;10;0;1;2000000000;525942;1726126720211419493
2;100000;10;0;1;2000000000;476894;1726126720221404414
3;100000;10;0;1;2000000000;382427;1726126720231340779
4;100000;10;0;1;2000000000;327437;1726126720241318606
5;100000;10;0;1;2000000000;317296;1726126720251322005
6;100000;10;0;1;2000000000;316700;1726126720261317896
7;100000;10;0;1;2000000000;317198;1726126720271320474
8;100000;10;0;1;2000000000;316273;1726126720281318326
9;100000;10;0;1;2000000000;316085;1726126720291318559
10;100000;10;0;1;2000000000;316410;1726126720301318128
11;100000;10;0;1;2000000000;317039;1726126720311319481
12;100000;10;0;1;2000000000;315902;1726126720321321802
13;100000;10;0;1;2000000000;323405;1726126720331322450
14;100000;10;0;1;2000000000;320717;1726126720341318076
15;100000;10;0;1;2000000000;317182;1726126720351324499
16;100000;10;0;1;2000000000;316479;1726126720361319759
17;100000;10;0;1;2000000000;316219;1726126720371320451
18;100000;10;0;1;2000000000;316652;1726126720381319027
19;100000;10;0;1;2000000000;315048;1726126720391320068
20;100000;10;0;1;2000000000;316349;1726126720401323653
21;100000;10;0;1;2000000000;316805;1726126720411320798
22;100000;10;0;1;2000000000;316778;1726126720421323208
23;100000;10;0;1;2000000000;316559;1726126720431324148
24;100000;10;0;1;2000000000;315657;1726126720441323976
25;100000;10;0;1;2000000000;316896;1726126720451322041
26;100000;10;0;1;2000000000;316395;1726126720461323956
27;100000;10;0;1;2000000000;316295;1726126720471321686
28;100000;10;0;1;2000000000;315170;1726126720481322080
29;100000;10;0;1;2000000000;315521;1726126720491322622
30;100000;10;0;1;2000000000;321571;1726126720501324164
31;100000;10;0;1;2000000000;320291;1726126720511325008
32;100000;10;0;1;2000000000;320030;1726126720521325251
33;100000;10;0;1;2000000000;320861;1726126720531324623
34;100000;10;0;1;2000000000;321104;1726126720541327085
35;100000;10;0;1;2000000000;320641;1726126720551324697
36;100000;10;0;1;2000000000;320484;1726126720561328509
37;100000;10;0;1;2000000000;321998;1726126720571329895
38;100000;10;0;1;2000000000;322036;1726126720581327464
39;100000;10;0;1;2000000000;320859;1726126720591332796
40;100000;10;0;1;2000000000;320699;1726126720601326644
41;100000;10;0;1;2000000000;320361;1726126720611326114
42;100000;10;0;1;2000000000;319915;1726126720621324675
43;100000;10;0;1;2000000000;321234;1726126720631326863
44;100000;10;0;1;2000000000;321369;1726126720641328526
45;100000;10;0;1;2000000000;321029;1726126720651326246
46;100000;10;0;1;2000000000;321205;1726126720661326703
47;100000;10;0;1;2000000000;322298;1726126720671331651
48;100000;10;0;1;2000000000;321662;1726126720681295706
49;100000;10;0;1;2000000000;323096;1726126720691328827
