Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;850000;10;0;5;3000000000;3181923;1726138383573204085
1;850000;10;0;5;3000000000;3385319;1726138383583283221
2;850000;10;0;5;3000000000;3130642;1726138383593122209
3;850000;10;0;5;3000000000;3213735;1726138383603235517
4;850000;10;0;5;3000000000;3062943;1726138383613226446
5;850000;10;0;5;3000000000;3117934;1726138383623238161
6;850000;10;0;5;3000000000;2951937;1726138383633154577
7;850000;10;0;5;3000000000;2915419;1726138383643155834
8;850000;10;0;5;3000000000;2896974;1726138383653121594
9;850000;10;0;5;3000000000;2898415;1726138383663110989
10;850000;10;0;5;3000000000;2908625;1726138383673149623
11;850000;10;0;5;3000000000;2938660;1726138383683160700
12;850000;10;0;5;3000000000;2923206;1726138383693161517
13;850000;10;0;5;3000000000;2921371;1726138383703157648
14;850000;10;0;5;3000000000;2955151;1726138383713170096
15;850000;10;0;5;3000000000;2930405;1726138383723170637
16;850000;10;0;5;3000000000;2840758;1726138383733170875
17;850000;10;0;5;3000000000;2982396;1726138383743145139
18;850000;10;0;5;3000000000;3032273;1726138383753179657
19;850000;10;0;5;3000000000;2957557;1726138383763168777
20;850000;10;0;5;3000000000;2919848;1726138383773168914
21;850000;10;0;5;3000000000;2908182;1726138383783154618
22;850000;10;0;5;3000000000;2952075;1726138383793156819
23;850000;10;0;5;3000000000;2940952;1726138383803169097
24;850000;10;0;5;3000000000;2925320;1726138383813164770
25;850000;10;0;5;3000000000;2929606;1726138383823161434
26;850000;10;0;5;3000000000;2943753;1726138383833163263
27;850000;10;0;5;3000000000;2932091;1726138383843174029
28;850000;10;0;5;3000000000;2959371;1726138383853180046
29;850000;10;0;5;3000000000;3027300;1726138383863198650
30;850000;10;0;5;3000000000;3057320;1726138383873196625
31;850000;10;0;5;3000000000;3130088;1726138383883222018
32;850000;10;0;5;3000000000;3042503;1726138383893205792
33;850000;10;0;5;3000000000;3065443;1726138383903210189
34;850000;10;0;5;3000000000;3056740;1726138383913215826
35;850000;10;0;5;3000000000;3045038;1726138383923213862
36;850000;10;0;5;3000000000;3051797;1726138383933208034
37;850000;10;0;5;3000000000;3034948;1726138383943209331
38;850000;10;0;5;3000000000;3092021;1726138383953208122
39;850000;10;0;5;3000000000;3037626;1726138383963213386
40;850000;10;0;5;3000000000;3052382;1726138383973214297
41;850000;10;0;5;3000000000;3088160;1726138383983229107
42;850000;10;0;5;3000000000;3097864;1726138383993227590
43;850000;10;0;5;3000000000;3101749;1726138384003229749
44;850000;10;0;5;3000000000;3111525;1726138384013220683
45;850000;10;0;5;3000000000;3094843;1726138384023224311
46;850000;10;0;5;3000000000;3110428;1726138384033219571
47;850000;10;0;5;3000000000;3095731;1726138384043231585
48;850000;10;0;5;3000000000;3113404;1726138384053227847
49;850000;10;0;5;3000000000;3107469;1726138384063235467
