Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;5000;10;0;6;10000000000;30833828;1726123033221535219
1;5000;10;0;6;10000000000;349728;1726123033252191813
2;5000;10;0;6;10000000000;183662;1726123033261586106
3;5000;10;0;6;10000000000;89176;1726123033271559135
4;5000;10;0;6;10000000000;89144;1726123033281564248
5;5000;10;0;6;10000000000;89964;1726123033291553289
6;5000;10;0;6;10000000000;91088;1726123033301558986
7;5000;10;0;6;10000000000;90058;1726123033311555637
8;5000;10;0;6;10000000000;90760;1726123033321556193
9;5000;10;0;6;10000000000;90462;1726123033331553637
10;5000;10;0;6;10000000000;91270;1726123033341553664
11;5000;10;0;6;10000000000;89633;1726123033351559358
12;5000;10;0;6;10000000000;91508;1726123033361556818
13;5000;10;0;6;10000000000;90016;1726123033371554983
14;5000;10;0;6;10000000000;91243;1726123033381553203
15;5000;10;0;6;10000000000;88218;1726123033391559718
16;5000;10;0;6;10000000000;89247;1726123033401561687
17;5000;10;0;6;10000000000;87872;1726123033411561345
18;5000;10;0;6;10000000000;90834;1726123033453192645
19;5000;10;0;6;10000000000;89531;1726123033461563970
20;5000;10;0;6;10000000000;88470;1726123033471561946
21;5000;10;0;6;10000000000;89038;1726123033481562958
22;5000;10;0;6;10000000000;90245;1726123033491555694
23;5000;10;0;6;10000000000;91281;1726123033501556985
24;5000;10;0;6;10000000000;90224;1726123033511556860
25;5000;10;0;6;10000000000;91275;1726123033521556696
26;5000;10;0;6;10000000000;90112;1726123033531557139
27;5000;10;0;6;10000000000;91166;1726123033541560263
28;5000;10;0;6;10000000000;90079;1726123033551557141
29;5000;10;0;6;10000000000;91523;1726123033561554115
30;5000;10;0;6;10000000000;90222;1726123033571558782
31;5000;10;0;6;10000000000;91222;1726123033581553884
32;5000;10;0;6;10000000000;88006;1726123033591568163
33;5000;10;0;6;10000000000;89052;1726123033601568948
34;5000;10;0;6;10000000000;87607;1726123033611566216
35;5000;10;0;6;10000000000;89100;1726123033621565829
36;5000;10;0;6;10000000000;88118;1726123033631567288
37;5000;10;0;6;10000000000;89441;1726123033641567945
38;5000;10;0;6;10000000000;87300;1726123033651566880
39;5000;10;0;6;10000000000;89093;1726123033661566635
40;5000;10;0;6;10000000000;88043;1726123033671568286
41;5000;10;0;6;10000000000;89305;1726123033681568895
42;5000;10;0;6;10000000000;87719;1726123033691568028
43;5000;10;0;6;10000000000;89354;1726123033701568312
44;5000;10;0;6;10000000000;101227;1726123033711590287
45;5000;10;0;6;10000000000;88766;1726123033721568958
46;5000;10;0;6;10000000000;88038;1726123033731569442
47;5000;10;0;6;10000000000;89030;1726123033741568444
48;5000;10;0;6;10000000000;87974;1726123033751567057
49;5000;10;0;6;10000000000;89096;1726123033761569716
