Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;10;10;0;5;2000000000;202110;1726110305310007564
1;10;10;0;5;2000000000;202858;1726110305320013234
2;10;10;0;5;2000000000;187729;1726110305329998021
3;10;10;0;5;2000000000;200805;1726110305340001763
4;10;10;0;5;2000000000;211826;1726110305350005509
5;10;10;0;5;2000000000;166559;1726110305359974927
6;10;10;0;5;2000000000;181747;1726110305370016013
7;10;10;0;5;2000000000;171806;1726110305379987851
8;10;10;0;5;2000000000;172668;1726110305390020227
9;10;10;0;5;2000000000;163851;1726110305399978356
10;10;10;0;5;2000000000;151262;1726110305410008863
11;10;10;0;5;2000000000;142210;1726110305419961668
12;10;10;0;5;2000000000;207541;1726110305430059220
13;10;10;0;5;2000000000;230664;1726110305440037298
14;10;10;0;5;2000000000;263973;1726110305450034823
15;10;10;0;5;2000000000;245662;1726110305460041418
16;10;10;0;5;2000000000;240998;1726110305470043927
17;10;10;0;5;2000000000;241918;1726110305480029306
18;10;10;0;5;2000000000;244034;1726110305490050053
19;10;10;0;5;2000000000;242951;1726110305500037946
20;10;10;0;5;2000000000;242514;1726110305510040739
21;10;10;0;5;2000000000;242978;1726110305520040912
22;10;10;0;5;2000000000;240977;1726110305530039481
23;10;10;0;5;2000000000;248069;1726110305540030488
24;10;10;0;5;2000000000;246196;1726110305550055672
25;10;10;0;5;2000000000;248318;1726110305560039853
26;10;10;0;5;2000000000;236289;1726110305570035932
27;10;10;0;5;2000000000;240106;1726110305580043665
28;10;10;0;5;2000000000;240127;1726110305590035966
29;10;10;0;5;2000000000;239880;1726110305600039726
30;10;10;0;5;2000000000;239713;1726110305610051434
31;10;10;0;5;2000000000;240307;1726110305620033323
32;10;10;0;5;2000000000;244512;1726110305630044725
33;10;10;0;5;2000000000;241582;1726110305640048564
34;10;10;0;5;2000000000;231876;1726110305650034001
35;10;10;0;5;2000000000;237625;1726110305660031332
36;10;10;0;5;2000000000;233691;1726110305670047767
37;10;10;0;5;2000000000;238282;1726110305680038088
38;10;10;0;5;2000000000;232502;1726110305690043938
39;10;10;0;5;2000000000;228046;1726110305700040065
40;10;10;0;5;2000000000;233662;1726110305710041442
41;10;10;0;5;2000000000;323499;1726110305720072370
42;10;10;0;5;2000000000;311537;1726110305730287448
43;10;10;0;5;2000000000;351632;1726110305740123439
44;10;10;0;5;2000000000;346115;1726110305750096908
45;10;10;0;5;2000000000;224424;1726110305760020403
46;10;10;0;5;2000000000;111078;1726110305769951467
47;10;10;0;5;2000000000;98887;1726110305779935648
48;10;10;0;5;2000000000;92296;1726110305789938741
49;10;10;0;5;2000000000;98341;1726110305799943317
