Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;850000;10;0;6;13000000000;17821922;1726101496951383576
1;850000;10;0;6;13000000000;5140861;1726101496966619658
2;850000;10;0;6;13000000000;2612640;1726101496971844242
3;850000;10;0;6;13000000000;2951881;1726101496981382900
4;850000;10;0;6;13000000000;2847221;1726101496991372584
5;850000;10;0;6;13000000000;3120649;1726101497001418272
6;850000;10;0;6;13000000000;2877907;1726101497011391621
7;850000;10;0;6;13000000000;2708389;1726101497021329466
8;850000;10;0;6;13000000000;2665704;1726101497031314271
9;850000;10;0;6;13000000000;2683435;1726101497041326121
10;850000;10;0;6;13000000000;2640043;1726101497051310658
11;850000;10;0;6;13000000000;2675964;1726101497061314264
12;850000;10;0;6;13000000000;2657008;1726101497071328419
13;850000;10;0;6;13000000000;2647259;1726101497081315585
14;850000;10;0;6;13000000000;2494759;1726101497091317970
15;850000;10;0;6;13000000000;2638704;1726101497101333693
16;850000;10;0;6;13000000000;2582796;1726101497111357638
17;850000;10;0;6;13000000000;2470713;1726101497121360142
18;850000;10;0;6;13000000000;2664615;1726101497131329583
19;850000;10;0;6;13000000000;2587671;1726101497141318406
20;850000;10;0;6;13000000000;2479572;1726101497151355208
21;850000;10;0;6;13000000000;2742254;1726101497161376700
22;850000;10;0;6;13000000000;2574486;1726101497171316791
23;850000;10;0;6;13000000000;2471784;1726101497181371373
24;850000;10;0;6;13000000000;2624890;1726101497191339022
25;850000;10;0;6;13000000000;2614437;1726101497201296948
26;850000;10;0;6;13000000000;2531298;1726101497211362042
27;850000;10;0;6;13000000000;2699390;1726101497221363420
28;850000;10;0;6;13000000000;2570674;1726101497231236050
29;850000;10;0;6;13000000000;2603951;1726101497241317204
30;850000;10;0;6;13000000000;2839962;1726101497251322570
31;850000;10;0;6;13000000000;2628910;1726101497261319367
32;850000;10;0;6;13000000000;2559407;1726101497271292832
33;850000;10;0;6;13000000000;2635348;1726101497281315823
34;850000;10;0;6;13000000000;2642809;1726101497291295058
35;850000;10;0;6;13000000000;3158476;1726101497301261104
36;850000;10;0;6;13000000000;2577541;1726101497311316341
37;850000;10;0;6;13000000000;2611327;1726101497321316607
38;850000;10;0;6;13000000000;2555977;1726101497331317082
39;850000;10;0;6;13000000000;2583244;1726101497341314925
40;850000;10;0;6;13000000000;2610457;1726101497351264346
41;850000;10;0;6;13000000000;2575163;1726101497361283698
42;850000;10;0;6;13000000000;2485267;1726101497371351796
43;850000;10;0;6;13000000000;2700627;1726101497381254302
44;850000;10;0;6;13000000000;2557690;1726101497391317743
45;850000;10;0;6;13000000000;2591626;1726101497401314216
46;850000;10;0;6;13000000000;2565102;1726101497411300298
47;850000;10;0;6;13000000000;2553733;1726101497421259472
48;850000;10;0;6;13000000000;2516437;1726101497431316204
49;850000;10;0;6;13000000000;2640464;1726101497441336245
