Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;10;10;0;3;5000000000;331433;1726109793073068044
1;10;10;0;3;5000000000;354222;1726109793083076507
2;10;10;0;3;5000000000;273831;1726109793093017962
3;10;10;0;3;5000000000;317460;1726109793103058049
4;10;10;0;3;5000000000;323295;1726109793113018953
5;10;10;0;3;5000000000;254072;1726109793122997620
6;10;10;0;3;5000000000;231630;1726109793133011286
7;10;10;0;3;5000000000;237841;1726109793143014864
8;10;10;0;3;5000000000;235830;1726109793153002270
9;10;10;0;3;5000000000;233553;1726109793163012935
10;10;10;0;3;5000000000;234864;1726109793173008155
11;10;10;0;3;5000000000;231916;1726109793183001006
12;10;10;0;3;5000000000;236326;1726109793193023575
13;10;10;0;3;5000000000;238695;1726109793203021634
14;10;10;0;3;5000000000;236928;1726109793213064964
15;10;10;0;3;5000000000;241278;1726109793222964754
16;10;10;0;3;5000000000;237686;1726109793233015125
17;10;10;0;3;5000000000;237556;1726109793243021830
18;10;10;0;3;5000000000;235871;1726109793253014146
19;10;10;0;3;5000000000;183379;1726109793262966525
20;10;10;0;3;5000000000;184318;1726109793272966680
21;10;10;0;3;5000000000;183869;1726109793282968567
22;10;10;0;3;5000000000;184260;1726109793292973936
23;10;10;0;3;5000000000;184667;1726109793302978316
24;10;10;0;3;5000000000;179639;1726109793312970382
25;10;10;0;3;5000000000;183997;1726109793322970882
26;10;10;0;3;5000000000;231714;1726109793333014109
27;10;10;0;3;5000000000;232958;1726109793343013112
28;10;10;0;3;5000000000;234000;1726109793353022646
29;10;10;0;3;5000000000;234795;1726109793363024159
30;10;10;0;3;5000000000;234683;1726109793373007740
31;10;10;0;3;5000000000;239662;1726109793383034547
32;10;10;0;3;5000000000;236913;1726109793393022528
33;10;10;0;3;5000000000;233453;1726109793403011862
34;10;10;0;3;5000000000;237660;1726109793413016890
35;10;10;0;3;5000000000;236568;1726109793423017790
36;10;10;0;3;5000000000;229754;1726109793433013065
37;10;10;0;3;5000000000;235962;1726109793443030549
38;10;10;0;3;5000000000;236781;1726109793453021919
39;10;10;0;3;5000000000;235430;1726109793463013105
40;10;10;0;3;5000000000;236673;1726109793473020771
41;10;10;0;3;5000000000;234707;1726109793483021620
42;10;10;0;3;5000000000;211793;1726109793492984719
43;10;10;0;3;5000000000;213146;1726109793503009109
44;10;10;0;3;5000000000;193307;1726109793512968400
45;10;10;0;3;5000000000;208878;1726109793522959417
46;10;10;0;3;5000000000;195501;1726109793532981519
47;10;10;0;3;5000000000;207993;1726109793542993996
48;10;10;0;3;5000000000;206332;1726109793552992564
49;10;10;0;3;5000000000;250542;1726109793563026199
