Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;3;5000000000;1463502;1726094682950948822
1;250000;10;0;3;5000000000;1319076;1726094682960972059
2;250000;10;0;3;5000000000;1364910;1726094682970974784
3;250000;10;0;3;5000000000;1271800;1726094682980785882
4;250000;10;0;3;5000000000;1302110;1726094682990884588
5;250000;10;0;3;5000000000;1302969;1726094683001332123
6;250000;10;0;3;5000000000;1283448;1726094683010900439
7;250000;10;0;3;5000000000;1300638;1726094683020935962
8;250000;10;0;3;5000000000;1238313;1726094683032400054
9;250000;10;0;3;5000000000;1350562;1726094683040925681
10;250000;10;0;3;5000000000;1152137;1726094683050838489
11;250000;10;0;3;5000000000;1151337;1726094683062690061
12;250000;10;0;3;5000000000;918381;1726094683070719421
13;250000;10;0;3;5000000000;865481;1726094683080746428
14;250000;10;0;3;5000000000;1181214;1726094683093372453
15;250000;10;0;3;5000000000;895498;1726094683100746259
16;250000;10;0;3;5000000000;888339;1726094683110718883
17;250000;10;0;3;5000000000;964373;1726094683120769647
18;250000;10;0;3;5000000000;1114680;1726094683130759940
19;250000;10;0;3;5000000000;925424;1726094683140757894
20;250000;10;0;3;5000000000;1122123;1726094683150769580
21;250000;10;0;3;5000000000;1230924;1726094683160784155
22;250000;10;0;3;5000000000;967997;1726094683170742294
23;250000;10;0;3;5000000000;899494;1726094683180783520
24;250000;10;0;3;5000000000;1067644;1726094683190828559
25;250000;10;0;3;5000000000;835048;1726094683200771490
26;250000;10;0;3;5000000000;803890;1726094683210763877
27;250000;10;0;3;5000000000;1041140;1726094683220830149
28;250000;10;0;3;5000000000;837087;1726094683230771001
29;250000;10;0;3;5000000000;813906;1726094683240764055
30;250000;10;0;3;5000000000;1038384;1726094683250805875
31;250000;10;0;3;5000000000;847426;1726094683260743485
32;250000;10;0;3;5000000000;812403;1726094683270738390
33;250000;10;0;3;5000000000;1098561;1726094683280837272
34;250000;10;0;3;5000000000;867028;1726094683290709812
35;250000;10;0;3;5000000000;802022;1726094683300731366
36;250000;10;0;3;5000000000;1033658;1726094683310782291
37;250000;10;0;3;5000000000;807146;1726094683320741210
38;250000;10;0;3;5000000000;760944;1726094683330762578
39;250000;10;0;3;5000000000;872554;1726094683340790874
40;250000;10;0;3;5000000000;769850;1726094683350742943
41;250000;10;0;3;5000000000;754447;1726094683360732136
42;250000;10;0;3;5000000000;853394;1726094683370766586
43;250000;10;0;3;5000000000;767757;1726094683380687160
44;250000;10;0;3;5000000000;744237;1726094683390732432
45;250000;10;0;3;5000000000;1089604;1726094683400843005
46;250000;10;0;3;5000000000;876197;1726094683410753431
47;250000;10;0;3;5000000000;824333;1726094683420769048
48;250000;10;0;3;5000000000;904096;1726094683430760492
49;250000;10;0;3;5000000000;1001130;1726094683440797078
