Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;400;10;0;5;4000000000;318744;1726115587141968267
1;400;10;0;5;4000000000;494850;1726115587151368096
2;400;10;0;5;4000000000;340396;1726115587161297060
3;400;10;0;5;4000000000;216846;1726115587171194151
4;400;10;0;5;4000000000;426179;1726115587181344371
5;400;10;0;5;4000000000;465879;1726115587191365918
6;400;10;0;5;4000000000;363600;1726115587201317322
7;400;10;0;5;4000000000;395065;1726115587211335155
8;400;10;0;5;4000000000;458252;1726115587221407243
9;400;10;0;5;4000000000;457843;1726115587231381932
10;400;10;0;5;4000000000;425555;1726115587241351238
11;400;10;0;5;4000000000;387476;1726115587251331135
12;400;10;0;5;4000000000;225801;1726115587261202038
13;400;10;0;5;4000000000;101419;1726115587271136913
14;400;10;0;5;4000000000;94522;1726115587281129037
15;400;10;0;5;4000000000;94126;1726115587291133620
16;400;10;0;5;4000000000;89749;1726115587301129217
17;400;10;0;5;4000000000;88633;1726115587311130322
18;400;10;0;5;4000000000;102940;1726115587321132500
19;400;10;0;5;4000000000;92954;1726115587331132044
20;400;10;0;5;4000000000;89487;1726115587341128459
21;400;10;0;5;4000000000;98866;1726115587351138029
22;400;10;0;5;4000000000;169899;1726115587361175100
23;400;10;0;5;4000000000;145112;1726115587371157531
24;400;10;0;5;4000000000;114421;1726115587381143946
25;400;10;0;5;4000000000;100614;1726115587391140236
26;400;10;0;5;4000000000;99329;1726115587401133300
27;400;10;0;5;4000000000;90937;1726115587411128230
28;400;10;0;5;4000000000;88246;1726115587421130594
29;400;10;0;5;4000000000;85149;1726115587431128658
30;400;10;0;5;4000000000;82962;1726115587441126617
31;400;10;0;5;4000000000;81967;1726115587451126652
32;400;10;0;5;4000000000;79219;1726115587461126849
33;400;10;0;5;4000000000;80277;1726115587471125552
34;400;10;0;5;4000000000;82436;1726115587481126795
35;400;10;0;5;4000000000;78362;1726115587491125605
36;400;10;0;5;4000000000;78757;1726115587501126147
37;400;10;0;5;4000000000;80530;1726115587511126836
38;400;10;0;5;4000000000;78275;1726115587521125805
39;400;10;0;5;4000000000;76717;1726115587531126214
40;400;10;0;5;4000000000;78590;1726115587541126060
41;400;10;0;5;4000000000;77378;1726115587551125876
42;400;10;0;5;4000000000;77754;1726115587561126482
43;400;10;0;5;4000000000;78758;1726115587571127623
44;400;10;0;5;4000000000;77016;1726115587581125387
45;400;10;0;5;4000000000;75814;1726115587591127685
46;400;10;0;5;4000000000;78002;1726115587601127140
47;400;10;0;5;4000000000;76449;1726115587611127089
48;400;10;0;5;4000000000;76495;1726115587621127050
49;400;10;0;5;4000000000;77237;1726115587631127927
