Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;350000;10;0;5;10000000000;20397781;1726131459990320007
1;350000;10;0;5;10000000000;2422438;1726131460009582354
2;350000;10;0;5;10000000000;2061612;1726131460010907985
3;350000;10;0;5;10000000000;1162335;1726131460020349146
4;350000;10;0;5;10000000000;1078473;1726131460030356779
5;350000;10;0;5;10000000000;969941;1726131460040320447
6;350000;10;0;5;10000000000;915957;1726131460050317552
7;350000;10;0;5;10000000000;916208;1726131460060320958
8;350000;10;0;5;10000000000;913376;1726131460070322340
9;350000;10;0;5;10000000000;915629;1726131460080321691
10;350000;10;0;5;10000000000;912274;1726131460090321791
11;350000;10;0;5;10000000000;915813;1726131460100325177
12;350000;10;0;5;10000000000;911468;1726131460110326101
13;350000;10;0;5;10000000000;909947;1726131460120323836
14;350000;10;0;5;10000000000;909730;1726131460130320421
15;350000;10;0;5;10000000000;919298;1726131460140325285
16;350000;10;0;5;10000000000;893582;1726131460150345293
17;350000;10;0;5;10000000000;942455;1726131460160328108
18;350000;10;0;5;10000000000;894493;1726131460170329214
19;350000;10;0;5;10000000000;896888;1726131460180330322
20;350000;10;0;5;10000000000;893325;1726131460190329013
21;350000;10;0;5;10000000000;890207;1726131460200338547
22;350000;10;0;5;10000000000;893801;1726131460210330721
23;350000;10;0;5;10000000000;922405;1726131460220277531
24;350000;10;0;5;10000000000;915170;1726131460230335368
25;350000;10;0;5;10000000000;955832;1726131460240331335
26;350000;10;0;5;10000000000;924253;1726131460250343401
27;350000;10;0;5;10000000000;917429;1726131460260301736
28;350000;10;0;5;10000000000;915848;1726131460270324486
29;350000;10;0;5;10000000000;916417;1726131460280324947
30;350000;10;0;5;10000000000;915640;1726131460290325326
31;350000;10;0;5;10000000000;923586;1726131460300286315
32;350000;10;0;5;10000000000;921085;1726131460310325141
33;350000;10;0;5;10000000000;918797;1726131460320325456
34;350000;10;0;5;10000000000;913459;1726131460330324656
35;350000;10;0;5;10000000000;913888;1726131460340327420
36;350000;10;0;5;10000000000;891566;1726131460350333535
37;350000;10;0;5;10000000000;891697;1726131460360335274
38;350000;10;0;5;10000000000;890384;1726131460370333597
39;350000;10;0;5;10000000000;893767;1726131460380336482
40;350000;10;0;5;10000000000;889638;1726131460390339037
41;350000;10;0;5;10000000000;893743;1726131460400333409
42;350000;10;0;5;10000000000;891394;1726131460410335116
43;350000;10;0;5;10000000000;887646;1726131460420337025
44;350000;10;0;5;10000000000;888028;1726131460430335600
45;350000;10;0;5;10000000000;890231;1726131460440336373
46;350000;10;0;5;10000000000;890921;1726131460450337547
47;350000;10;0;5;10000000000;884277;1726131460460335859
48;350000;10;0;5;10000000000;891080;1726131460470341453
49;350000;10;0;5;10000000000;891371;1726131460480339967
