Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;200;10;0;5;1000000000;306097;1726113733807947785
1;200;10;0;5;1000000000;290641;1726113733817448084
2;200;10;0;5;1000000000;320872;1726113733827471949
3;200;10;0;5;1000000000;271435;1726113733837428433
4;200;10;0;5;1000000000;343095;1726113733847462643
5;200;10;0;5;1000000000;291548;1726113733857446516
6;200;10;0;5;1000000000;351368;1726113733867461354
7;200;10;0;5;1000000000;236052;1726113733877399059
8;200;10;0;5;1000000000;238971;1726113733887401928
9;200;10;0;5;1000000000;287217;1726113733897413166
10;200;10;0;5;1000000000;299126;1726113733907486070
11;200;10;0;5;1000000000;258423;1726113733917440148
12;200;10;0;5;1000000000;260390;1726113733927451501
13;200;10;0;5;1000000000;263462;1726113733937451469
14;200;10;0;5;1000000000;260574;1726113733947443121
15;200;10;0;5;1000000000;225796;1726113733957419607
16;200;10;0;5;1000000000;220706;1726113733967414957
17;200;10;0;5;1000000000;198805;1726113733977397181
18;200;10;0;5;1000000000;207831;1726113733987371856
19;200;10;0;5;1000000000;201190;1726113733997365369
20;200;10;0;5;1000000000;197138;1726113734007359800
21;200;10;0;5;1000000000;161287;1726113734017346293
22;200;10;0;5;1000000000;145116;1726113734027330708
23;200;10;0;5;1000000000;136711;1726113734037329101
24;200;10;0;5;1000000000;172343;1726113734047357637
25;200;10;0;5;1000000000;186055;1726113734057363387
26;200;10;0;5;1000000000;194202;1726113734067374220
27;200;10;0;5;1000000000;179866;1726113734077372261
28;200;10;0;5;1000000000;189238;1726113734087369753
29;200;10;0;5;1000000000;184995;1726113734097355337
30;200;10;0;5;1000000000;174958;1726113734107359406
31;200;10;0;5;1000000000;186475;1726113734117357850
32;200;10;0;5;1000000000;195725;1726113734127369901
33;200;10;0;5;1000000000;196165;1726113734137366305
34;200;10;0;5;1000000000;205502;1726113734147373425
35;200;10;0;5;1000000000;210475;1726113734157383074
36;200;10;0;5;1000000000;205530;1726113734167377552
37;200;10;0;5;1000000000;204099;1726113734177374151
38;200;10;0;5;1000000000;201362;1726113734187378049
39;200;10;0;5;1000000000;197060;1726113734197381872
40;200;10;0;5;1000000000;214118;1726113734207389055
41;200;10;0;5;1000000000;212783;1726113734217384399
42;200;10;0;5;1000000000;209633;1726113734227384485
43;200;10;0;5;1000000000;211670;1726113734237384482
44;200;10;0;5;1000000000;210842;1726113734247390769
45;200;10;0;5;1000000000;209000;1726113734257386389
46;200;10;0;5;1000000000;192942;1726113734267372778
47;200;10;0;5;1000000000;191268;1726113734277369160
48;200;10;0;5;1000000000;192750;1726113734287371229
49;200;10;0;5;1000000000;199118;1726113734297379681
