Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;500000;10;0;5;1000000000;1923156;1726133019484313321
1;500000;10;0;5;1000000000;1807657;1726133019494276274
2;500000;10;0;5;1000000000;1836509;1726133019504281574
3;500000;10;0;5;1000000000;1861145;1726133019514273369
4;500000;10;0;5;1000000000;1885001;1726133019524291259
5;500000;10;0;5;1000000000;1926946;1726133019534287970
6;500000;10;0;5;1000000000;1703829;1726133019544245399
7;500000;10;0;5;1000000000;1680069;1726133019554204778
8;500000;10;0;5;1000000000;1761064;1726133019564247993
9;500000;10;0;5;1000000000;1758308;1726133019574257477
10;500000;10;0;5;1000000000;6635863;1726133019588096168
11;500000;10;0;5;1000000000;1612311;1726133019594915007
12;500000;10;0;5;1000000000;1760356;1726133019604249896
13;500000;10;0;5;1000000000;1723392;1726133019614236298
14;500000;10;0;5;1000000000;1713617;1726133019627909412
15;500000;10;0;5;1000000000;1563359;1726133019634158099
16;500000;10;0;5;1000000000;1684141;1726133019644183045
17;500000;10;0;5;1000000000;1845667;1726133019654289499
18;500000;10;0;5;1000000000;1780395;1726133019664245317
19;500000;10;0;5;1000000000;1847030;1726133019674230469
20;500000;10;0;5;1000000000;1848331;1726133019684275196
21;500000;10;0;5;1000000000;1904144;1726133019694311821
22;500000;10;0;5;1000000000;1875666;1726133019704274510
23;500000;10;0;5;1000000000;1938371;1726133019714306838
24;500000;10;0;5;1000000000;1955025;1726133019724314792
25;500000;10;0;5;1000000000;1961383;1726133019734332038
26;500000;10;0;5;1000000000;1938472;1726133019744312610
27;500000;10;0;5;1000000000;1973212;1726133019754329859
28;500000;10;0;5;1000000000;1926501;1726133019764320397
29;500000;10;0;5;1000000000;1965348;1726133019774325123
30;500000;10;0;5;1000000000;1924655;1726133019784319691
31;500000;10;0;5;1000000000;1961066;1726133019794333671
32;500000;10;0;5;1000000000;1986564;1726133019804317654
33;500000;10;0;5;1000000000;1971992;1726133019814323303
34;500000;10;0;5;1000000000;1854372;1726133019824297839
35;500000;10;0;5;1000000000;1878593;1726133019834309950
36;500000;10;0;5;1000000000;1829960;1726133019844292982
37;500000;10;0;5;1000000000;1876490;1726133019854302805
38;500000;10;0;5;1000000000;1838277;1726133019864300175
39;500000;10;0;5;1000000000;1862150;1726133019874305059
40;500000;10;0;5;1000000000;1846088;1726133019884292750
41;500000;10;0;5;1000000000;1870974;1726133019894302932
42;500000;10;0;5;1000000000;1850100;1726133019904302791
43;500000;10;0;5;1000000000;1879692;1726133019914306419
44;500000;10;0;5;1000000000;1868038;1726133019924303107
45;500000;10;0;5;1000000000;1950829;1726133019934323584
46;500000;10;0;5;1000000000;1976017;1726133019944326943
47;500000;10;0;5;1000000000;1989149;1726133019954318307
48;500000;10;0;5;1000000000;1983444;1726133019964338736
49;500000;10;0;5;1000000000;1904765;1726133019974308609
