Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;850000;10;0;3;10000000000;26613171;1726100655985441003
1;850000;10;0;3;10000000000;54787741;1726100656009257573
2;850000;10;0;3;10000000000;5255095;1726100656061313614
3;850000;10;0;3;10000000000;2844753;1726100656066717258
4;850000;10;0;3;10000000000;2763044;1726100656075449831
5;850000;10;0;3;10000000000;2739100;1726100656085477627
6;850000;10;0;3;10000000000;2756925;1726100656095497447
7;850000;10;0;3;10000000000;2674879;1726100656105478858
8;850000;10;0;3;10000000000;2604461;1726100656115454197
9;850000;10;0;3;10000000000;2521523;1726100656125454521
10;850000;10;0;3;10000000000;2718306;1726100656135459398
11;850000;10;0;3;10000000000;2770688;1726100656145390990
12;850000;10;0;3;10000000000;2521088;1726100656155502033
13;850000;10;0;3;10000000000;2726126;1726100656165476037
14;850000;10;0;3;10000000000;2560536;1726100656175496217
15;850000;10;0;3;10000000000;2528549;1726100656185497791
16;850000;10;0;3;10000000000;2641322;1726100656195478684
17;850000;10;0;3;10000000000;2572622;1726100656205454791
18;850000;10;0;3;10000000000;2473276;1726100656215496572
19;850000;10;0;3;10000000000;2663624;1726100656225475255
20;850000;10;0;3;10000000000;2604446;1726100656235428810
21;850000;10;0;3;10000000000;2622799;1726100656245490449
22;850000;10;0;3;10000000000;2680162;1726100656255511526
23;850000;10;0;3;10000000000;2614612;1726100656265403309
24;850000;10;0;3;10000000000;2561566;1726100656275499492
25;850000;10;0;3;10000000000;2729664;1726100656286022360
26;850000;10;0;3;10000000000;2665536;1726100656295373997
27;850000;10;0;3;10000000000;2596753;1726100656305398991
28;850000;10;0;3;10000000000;2749843;1726100656315456861
29;850000;10;0;3;10000000000;2669570;1726100656325469621
30;850000;10;0;3;10000000000;2617174;1726100656335424501
31;850000;10;0;3;10000000000;2649121;1726100656345978095
32;850000;10;0;3;10000000000;2676866;1726100656355402988
33;850000;10;0;3;10000000000;2623183;1726100656365454809
34;850000;10;0;3;10000000000;2532948;1726100656375497642
35;850000;10;0;3;10000000000;2671342;1726100656385634919
36;850000;10;0;3;10000000000;2659612;1726100656395474759
37;850000;10;0;3;10000000000;2703902;1726100656405435358
38;850000;10;0;3;10000000000;2849773;1726100656415471423
39;850000;10;0;3;10000000000;2619273;1726100656425462337
40;850000;10;0;3;10000000000;2514640;1726100656435496438
41;850000;10;0;3;10000000000;2693835;1726100656445410422
42;850000;10;0;3;10000000000;2594245;1726100656455428235
43;850000;10;0;3;10000000000;2476294;1726100656465503284
44;850000;10;0;3;10000000000;2646862;1726100656475373159
45;850000;10;0;3;10000000000;2605516;1726100656485428916
46;850000;10;0;3;10000000000;2504137;1726100656495493489
47;850000;10;0;3;10000000000;2653883;1726100656505467888
48;850000;10;0;3;10000000000;2586951;1726100656515430432
49;850000;10;0;3;10000000000;2472055;1726100656525503228
