Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;5000;10;0;4;5000000000;453520;1726122324532324220
1;5000;10;0;4;5000000000;483255;1726122324541509029
2;5000;10;0;4;5000000000;509177;1726122324551438683
3;5000;10;0;4;5000000000;326938;1726122324561373692
4;5000;10;0;4;5000000000;493104;1726122324571492279
5;5000;10;0;4;5000000000;446666;1726122324581477091
6;5000;10;0;4;5000000000;418452;1726122324591464477
7;5000;10;0;4;5000000000;459162;1726122324601494630
8;5000;10;0;4;5000000000;512115;1726122324611500287
9;5000;10;0;4;5000000000;408427;1726122324621476156
10;5000;10;0;4;5000000000;292027;1726122324631386574
11;5000;10;0;4;5000000000;122215;1726122324641265550
12;5000;10;0;4;5000000000;125235;1726122324651269578
13;5000;10;0;4;5000000000;111917;1726122324661261909
14;5000;10;0;4;5000000000;110293;1726122324671256786
15;5000;10;0;4;5000000000;111459;1726122324681261626
16;5000;10;0;4;5000000000;110441;1726122324691263329
17;5000;10;0;4;5000000000;107431;1726122324701264975
18;5000;10;0;4;5000000000;109406;1726122324711266810
19;5000;10;0;4;5000000000;108069;1726122324721269806
20;5000;10;0;4;5000000000;147068;1726122324731264196
21;5000;10;0;4;5000000000;173089;1726122324741298437
22;5000;10;0;4;5000000000;120577;1726122324751270749
23;5000;10;0;4;5000000000;116277;1726122324761268615
24;5000;10;0;4;5000000000;121332;1726122324771274501
25;5000;10;0;4;5000000000;113588;1726122324781265081
26;5000;10;0;4;5000000000;112014;1726122324791265174
27;5000;10;0;4;5000000000;113591;1726122324801270023
28;5000;10;0;4;5000000000;110399;1726122324811266204
29;5000;10;0;4;5000000000;106898;1726122324821263943
30;5000;10;0;4;5000000000;112635;1726122324831268108
31;5000;10;0;4;5000000000;110574;1726122324841268442
32;5000;10;0;4;5000000000;108977;1726122324851265225
33;5000;10;0;4;5000000000;110816;1726122324861273101
34;5000;10;0;4;5000000000;107537;1726122324871267322
35;5000;10;0;4;5000000000;106139;1726122324881266523
36;5000;10;0;4;5000000000;108510;1726122324891266927
37;5000;10;0;4;5000000000;113211;1726122324901270240
38;5000;10;0;4;5000000000;111039;1726122324911264794
39;5000;10;0;4;5000000000;110115;1726122324921265761
40;5000;10;0;4;5000000000;108454;1726122324931270108
41;5000;10;0;4;5000000000;103819;1726122324941267855
42;5000;10;0;4;5000000000;112074;1726122324951266987
43;5000;10;0;4;5000000000;115709;1726122324961275179
44;5000;10;0;4;5000000000;110736;1726122324971271871
45;5000;10;0;4;5000000000;113379;1726122324981267690
46;5000;10;0;4;5000000000;110175;1726122324991264933
47;5000;10;0;4;5000000000;109535;1726122325001269613
48;5000;10;0;4;5000000000;107712;1726122325011268624
49;5000;10;0;4;5000000000;111442;1726122325021269179
