Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;10;10;0;5;8000000000;22428059;1726110434063542332
1;10;10;0;5;8000000000;310146;1726110434085813855
2;10;10;0;5;8000000000;184635;1726110434093628946
3;10;10;0;5;8000000000;189762;1726110434103653295
4;10;10;0;5;8000000000;79387;1726110434113598933
5;10;10;0;5;8000000000;76026;1726110434123597055
6;10;10;0;5;8000000000;80115;1726110434133606961
7;10;10;0;5;8000000000;78011;1726110434143590951
8;10;10;0;5;8000000000;80141;1726110434153591528
9;10;10;0;5;8000000000;77539;1726110434163591291
10;10;10;0;5;8000000000;79901;1726110434173589387
11;10;10;0;5;8000000000;77378;1726110434183595708
12;10;10;0;5;8000000000;80136;1726110434193595357
13;10;10;0;5;8000000000;77579;1726110434203593619
14;10;10;0;5;8000000000;80361;1726110434213596924
15;10;10;0;5;8000000000;77608;1726110434223594219
16;10;10;0;5;8000000000;78007;1726110434233602443
17;10;10;0;5;8000000000;76026;1726110434243601142
18;10;10;0;5;8000000000;78084;1726110434253605836
19;10;10;0;5;8000000000;75632;1726110434263606611
20;10;10;0;5;8000000000;78260;1726110434273601196
21;10;10;0;5;8000000000;75443;1726110434283603244
22;10;10;0;5;8000000000;78217;1726110434293604078
23;10;10;0;5;8000000000;83795;1726110434303526132
24;10;10;0;5;8000000000;84905;1726110434313604669
25;10;10;0;5;8000000000;84467;1726110434323566429
26;10;10;0;5;8000000000;80291;1726110434333594787
27;10;10;0;5;8000000000;84063;1726110434343602719
28;10;10;0;5;8000000000;79534;1726110434353616614
29;10;10;0;5;8000000000;77591;1726110434363595942
30;10;10;0;5;8000000000;79956;1726110434373597571
31;10;10;0;5;8000000000;78261;1726110434383600490
32;10;10;0;5;8000000000;80273;1726110434393601626
33;10;10;0;5;8000000000;78277;1726110434403597449
34;10;10;0;5;8000000000;79957;1726110434413600379
35;10;10;0;5;8000000000;77374;1726110434423599038
36;10;10;0;5;8000000000;80367;1726110434433598667
37;10;10;0;5;8000000000;77252;1726110434443599051
38;10;10;0;5;8000000000;80090;1726110434453601869
39;10;10;0;5;8000000000;77715;1726110434463598872
40;10;10;0;5;8000000000;80095;1726110434473603731
41;10;10;0;5;8000000000;77948;1726110434483603115
42;10;10;0;5;8000000000;80328;1726110434493600411
43;10;10;0;5;8000000000;77997;1726110434503596796
44;10;10;0;5;8000000000;79863;1726110434513599955
45;10;10;0;5;8000000000;77830;1726110434523599817
46;10;10;0;5;8000000000;78192;1726110434533608156
47;10;10;0;5;8000000000;75812;1726110434543607703
48;10;10;0;5;8000000000;78115;1726110434553609205
49;10;10;0;5;8000000000;75207;1726110434563612033
