Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000000;10;0;5;15000000000;25745412;1726140320037478045
1;1000000;10;0;5;15000000000;6168342;1726140320060037511
2;1000000;10;0;5;15000000000;3101971;1726140320067482857
3;1000000;10;0;5;15000000000;3176632;1726140320077572498
4;1000000;10;0;5;15000000000;3072285;1726140320087470225
5;1000000;10;0;5;15000000000;2892297;1726140320097506121
6;1000000;10;0;5;15000000000;2865159;1726140320107506874
7;1000000;10;0;5;15000000000;2872419;1726140320117508781
8;1000000;10;0;5;15000000000;2859083;1726140320127508693
9;1000000;10;0;5;15000000000;2851493;1726140320137511889
10;1000000;10;0;5;15000000000;2863093;1726140320147508164
11;1000000;10;0;5;15000000000;2871171;1726140320157511451
12;1000000;10;0;5;15000000000;2866039;1726140320167510875
13;1000000;10;0;5;15000000000;2846729;1726140320177513547
14;1000000;10;0;5;15000000000;2869673;1726140320187510468
15;1000000;10;0;5;15000000000;2901994;1726140320197470873
16;1000000;10;0;5;15000000000;2870524;1726140320207513996
17;1000000;10;0;5;15000000000;2922327;1726140320217507801
18;1000000;10;0;5;15000000000;2919667;1726140320227504999
19;1000000;10;0;5;15000000000;2881929;1726140320237512671
20;1000000;10;0;5;15000000000;2873875;1726140320247511830
21;1000000;10;0;5;15000000000;2925686;1726140320257473531
22;1000000;10;0;5;15000000000;2958541;1726140320267512245
23;1000000;10;0;5;15000000000;2898019;1726140320277514387
24;1000000;10;0;5;15000000000;2902033;1726140320287509299
25;1000000;10;0;5;15000000000;2890990;1726140320297511345
26;1000000;10;0;5;15000000000;2888496;1726140320307512699
27;1000000;10;0;5;15000000000;2881774;1726140320317511614
28;1000000;10;0;5;15000000000;2871114;1726140320327516832
29;1000000;10;0;5;15000000000;2898562;1726140320337514342
30;1000000;10;0;5;15000000000;2888404;1726140320347513787
31;1000000;10;0;5;15000000000;2897229;1726140320357512115
32;1000000;10;0;5;15000000000;2863391;1726140320367513422
33;1000000;10;0;5;15000000000;2863372;1726140320377512516
34;1000000;10;0;5;15000000000;2890701;1726140320387514362
35;1000000;10;0;5;15000000000;2864042;1726140320397514026
36;1000000;10;0;5;15000000000;2864294;1726140320407514546
37;1000000;10;0;5;15000000000;2848820;1726140320417512059
38;1000000;10;0;5;15000000000;2871353;1726140320427514150
39;1000000;10;0;5;15000000000;2859064;1726140320437514806
40;1000000;10;0;5;15000000000;2857449;1726140320447516168
41;1000000;10;0;5;15000000000;2848259;1726140320457516301
42;1000000;10;0;5;15000000000;2856263;1726140320467516171
43;1000000;10;0;5;15000000000;2855807;1726140320477517821
44;1000000;10;0;5;15000000000;2850042;1726140320487516969
45;1000000;10;0;5;15000000000;2856296;1726140320497515718
46;1000000;10;0;5;15000000000;2854358;1726140320507519773
47;1000000;10;0;5;15000000000;2854853;1726140320517515930
48;1000000;10;0;5;15000000000;2827274;1726140320527525465
49;1000000;10;0;5;15000000000;2798058;1726140320537525560
