Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;3;10000000000;29505657;1726129152463535932
1;250000;10;0;3;10000000000;1659056;1726129152492167093
2;250000;10;0;3;10000000000;726196;1726129152493907647
3;250000;10;0;3;10000000000;991842;1726129152503547377
4;250000;10;0;3;10000000000;757237;1726129152513508617
5;250000;10;0;3;10000000000;698570;1726129152523500815
6;250000;10;0;3;10000000000;674943;1726129152533503505
7;250000;10;0;3;10000000000;688548;1726129152543502433
8;250000;10;0;3;10000000000;676729;1726129152553500382
9;250000;10;0;3;10000000000;686163;1726129152563501974
10;250000;10;0;3;10000000000;673425;1726129152573503049
11;250000;10;0;3;10000000000;681367;1726129152583502155
12;250000;10;0;3;10000000000;673877;1726129152593502800
13;250000;10;0;3;10000000000;684138;1726129152603505627
14;250000;10;0;3;10000000000;664524;1726129152613510679
15;250000;10;0;3;10000000000;673785;1726129152623514797
16;250000;10;0;3;10000000000;657227;1726129152633510791
17;250000;10;0;3;10000000000;735406;1726129152643473124
18;250000;10;0;3;10000000000;673726;1726129152653432594
19;250000;10;0;3;10000000000;701224;1726129152663509314
20;250000;10;0;3;10000000000;657678;1726129152673510515
21;250000;10;0;3;10000000000;730425;1726129152683513157
22;250000;10;0;3;10000000000;664946;1726129152693512391
23;250000;10;0;3;10000000000;702133;1726129152703509195
24;250000;10;0;3;10000000000;684564;1726129152713508888
25;250000;10;0;3;10000000000;706840;1726129152723506467
26;250000;10;0;3;10000000000;678915;1726129152733504264
27;250000;10;0;3;10000000000;685392;1726129152743502881
28;250000;10;0;3;10000000000;683471;1726129152753501015
29;250000;10;0;3;10000000000;692382;1726129152763507959
30;250000;10;0;3;10000000000;675213;1726129152773498701
31;250000;10;0;3;10000000000;678143;1726129152783503936
32;250000;10;0;3;10000000000;678690;1726129152793505250
33;250000;10;0;3;10000000000;686430;1726129152803506065
34;250000;10;0;3;10000000000;671678;1726129152834712927
35;250000;10;0;3;10000000000;684380;1726129152843506964
36;250000;10;0;3;10000000000;674700;1726129152853507970
37;250000;10;0;3;10000000000;688068;1726129152863507207
38;250000;10;0;3;10000000000;672485;1726129152873510294
39;250000;10;0;3;10000000000;679554;1726129152883508542
40;250000;10;0;3;10000000000;676682;1726129152893507268
41;250000;10;0;3;10000000000;688813;1726129152903509700
42;250000;10;0;3;10000000000;657923;1726129152913516248
43;250000;10;0;3;10000000000;698441;1726129152923515609
44;250000;10;0;3;10000000000;661306;1726129152933516283
45;250000;10;0;3;10000000000;693705;1726129152943518807
46;250000;10;0;3;10000000000;677829;1726129152953516365
47;250000;10;0;3;10000000000;668675;1726129152963516258
48;250000;10;0;3;10000000000;657897;1726129152973518226
49;250000;10;0;3;10000000000;669908;1726129152983516833
