Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;400;10;0;1;10000000000;171111;1726114535108648187
1;400;10;0;1;10000000000;209319;1726114535118665868
2;400;10;0;1;10000000000;191695;1726114535128660206
3;400;10;0;1;10000000000;102193;1726114535138585432
4;400;10;0;1;10000000000;80311;1726114535148616368
5;400;10;0;1;10000000000;75552;1726114535173317610
6;400;10;0;1;10000000000;80335;1726114535178615119
7;400;10;0;1;10000000000;81879;1726114535188617654
8;400;10;0;1;10000000000;80333;1726114535198610888
9;400;10;0;1;10000000000;81197;1726114535208617756
10;400;10;0;1;10000000000;80734;1726114535218616412
11;400;10;0;1;10000000000;81608;1726114535228619407
12;400;10;0;1;10000000000;86791;1726114535238579061
13;400;10;0;1;10000000000;83660;1726114535248617761
14;400;10;0;1;10000000000;80459;1726114535258618020
15;400;10;0;1;10000000000;81575;1726114535268617706
16;400;10;0;1;10000000000;80282;1726114535278619316
17;400;10;0;1;10000000000;81581;1726114535288618714
18;400;10;0;1;10000000000;79783;1726114535298619280
19;400;10;0;1;10000000000;81079;1726114535308617111
20;400;10;0;1;10000000000;80311;1726114535318619244
21;400;10;0;1;10000000000;81715;1726114535328625192
22;400;10;0;1;10000000000;80826;1726114535338619281
23;400;10;0;1;10000000000;81535;1726114535348620992
24;400;10;0;1;10000000000;80297;1726114535358624305
25;400;10;0;1;10000000000;81693;1726114535368621974
26;400;10;0;1;10000000000;80558;1726114535378622002
27;400;10;0;1;10000000000;81473;1726114535388622856
28;400;10;0;1;10000000000;80235;1726114535398620409
29;400;10;0;1;10000000000;81780;1726114535408621871
30;400;10;0;1;10000000000;77912;1726114535418628238
31;400;10;0;1;10000000000;79457;1726114535428628460
32;400;10;0;1;10000000000;78341;1726114535438627376
33;400;10;0;1;10000000000;79392;1726114535448630362
34;400;10;0;1;10000000000;77865;1726114535458642054
35;400;10;0;1;10000000000;79641;1726114535468630758
36;400;10;0;1;10000000000;78317;1726114535478629691
37;400;10;0;1;10000000000;79735;1726114535488631307
38;400;10;0;1;10000000000;77945;1726114535498630316
39;400;10;0;1;10000000000;79693;1726114535508630546
40;400;10;0;1;10000000000;78589;1726114535518631786
41;400;10;0;1;10000000000;79848;1726114535528629904
42;400;10;0;1;10000000000;78217;1726114535538628921
43;400;10;0;1;10000000000;79891;1726114535548632301
44;400;10;0;1;10000000000;78386;1726114535558628899
45;400;10;0;1;10000000000;79958;1726114535568631798
46;400;10;0;1;10000000000;78077;1726114535578643236
47;400;10;0;1;10000000000;79550;1726114535588633346
48;400;10;0;1;10000000000;78434;1726114535598632226
49;400;10;0;1;10000000000;79131;1726114535608633902
