Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;4;3000000000;943346;1726129305276429363
1;250000;10;0;4;3000000000;963705;1726129305286445521
2;250000;10;0;4;3000000000;1003188;1726129305296443077
3;250000;10;0;4;3000000000;1036674;1726129305306469332
4;250000;10;0;4;3000000000;1028567;1726129305316456945
5;250000;10;0;4;3000000000;1035296;1726129305326458584
6;250000;10;0;4;3000000000;1017818;1726129305336441172
7;250000;10;0;4;3000000000;1064119;1726129305346509615
8;250000;10;0;4;3000000000;1058298;1726129305356462779
9;250000;10;0;4;3000000000;1049072;1726129305366512611
10;250000;10;0;4;3000000000;1048289;1726129305376495977
11;250000;10;0;4;3000000000;1035661;1726129305386512894
12;250000;10;0;4;3000000000;1071552;1726129305396583646
13;250000;10;0;4;3000000000;1050800;1726129305406504480
14;250000;10;0;4;3000000000;1045335;1726129305416481087
15;250000;10;0;4;3000000000;1049418;1726129305426495748
16;250000;10;0;4;3000000000;1166069;1726129305436559138
17;250000;10;0;4;3000000000;1103915;1726129305446516644
18;250000;10;0;4;3000000000;1045511;1726129305456457831
19;250000;10;0;4;3000000000;1064679;1726129305466506304
20;250000;10;0;4;3000000000;1048360;1726129305476493537
21;250000;10;0;4;3000000000;1047704;1726129305486504032
22;250000;10;0;4;3000000000;1039573;1726129305496486561
23;250000;10;0;4;3000000000;1044979;1726129305506507132
24;250000;10;0;4;3000000000;1049082;1726129305516486709
25;250000;10;0;4;3000000000;1029873;1726129305526492296
26;250000;10;0;4;3000000000;1051520;1726129305536489449
27;250000;10;0;4;3000000000;1044818;1726129305546503293
28;250000;10;0;4;3000000000;1042486;1726129305556449611
29;250000;10;0;4;3000000000;1038442;1726129305566486640
30;250000;10;0;4;3000000000;1046053;1726129305576501338
31;250000;10;0;4;3000000000;1444950;1726129305586515475
32;250000;10;0;4;3000000000;1036029;1726129305596493552
33;250000;10;0;4;3000000000;1045272;1726129305606506383
34;250000;10;0;4;3000000000;1037212;1726129305616488948
35;250000;10;0;4;3000000000;1047247;1726129305626517995
36;250000;10;0;4;3000000000;1051581;1726129305636507275
37;250000;10;0;4;3000000000;1070871;1726129305646596744
38;250000;10;0;4;3000000000;1053918;1726129305656495238
39;250000;10;0;4;3000000000;1047852;1726129305666505025
40;250000;10;0;4;3000000000;1047314;1726129305676504683
41;250000;10;0;4;3000000000;1063788;1726129305686517618
42;250000;10;0;4;3000000000;1041818;1726129305696506042
43;250000;10;0;4;3000000000;1042768;1726129305706520019
44;250000;10;0;4;3000000000;1040612;1726129305716506338
45;250000;10;0;4;3000000000;1046733;1726129305726516314
46;250000;10;0;4;3000000000;1091977;1726129305736531025
47;250000;10;0;4;3000000000;1025628;1726129305746510656
48;250000;10;0;4;3000000000;1017552;1726129305756494898
49;250000;10;0;4;3000000000;1013003;1726129305766504579
