Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;650000;10;0;2;5000000000;2606578;1726133961876400109
1;650000;10;0;2;5000000000;2562701;1726133961886389887
2;650000;10;0;2;5000000000;2618863;1726133961896438148
3;650000;10;0;2;5000000000;2683345;1726133961906437257
4;650000;10;0;2;5000000000;2516023;1726133961916400593
5;650000;10;0;2;5000000000;2652564;1726133961926442606
6;650000;10;0;2;5000000000;2423278;1726133961936307240
7;650000;10;0;2;5000000000;2368217;1726133961946251878
8;650000;10;0;2;5000000000;2311270;1726133961956242595
9;650000;10;0;2;5000000000;2334145;1726133961966242410
10;650000;10;0;2;5000000000;2340858;1726133961976239681
11;650000;10;0;2;5000000000;2311105;1726133961986241065
12;650000;10;0;2;5000000000;2290337;1726133961996240708
13;650000;10;0;2;5000000000;2380222;1726133962006243918
14;650000;10;0;2;5000000000;2281315;1726133962016241037
15;650000;10;0;2;5000000000;2297265;1726133962026241897
16;650000;10;0;2;5000000000;2333724;1726133962036256193
17;650000;10;0;2;5000000000;2383192;1726133962046254484
18;650000;10;0;2;5000000000;2295987;1726133962056242439
19;650000;10;0;2;5000000000;2297216;1726133962066243604
20;650000;10;0;2;5000000000;2282716;1726133962076242930
21;650000;10;0;2;5000000000;2288491;1726133962086245528
22;650000;10;0;2;5000000000;2272893;1726133962096240736
23;650000;10;0;2;5000000000;2328178;1726133962106244073
24;650000;10;0;2;5000000000;2275391;1726133962116245348
25;650000;10;0;2;5000000000;2318253;1726133962126244268
26;650000;10;0;2;5000000000;2266817;1726133962136244203
27;650000;10;0;2;5000000000;2333385;1726133962146244930
28;650000;10;0;2;5000000000;2265754;1726133962156241893
29;650000;10;0;2;5000000000;2271316;1726133962166243410
30;650000;10;0;2;5000000000;2269442;1726133962176242183
31;650000;10;0;2;5000000000;2267521;1726133962186247000
32;650000;10;0;2;5000000000;2257763;1726133962196247615
33;650000;10;0;2;5000000000;2304092;1726133962206246310
34;650000;10;0;2;5000000000;2257297;1726133962216245391
35;650000;10;0;2;5000000000;2262823;1726133962226247634
36;650000;10;0;2;5000000000;2253550;1726133962236243734
37;650000;10;0;2;5000000000;2265054;1726133962246246954
38;650000;10;0;2;5000000000;2247382;1726133962256246069
39;650000;10;0;2;5000000000;2258773;1726133962266245545
40;650000;10;0;2;5000000000;2240474;1726133962276243010
41;650000;10;0;2;5000000000;2314295;1726133962286248785
42;650000;10;0;2;5000000000;2235649;1726133962296245342
43;650000;10;0;2;5000000000;2259383;1726133962306248614
44;650000;10;0;2;5000000000;2293438;1726133962316248080
45;650000;10;0;2;5000000000;2250753;1726133962326246592
46;650000;10;0;2;5000000000;2248131;1726133962336247772
47;650000;10;0;2;5000000000;2261371;1726133962346246747
48;650000;10;0;2;5000000000;2243704;1726133962356251226
49;650000;10;0;2;5000000000;2259174;1726133962366250856
