Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;800;10;0;2;4000000000;261950;1726118281531163093
1;800;10;0;2;4000000000;262428;1726118281541189188
2;800;10;0;2;4000000000;303099;1726118281551226063
3;800;10;0;2;4000000000;279186;1726118281561195808
4;800;10;0;2;4000000000;163895;1726118281571113014
5;800;10;0;2;4000000000;81021;1726118281581044747
6;800;10;0;2;4000000000;82396;1726118281591045152
7;800;10;0;2;4000000000;82015;1726118281601049215
8;800;10;0;2;4000000000;82350;1726118281611044123
9;800;10;0;2;4000000000;82483;1726118281621048439
10;800;10;0;2;4000000000;81878;1726118281631049427
11;800;10;0;2;4000000000;82433;1726118281641044922
12;800;10;0;2;4000000000;82417;1726118281651044915
13;800;10;0;2;4000000000;82074;1726118281661045315
14;800;10;0;2;4000000000;94566;1726118281671032751
15;800;10;0;2;4000000000;86126;1726118281681019326
16;800;10;0;2;4000000000;80967;1726118281691047925
17;800;10;0;2;4000000000;80140;1726118281701043625
18;800;10;0;2;4000000000;80502;1726118281711044675
19;800;10;0;2;4000000000;80428;1726118281721046026
20;800;10;0;2;4000000000;80141;1726118281731044608
21;800;10;0;2;4000000000;80675;1726118281741048034
22;800;10;0;2;4000000000;80179;1726118281751050775
23;800;10;0;2;4000000000;80134;1726118281761047751
24;800;10;0;2;4000000000;80867;1726118281771047451
25;800;10;0;2;4000000000;80532;1726118281781050045
26;800;10;0;2;4000000000;79964;1726118281791049683
27;800;10;0;2;4000000000;79768;1726118281801047274
28;800;10;0;2;4000000000;80018;1726118281811051705
29;800;10;0;2;4000000000;79797;1726118281821049085
30;800;10;0;2;4000000000;79822;1726118281831051166
31;800;10;0;2;4000000000;80020;1726118281841051820
32;800;10;0;2;4000000000;80156;1726118281851049798
33;800;10;0;2;4000000000;79779;1726118281861048095
34;800;10;0;2;4000000000;80053;1726118281871049072
35;800;10;0;2;4000000000;80069;1726118281881050182
36;800;10;0;2;4000000000;80481;1726118281891052306
37;800;10;0;2;4000000000;80276;1726118281901049179
38;800;10;0;2;4000000000;80349;1726118281911056664
39;800;10;0;2;4000000000;79805;1726118281921050014
40;800;10;0;2;4000000000;80272;1726118281931051646
41;800;10;0;2;4000000000;80185;1726118281941052971
42;800;10;0;2;4000000000;80650;1726118281951051692
43;800;10;0;2;4000000000;79851;1726118281961052035
44;800;10;0;2;4000000000;80399;1726118281971050751
45;800;10;0;2;4000000000;79852;1726118281981051848
46;800;10;0;2;4000000000;81705;1726118281991056029
47;800;10;0;2;4000000000;82289;1726118282001053596
48;800;10;0;2;4000000000;82135;1726118282011055290
49;800;10;0;2;4000000000;83189;1726118282021059153
