Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000000;10;0;3;13000000000;25852407;1726139679468617769
1;1000000;10;0;3;13000000000;6188445;1726139679491245852
2;1000000;10;0;3;13000000000;3100877;1726139679498617806
3;1000000;10;0;3;13000000000;3125279;1726139679508712522
4;1000000;10;0;3;13000000000;3068559;1726139679518612303
5;1000000;10;0;3;13000000000;2881099;1726139679528639536
6;1000000;10;0;3;13000000000;2859291;1726139679538639595
7;1000000;10;0;3;13000000000;2861427;1726139679548644257
8;1000000;10;0;3;13000000000;2863444;1726139679558639902
9;1000000;10;0;3;13000000000;2842637;1726139679568643532
10;1000000;10;0;3;13000000000;2850416;1726139679578640940
11;1000000;10;0;3;13000000000;2843542;1726139679588641495
12;1000000;10;0;3;13000000000;2856597;1726139679598639303
13;1000000;10;0;3;13000000000;2834479;1726139679608642559
14;1000000;10;0;3;13000000000;2807329;1726139679618652339
15;1000000;10;0;3;13000000000;2851555;1726139679628570202
16;1000000;10;0;3;13000000000;2806782;1726139679638649740
17;1000000;10;0;3;13000000000;2815756;1726139679648648657
18;1000000;10;0;3;13000000000;2931189;1726139679658648603
19;1000000;10;0;3;13000000000;2817557;1726139679668663523
20;1000000;10;0;3;13000000000;2823744;1726139679678650490
21;1000000;10;0;3;13000000000;2918514;1726139679688607067
22;1000000;10;0;3;13000000000;3020204;1726139679698653841
23;1000000;10;0;3;13000000000;2883346;1726139679708596430
24;1000000;10;0;3;13000000000;2926315;1726139679718644461
25;1000000;10;0;3;13000000000;2864536;1726139679728638509
26;1000000;10;0;3;13000000000;2885299;1726139679738643930
27;1000000;10;0;3;13000000000;2869282;1726139679748644824
28;1000000;10;0;3;13000000000;2921745;1726139679758623423
29;1000000;10;0;3;13000000000;2898841;1726139679768639429
30;1000000;10;0;3;13000000000;2909800;1726139679778644348
31;1000000;10;0;3;13000000000;2866630;1726139679788644586
32;1000000;10;0;3;13000000000;2871115;1726139679798648789
33;1000000;10;0;3;13000000000;2852825;1726139679808646421
34;1000000;10;0;3;13000000000;2857523;1726139679818645151
35;1000000;10;0;3;13000000000;2843792;1726139679828647042
36;1000000;10;0;3;13000000000;2855764;1726139679838647560
37;1000000;10;0;3;13000000000;2852403;1726139679848646206
38;1000000;10;0;3;13000000000;2859505;1726139679858647569
39;1000000;10;0;3;13000000000;2839568;1726139679868651139
40;1000000;10;0;3;13000000000;2842848;1726139679878648165
41;1000000;10;0;3;13000000000;2847141;1726139679888647764
42;1000000;10;0;3;13000000000;2865955;1726139679898648583
43;1000000;10;0;3;13000000000;2846175;1726139679908648589
44;1000000;10;0;3;13000000000;2806774;1726139679918655246
45;1000000;10;0;3;13000000000;2791516;1726139679928657166
46;1000000;10;0;3;13000000000;2798973;1726139679938660160
47;1000000;10;0;3;13000000000;2787407;1726139679948655055
48;1000000;10;0;3;13000000000;2802583;1726139679958661365
49;1000000;10;0;3;13000000000;2782299;1726139679968657943
