Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;5;10000000000;21128360;1726129739767535150
1;250000;10;0;5;10000000000;1685727;1726129739787763725
2;250000;10;0;5;10000000000;869573;1726129739797526068
3;250000;10;0;5;10000000000;894880;1726129739807558804
4;250000;10;0;5;10000000000;703411;1726129739817496423
5;250000;10;0;5;10000000000;686419;1726129739827491710
6;250000;10;0;5;10000000000;677449;1726129739837498349
7;250000;10;0;5;10000000000;683207;1726129739847494054
8;250000;10;0;5;10000000000;677669;1726129739857494988
9;250000;10;0;5;10000000000;682256;1726129739867495787
10;250000;10;0;5;10000000000;674027;1726129739877495204
11;250000;10;0;5;10000000000;676349;1726129739887492910
12;250000;10;0;5;10000000000;678206;1726129739897496830
13;250000;10;0;5;10000000000;691521;1726129739907494862
14;250000;10;0;5;10000000000;663822;1726129739917502022
15;250000;10;0;5;10000000000;700522;1726129739927502731
16;250000;10;0;5;10000000000;657310;1726129739937517725
17;250000;10;0;5;10000000000;733564;1726129739947664110
18;250000;10;0;5;10000000000;676422;1726129739957447265
19;250000;10;0;5;10000000000;694600;1726129739967505315
20;250000;10;0;5;10000000000;661598;1726129739977503778
21;250000;10;0;5;10000000000;731995;1726129739987510441
22;250000;10;0;5;10000000000;660937;1726129739997505482
23;250000;10;0;5;10000000000;713704;1726129740007503152
24;250000;10;0;5;10000000000;677025;1726129740017486467
25;250000;10;0;5;10000000000;725850;1726129740027482048
26;250000;10;0;5;10000000000;678971;1726129740037492627
27;250000;10;0;5;10000000000;676978;1726129740047498753
28;250000;10;0;5;10000000000;678068;1726129740057498891
29;250000;10;0;5;10000000000;686095;1726129740067497998
30;250000;10;0;5;10000000000;673761;1726129740077460692
31;250000;10;0;5;10000000000;684039;1726129740087498027
32;250000;10;0;5;10000000000;673748;1726129740097496461
33;250000;10;0;5;10000000000;679230;1726129740107500706
34;250000;10;0;5;10000000000;652974;1726129740117505796
35;250000;10;0;5;10000000000;660418;1726129740127506995
36;250000;10;0;5;10000000000;675629;1726129740137457969
37;250000;10;0;5;10000000000;702153;1726129740147503968
38;250000;10;0;5;10000000000;654992;1726129740157504314
39;250000;10;0;5;10000000000;724324;1726129740167480207
40;250000;10;0;5;10000000000;658543;1726129740177505883
41;250000;10;0;5;10000000000;770351;1726129740187435849
42;250000;10;0;5;10000000000;688220;1726129740197506382
43;250000;10;0;5;10000000000;670910;1726129740238705276
44;250000;10;0;5;10000000000;683795;1726129740247504691
45;250000;10;0;5;10000000000;670209;1726129740257500582
46;250000;10;0;5;10000000000;684898;1726129740267498954
47;250000;10;0;5;10000000000;669268;1726129740277465725
48;250000;10;0;5;10000000000;675854;1726129740287509155
49;250000;10;0;5;10000000000;673195;1726129740297489839
