Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;400;10;0;3;1000000000;247828;1726114884953709398
1;400;10;0;3;1000000000;265566;1726114884963685613
2;400;10;0;3;1000000000;214659;1726114884973688121
3;400;10;0;3;1000000000;281580;1726114884983702720
4;400;10;0;3;1000000000;190795;1726114884993673373
5;400;10;0;3;1000000000;233882;1726114885003684988
6;400;10;0;3;1000000000;210352;1726114885013725151
7;400;10;0;3;1000000000;221531;1726114885023715885
8;400;10;0;3;1000000000;201866;1726114885033705059
9;400;10;0;3;1000000000;239722;1726114885043737162
10;400;10;0;3;1000000000;206961;1726114885053717485
11;400;10;0;3;1000000000;228575;1726114885063707829
12;400;10;0;3;1000000000;208874;1726114885073731401
13;400;10;0;3;1000000000;226646;1726114885083723788
14;400;10;0;3;1000000000;215570;1726114885093690392
15;400;10;0;3;1000000000;198942;1726114885103696891
16;400;10;0;3;1000000000;153208;1726114885113662454
17;400;10;0;3;1000000000;245510;1726114885123710730
18;400;10;0;3;1000000000;188806;1726114885133705994
19;400;10;0;3;1000000000;237083;1726114885143710937
20;400;10;0;3;1000000000;188343;1726114885153706035
21;400;10;0;3;1000000000;237785;1726114885163714429
22;400;10;0;3;1000000000;262337;1726114885173771792
23;400;10;0;3;1000000000;276472;1726114885183808824
24;400;10;0;3;1000000000;266304;1726114885193780731
25;400;10;0;3;1000000000;251346;1726114885203731303
26;400;10;0;3;1000000000;215740;1726114885213730419
27;400;10;0;3;1000000000;245928;1726114885223740144
28;400;10;0;3;1000000000;210415;1726114885233729286
29;400;10;0;3;1000000000;246391;1726114885243739247
30;400;10;0;3;1000000000;197500;1726114885253722757
31;400;10;0;3;1000000000;246030;1726114885263729659
32;400;10;0;3;1000000000;194761;1726114885273714617
33;400;10;0;3;1000000000;218303;1726114885283698999
34;400;10;0;3;1000000000;190640;1726114885293710541
35;400;10;0;3;1000000000;215240;1726114885303704585
36;400;10;0;3;1000000000;174875;1726114885313688968
37;400;10;0;3;1000000000;219749;1726114885323697859
38;400;10;0;3;1000000000;172562;1726114885333694986
39;400;10;0;3;1000000000;224804;1726114885343691284
40;400;10;0;3;1000000000;166140;1726114885353697999
41;400;10;0;3;1000000000;216278;1726114885363697924
42;400;10;0;3;1000000000;114840;1726114885373650054
43;400;10;0;3;1000000000;84612;1726114885383632399
44;400;10;0;3;1000000000;81045;1726114885393641524
45;400;10;0;3;1000000000;81187;1726114885403622133
46;400;10;0;3;1000000000;80071;1726114885413628595
47;400;10;0;3;1000000000;96095;1726114885423638997
48;400;10;0;3;1000000000;274010;1726114885433750852
49;400;10;0;3;1000000000;258509;1726114885443731081
