Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;600;10;0;3;5000000000;387841;1726116784508106167
1;600;10;0;3;5000000000;386395;1726116784518140576
2;600;10;0;3;5000000000;296641;1726116784528006493
3;600;10;0;3;5000000000;411124;1726116784538167395
4;600;10;0;3;5000000000;404155;1726116784548127345
5;600;10;0;3;5000000000;419873;1726116784558163857
6;600;10;0;3;5000000000;404676;1726116784568124837
7;600;10;0;3;5000000000;382333;1726116784578142030
8;600;10;0;3;5000000000;246518;1726116784587988832
9;600;10;0;3;5000000000;114031;1726116784597938117
10;600;10;0;3;5000000000;101395;1726116784607894433
11;600;10;0;3;5000000000;96138;1726116784617928635
12;600;10;0;3;5000000000;95356;1726116784627895149
13;600;10;0;3;5000000000;94786;1726116784637924991
14;600;10;0;3;5000000000;99743;1726116784647895190
15;600;10;0;3;5000000000;100576;1726116784657929539
16;600;10;0;3;5000000000;93256;1726116784667897059
17;600;10;0;3;5000000000;93783;1726116784677926563
18;600;10;0;3;5000000000;156707;1726116784687940055
19;600;10;0;3;5000000000;152670;1726116784697953786
20;600;10;0;3;5000000000;102103;1726116784707908453
21;600;10;0;3;5000000000;99739;1726116784717933639
22;600;10;0;3;5000000000;98518;1726116784727909965
23;600;10;0;3;5000000000;93585;1726116784737929280
24;600;10;0;3;5000000000;94008;1726116784747894010
25;600;10;0;3;5000000000;97551;1726116784757929466
26;600;10;0;3;5000000000;95708;1726116784767896648
27;600;10;0;3;5000000000;92773;1726116784777933256
28;600;10;0;3;5000000000;92944;1726116784787894211
29;600;10;0;3;5000000000;84267;1726116784797892566
30;600;10;0;3;5000000000;94520;1726116784807898801
31;600;10;0;3;5000000000;93689;1726116784817928165
32;600;10;0;3;5000000000;93099;1726116784827899276
33;600;10;0;3;5000000000;97188;1726116784837930444
34;600;10;0;3;5000000000;93404;1726116784847899704
35;600;10;0;3;5000000000;95347;1726116784857932920
36;600;10;0;3;5000000000;92696;1726116784867898338
37;600;10;0;3;5000000000;91351;1726116784877928553
38;600;10;0;3;5000000000;94849;1726116784887900245
39;600;10;0;3;5000000000;95048;1726116784897932002
40;600;10;0;3;5000000000;97792;1726116784907906748
41;600;10;0;3;5000000000;102529;1726116784917937698
42;600;10;0;3;5000000000;96249;1726116784927897661
43;600;10;0;3;5000000000;94769;1726116784937933236
44;600;10;0;3;5000000000;96956;1726116784947901762
45;600;10;0;3;5000000000;93071;1726116784957933123
46;600;10;0;3;5000000000;93593;1726116784967899211
47;600;10;0;3;5000000000;89953;1726116784977930533
48;600;10;0;3;5000000000;87909;1726116784987898264
49;600;10;0;3;5000000000;88859;1726116784997931704
