Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;1;15000000000;863185;1726128656881319900
1;250000;10;0;1;15000000000;954411;1726128656891326846
2;250000;10;0;1;15000000000;905901;1726128656901329177
3;250000;10;0;1;15000000000;825854;1726128656911265612
4;250000;10;0;1;15000000000;697370;1726128656921284646
5;250000;10;0;1;15000000000;686778;1726128656931285705
6;250000;10;0;1;15000000000;674837;1726128656941292531
7;250000;10;0;1;15000000000;682952;1726128656951295540
8;250000;10;0;1;15000000000;673101;1726128656961289337
9;250000;10;0;1;15000000000;680779;1726128656971286349
10;250000;10;0;1;15000000000;669831;1726128656981291023
11;250000;10;0;1;15000000000;686229;1726128656991289004
12;250000;10;0;1;15000000000;671478;1726128657001291264
13;250000;10;0;1;15000000000;761885;1726128657011260194
14;250000;10;0;1;15000000000;680264;1726128657021284556
15;250000;10;0;1;15000000000;678861;1726128657031296079
16;250000;10;0;1;15000000000;671754;1726128657041290750
17;250000;10;0;1;15000000000;688675;1726128657051291338
18;250000;10;0;1;15000000000;670430;1726128657061290175
19;250000;10;0;1;15000000000;685225;1726128657071288036
20;250000;10;0;1;15000000000;674392;1726128657081265033
21;250000;10;0;1;15000000000;677264;1726128657091291769
22;250000;10;0;1;15000000000;669424;1726128657101293115
23;250000;10;0;1;15000000000;684979;1726128657111294210
24;250000;10;0;1;15000000000;673486;1726128657121294463
25;250000;10;0;1;15000000000;684947;1726128657131293306
26;250000;10;0;1;15000000000;674281;1726128657141296206
27;250000;10;0;1;15000000000;685372;1726128657151293109
28;250000;10;0;1;15000000000;670271;1726128657161291425
29;250000;10;0;1;15000000000;689828;1726128657171290171
30;250000;10;0;1;15000000000;670160;1726128657181293823
31;250000;10;0;1;15000000000;687095;1726128657191296940
32;250000;10;0;1;15000000000;652782;1726128657201301948
33;250000;10;0;1;15000000000;664976;1726128657211300941
34;250000;10;0;1;15000000000;653528;1726128657221304459
35;250000;10;0;1;15000000000;657343;1726128657231300519
36;250000;10;0;1;15000000000;657792;1726128657241227936
37;250000;10;0;1;15000000000;668643;1726128657251302441
38;250000;10;0;1;15000000000;652949;1726128657261304091
39;250000;10;0;1;15000000000;667973;1726128657271305052
40;250000;10;0;1;15000000000;656859;1726128657281303510
41;250000;10;0;1;15000000000;658116;1726128657291302660
42;250000;10;0;1;15000000000;653318;1726128657301304191
43;250000;10;0;1;15000000000;665067;1726128657311304421
44;250000;10;0;1;15000000000;657058;1726128657321306645
45;250000;10;0;1;15000000000;664967;1726128657331304648
46;250000;10;0;1;15000000000;653596;1726128657341304239
47;250000;10;0;1;15000000000;669181;1726128657351317081
48;250000;10;0;1;15000000000;655472;1726128657361304506
49;250000;10;0;1;15000000000;695821;1726128657371306683
