Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;100;10;0;3;3000000000;186421;1726111437245880930
1;100;10;0;3;3000000000;179759;1726111437255898145
2;100;10;0;3;3000000000;192092;1726111437265880477
3;100;10;0;3;3000000000;192656;1726111437275905784
4;100;10;0;3;3000000000;200208;1726111437285926174
5;100;10;0;3;3000000000;208077;1726111437295965018
6;100;10;0;3;3000000000;189087;1726111437305922183
7;100;10;0;3;3000000000;208200;1726111437315963568
8;100;10;0;3;3000000000;201856;1726111437325927565
9;100;10;0;3;3000000000;204670;1726111437335976907
10;100;10;0;3;3000000000;205887;1726111437345937897
11;100;10;0;3;3000000000;194938;1726111437355972913
12;100;10;0;3;3000000000;198930;1726111437365922801
13;100;10;0;3;3000000000;195408;1726111437375924884
14;100;10;0;3;3000000000;198979;1726111437385852781
15;100;10;0;3;3000000000;197326;1726111437395968144
16;100;10;0;3;3000000000;202045;1726111437405932384
17;100;10;0;3;3000000000;191366;1726111437415941188
18;100;10;0;3;3000000000;191186;1726111437425930022
19;100;10;0;3;3000000000;200688;1726111437435962172
20;100;10;0;3;3000000000;192489;1726111437445925187
21;100;10;0;3;3000000000;196709;1726111437455967465
22;100;10;0;3;3000000000;199013;1726111437465941015
23;100;10;0;3;3000000000;199444;1726111437475948516
24;100;10;0;3;3000000000;191216;1726111437485936234
25;100;10;0;3;3000000000;194711;1726111437495967198
26;100;10;0;3;3000000000;189708;1726111437505929442
27;100;10;0;3;3000000000;192321;1726111437515946701
28;100;10;0;3;3000000000;190260;1726111437525932497
29;100;10;0;3;3000000000;192164;1726111437535970423
30;100;10;0;3;3000000000;193628;1726111437545937548
31;100;10;0;3;3000000000;194105;1726111437555972032
32;100;10;0;3;3000000000;189043;1726111437565939781
33;100;10;0;3;3000000000;191587;1726111437575958707
34;100;10;0;3;3000000000;192259;1726111437585937823
35;100;10;0;3;3000000000;192526;1726111437595980812
36;100;10;0;3;3000000000;188971;1726111437605927361
37;100;10;0;3;3000000000;191229;1726111437615969882
38;100;10;0;3;3000000000;188970;1726111437625940605
39;100;10;0;3;3000000000;187973;1726111437635940517
40;100;10;0;3;3000000000;191644;1726111437645958401
41;100;10;0;3;3000000000;211099;1726111437655987522
42;100;10;0;3;3000000000;203503;1726111437665947856
43;100;10;0;3;3000000000;208946;1726111437675998757
44;100;10;0;3;3000000000;207211;1726111437685963049
45;100;10;0;3;3000000000;203067;1726111437695955451
46;100;10;0;3;3000000000;206429;1726111437705923543
47;100;10;0;3;3000000000;209597;1726111437715970940
48;100;10;0;3;3000000000;206884;1726111437725923553
49;100;10;0;3;3000000000;208099;1726111437735969205
