Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;5000;10;0;1;15000000000;180781;1726121600606700858
1;5000;10;0;1;15000000000;214225;1726121600616707519
2;5000;10;0;1;15000000000;209068;1726121600626706100
3;5000;10;0;1;15000000000;115532;1726121600636693306
4;5000;10;0;1;15000000000;88786;1726121600646607484
5;5000;10;0;1;15000000000;94793;1726121600656665860
6;5000;10;0;1;15000000000;92819;1726121600666666347
7;5000;10;0;1;15000000000;94669;1726121600676668046
8;5000;10;0;1;15000000000;93537;1726121600686666401
9;5000;10;0;1;15000000000;94840;1726121600696671328
10;5000;10;0;1;15000000000;93036;1726121600706670302
11;5000;10;0;1;15000000000;94926;1726121600716671826
12;5000;10;0;1;15000000000;93059;1726121600726668554
13;5000;10;0;1;15000000000;106069;1726121600736638602
14;5000;10;0;1;15000000000;93391;1726121600746666234
15;5000;10;0;1;15000000000;90225;1726121600756678515
16;5000;10;0;1;15000000000;88942;1726121600766683205
17;5000;10;0;1;15000000000;89810;1726121600776681360
18;5000;10;0;1;15000000000;88597;1726121600786683141
19;5000;10;0;1;15000000000;90075;1726121600796684760
20;5000;10;0;1;15000000000;88629;1726121600806681460
21;5000;10;0;1;15000000000;89842;1726121600816682904
22;5000;10;0;1;15000000000;88772;1726121600826681835
23;5000;10;0;1;15000000000;89876;1726121600836682884
24;5000;10;0;1;15000000000;88702;1726121600846682366
25;5000;10;0;1;15000000000;89974;1726121600856682379
26;5000;10;0;1;15000000000;88683;1726121600866684065
27;5000;10;0;1;15000000000;90343;1726121600876684114
28;5000;10;0;1;15000000000;88800;1726121600886681492
29;5000;10;0;1;15000000000;90216;1726121600896645894
30;5000;10;0;1;15000000000;88542;1726121600906681501
31;5000;10;0;1;15000000000;90226;1726121600916683999
32;5000;10;0;1;15000000000;88999;1726121600926684236
33;5000;10;0;1;15000000000;90202;1726121600936682734
34;5000;10;0;1;15000000000;88922;1726121600946682369
35;5000;10;0;1;15000000000;89706;1726121600956684144
36;5000;10;0;1;15000000000;88285;1726121600966689100
37;5000;10;0;1;15000000000;90077;1726121600976683547
38;5000;10;0;1;15000000000;88919;1726121600986689784
39;5000;10;0;1;15000000000;90209;1726121600996684530
40;5000;10;0;1;15000000000;88628;1726121601006689705
41;5000;10;0;1;15000000000;89932;1726121601016686009
42;5000;10;0;1;15000000000;88623;1726121601026685323
43;5000;10;0;1;15000000000;90365;1726121601036684550
44;5000;10;0;1;15000000000;88673;1726121601046686484
45;5000;10;0;1;15000000000;90156;1726121601056687182
46;5000;10;0;1;15000000000;88966;1726121601066684966
47;5000;10;0;1;15000000000;90187;1726121601076685898
48;5000;10;0;1;15000000000;89099;1726121601086684546
49;5000;10;0;1;15000000000;90302;1726121601096688957
