Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;850000;10;0;6;8000000000;34883856;1726138778882975564
1;850000;10;0;6;8000000000;5362024;1726138778915106186
2;850000;10;0;6;8000000000;2758165;1726138778922946847
3;850000;10;0;6;8000000000;2769832;1726138778933030188
4;850000;10;0;6;8000000000;2643018;1726138778942953313
5;850000;10;0;6;8000000000;2456518;1726138778952957985
6;850000;10;0;6;8000000000;2454329;1726138778962954765
7;850000;10;0;6;8000000000;2436888;1726138778972955734
8;850000;10;0;6;8000000000;2441488;1726138778982954000
9;850000;10;0;6;8000000000;2418993;1726138778992953742
10;850000;10;0;6;8000000000;2432319;1726138779002952818
11;850000;10;0;6;8000000000;2424655;1726138779012955654
12;850000;10;0;6;8000000000;2435436;1726138779022958727
13;850000;10;0;6;8000000000;2423964;1726138779032959193
14;850000;10;0;6;8000000000;2438480;1726138779042950459
15;850000;10;0;6;8000000000;2423585;1726138779052959893
16;850000;10;0;6;8000000000;2447862;1726138779062961812
17;850000;10;0;6;8000000000;2446131;1726138779072955551
18;850000;10;0;6;8000000000;2475569;1726138779082955218
19;850000;10;0;6;8000000000;2451445;1726138779092956013
20;850000;10;0;6;8000000000;2481391;1726138779102963362
21;850000;10;0;6;8000000000;2392826;1726138779112963568
22;850000;10;0;6;8000000000;2517377;1726138779122964785
23;850000;10;0;6;8000000000;2478299;1726138779132969753
24;850000;10;0;6;8000000000;2567524;1726138779142963042
25;850000;10;0;6;8000000000;2461928;1726138779152963297
26;850000;10;0;6;8000000000;2487455;1726138779162974857
27;850000;10;0;6;8000000000;2433253;1726138779172980656
28;850000;10;0;6;8000000000;2536443;1726138779182967263
29;850000;10;0;6;8000000000;2424900;1726138779192967045
30;850000;10;0;6;8000000000;2459292;1726138779202962473
31;850000;10;0;6;8000000000;2441298;1726138779212960877
32;850000;10;0;6;8000000000;2465196;1726138779222917795
33;850000;10;0;6;8000000000;2462090;1726138779232959379
34;850000;10;0;6;8000000000;2494597;1726138779242959971
35;850000;10;0;6;8000000000;2431931;1726138779252960029
36;850000;10;0;6;8000000000;2445691;1726138779262961339
37;850000;10;0;6;8000000000;2427999;1726138779272964448
38;850000;10;0;6;8000000000;2439778;1726138779282960435
39;850000;10;0;6;8000000000;2421170;1726138779292962541
40;850000;10;0;6;8000000000;2392242;1726138779302968316
41;850000;10;0;6;8000000000;2377945;1726138779312971151
42;850000;10;0;6;8000000000;2389384;1726138779322968265
43;850000;10;0;6;8000000000;2406395;1726138779357508642
44;850000;10;0;6;8000000000;2430701;1726138779362967790
45;850000;10;0;6;8000000000;2381172;1726138779372970461
46;850000;10;0;6;8000000000;2392028;1726138779382969531
47;850000;10;0;6;8000000000;2379473;1726138779392969566
48;850000;10;0;6;8000000000;2422996;1726138779402967798
49;850000;10;0;6;8000000000;2386615;1726138779412970818
