Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;350000;10;0;2;13000000000;11991270;1726130591287954946
1;350000;10;0;2;13000000000;2017825;1726130591298883234
2;350000;10;0;2;13000000000;922140;1726130591307964144
3;350000;10;0;2;13000000000;1140760;1726130591318060114
4;350000;10;0;2;13000000000;1131306;1726130591328025597
5;350000;10;0;2;13000000000;1116652;1726130591338062467
6;350000;10;0;2;13000000000;1115658;1726130591348025568
7;350000;10;0;2;13000000000;957170;1726130591358034372
8;350000;10;0;2;13000000000;913574;1726130591367965657
9;350000;10;0;2;13000000000;912449;1726130591378037598
10;350000;10;0;2;13000000000;910187;1726130591388040927
11;350000;10;0;2;13000000000;911169;1726130591398035355
12;350000;10;0;2;13000000000;906787;1726130591408004563
13;350000;10;0;2;13000000000;909580;1726130591418036740
14;350000;10;0;2;13000000000;913352;1726130591428036719
15;350000;10;0;2;13000000000;888356;1726130591438046288
16;350000;10;0;2;13000000000;891023;1726130591448044787
17;350000;10;0;2;13000000000;943324;1726130591458046307
18;350000;10;0;2;13000000000;891986;1726130591468045494
19;350000;10;0;2;13000000000;890937;1726130591478046569
20;350000;10;0;2;13000000000;887578;1726130591487985139
21;350000;10;0;2;13000000000;891558;1726130591498044444
22;350000;10;0;2;13000000000;893783;1726130591507993185
23;350000;10;0;2;13000000000;890039;1726130591518047341
24;350000;10;0;2;13000000000;924113;1726130591528004874
25;350000;10;0;2;13000000000;923401;1726130591538043768
26;350000;10;0;2;13000000000;921026;1726130591547968378
27;350000;10;0;2;13000000000;920875;1726130591558033266
28;350000;10;0;2;13000000000;914446;1726130591568041311
29;350000;10;0;2;13000000000;912090;1726130591578038226
30;350000;10;0;2;13000000000;908009;1726130591588040786
31;350000;10;0;2;13000000000;913860;1726130591598000032
32;350000;10;0;2;13000000000;918840;1726130591607970907
33;350000;10;0;2;13000000000;910250;1726130591618037980
34;350000;10;0;2;13000000000;914460;1726130591627965568
35;350000;10;0;2;13000000000;912857;1726130591638034910
36;350000;10;0;2;13000000000;910585;1726130591647982000
37;350000;10;0;2;13000000000;912349;1726130591658039836
38;350000;10;0;2;13000000000;913810;1726130591668013854
39;350000;10;0;2;13000000000;911908;1726130591678040322
40;350000;10;0;2;13000000000;912925;1726130591688038721
41;350000;10;0;2;13000000000;911185;1726130591698043244
42;350000;10;0;2;13000000000;912362;1726130591708043712
43;350000;10;0;2;13000000000;910270;1726130591718042569
44;350000;10;0;2;13000000000;912167;1726130591728050248
45;350000;10;0;2;13000000000;887876;1726130591738049838
46;350000;10;0;2;13000000000;891957;1726130591747996507
47;350000;10;0;2;13000000000;888677;1726130591758050611
48;350000;10;0;2;13000000000;926015;1726130591768055863
49;350000;10;0;2;13000000000;886937;1726130591778052781
