Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;600;10;0;6;15000000000;22372743;1726117966369351028
1;600;10;0;6;15000000000;399085;1726117966391571535
2;600;10;0;6;15000000000;192886;1726117966399366352
3;600;10;0;6;15000000000;167589;1726117966409397426
4;600;10;0;6;15000000000;82298;1726117966419327908
5;600;10;0;6;15000000000;79725;1726117966429327820
6;600;10;0;6;15000000000;81944;1726117966439332004
7;600;10;0;6;15000000000;79647;1726117966449324415
8;600;10;0;6;15000000000;82258;1726117966459333456
9;600;10;0;6;15000000000;79386;1726117966469330703
10;600;10;0;6;15000000000;82294;1726117966479330445
11;600;10;0;6;15000000000;79244;1726117966489327618
12;600;10;0;6;15000000000;81677;1726117966499330693
13;600;10;0;6;15000000000;79640;1726117966509335623
14;600;10;0;6;15000000000;82223;1726117966519333702
15;600;10;0;6;15000000000;79698;1726117966529289998
16;600;10;0;6;15000000000;82222;1726117966539333268
17;600;10;0;6;15000000000;79304;1726117966549329590
18;600;10;0;6;15000000000;82475;1726117966559330168
19;600;10;0;6;15000000000;79385;1726117966569326684
20;600;10;0;6;15000000000;82001;1726117966579332854
21;600;10;0;6;15000000000;83017;1726117966589299084
22;600;10;0;6;15000000000;81188;1726117966599342005
23;600;10;0;6;15000000000;91703;1726117966609293141
24;600;10;0;6;15000000000;82292;1726117966619341372
25;600;10;0;6;15000000000;74915;1726117966675935884
26;600;10;0;6;15000000000;77508;1726117966679344026
27;600;10;0;6;15000000000;82610;1726117966689292745
28;600;10;0;6;15000000000;79630;1726117966699336368
29;600;10;0;6;15000000000;82210;1726117966709334292
30;600;10;0;6;15000000000;79750;1726117966719336204
31;600;10;0;6;15000000000;81794;1726117966729331513
32;600;10;0;6;15000000000;79521;1726117966739333368
33;600;10;0;6;15000000000;82151;1726117966749336071
34;600;10;0;6;15000000000;79322;1726117966759337338
35;600;10;0;6;15000000000;81841;1726117966769335711
36;600;10;0;6;15000000000;79843;1726117966779340159
37;600;10;0;6;15000000000;79771;1726117966789344647
38;600;10;0;6;15000000000;77469;1726117966799341630
39;600;10;0;6;15000000000;80173;1726117966809344497
40;600;10;0;6;15000000000;77354;1726117966819343911
41;600;10;0;6;15000000000;80557;1726117966829346622
42;600;10;0;6;15000000000;77729;1726117966839344578
43;600;10;0;6;15000000000;80018;1726117966849344923
44;600;10;0;6;15000000000;77307;1726117966859343636
45;600;10;0;6;15000000000;80464;1726117966869346583
46;600;10;0;6;15000000000;77530;1726117966879347533
47;600;10;0;6;15000000000;80189;1726117966889348774
48;600;10;0;6;15000000000;77571;1726117966899344238
49;600;10;0;6;15000000000;80456;1726117966909347995
