Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;50000;10;0;5;2000000000;437842;1726126083070999440
1;50000;10;0;5;2000000000;450529;1726126083080766344
2;50000;10;0;5;2000000000;422164;1726126083090757029
3;50000;10;0;5;2000000000;388652;1726126083100685843
4;50000;10;0;5;2000000000;343965;1726126083110680891
5;50000;10;0;5;2000000000;294435;1726126083120651427
6;50000;10;0;5;2000000000;305289;1726126083130676609
7;50000;10;0;5;2000000000;319145;1726126083140671552
8;50000;10;0;5;2000000000;338091;1726126083150691611
9;50000;10;0;5;2000000000;373385;1726126083160705889
10;50000;10;0;5;2000000000;359441;1726126083170693706
11;50000;10;0;5;2000000000;366133;1726126083180710025
12;50000;10;0;5;2000000000;357609;1726126083190698870
13;50000;10;0;5;2000000000;354179;1726126083200697511
14;50000;10;0;5;2000000000;351955;1726126083210702876
15;50000;10;0;5;2000000000;361987;1726126083220703350
16;50000;10;0;5;2000000000;359541;1726126083230704762
17;50000;10;0;5;2000000000;353100;1726126083240702000
18;50000;10;0;5;2000000000;353753;1726126083250707609
19;50000;10;0;5;2000000000;427059;1726126083260737860
20;50000;10;0;5;2000000000;430097;1726126083270751489
21;50000;10;0;5;2000000000;422210;1726126083280748193
22;50000;10;0;5;2000000000;430415;1726126083290760022
23;50000;10;0;5;2000000000;433415;1726126083300736800
24;50000;10;0;5;2000000000;430791;1726126083310767477
25;50000;10;0;5;2000000000;431285;1726126083320748215
26;50000;10;0;5;2000000000;380939;1726126083330732480
27;50000;10;0;5;2000000000;385943;1726126083340729832
28;50000;10;0;5;2000000000;387643;1726126083350715883
29;50000;10;0;5;2000000000;357258;1726126083360700655
30;50000;10;0;5;2000000000;358780;1726126083370715388
31;50000;10;0;5;2000000000;362172;1726126083380699326
32;50000;10;0;5;2000000000;370765;1726126083390701356
33;50000;10;0;5;2000000000;392443;1726126083400732824
34;50000;10;0;5;2000000000;339004;1726126083410696429
35;50000;10;0;5;2000000000;435386;1726126083420756030
36;50000;10;0;5;2000000000;421620;1726126083430758120
37;50000;10;0;5;2000000000;419215;1726126083440738443
38;50000;10;0;5;2000000000;416696;1726126083450756819
39;50000;10;0;5;2000000000;448044;1726126083460771470
40;50000;10;0;5;2000000000;453906;1726126083470771674
41;50000;10;0;5;2000000000;502915;1726126083480785507
42;50000;10;0;5;2000000000;489413;1726126083490787595
43;50000;10;0;5;2000000000;506107;1726126083500783643
44;50000;10;0;5;2000000000;496803;1726126083510785494
45;50000;10;0;5;2000000000;483771;1726126083520785144
46;50000;10;0;5;2000000000;496287;1726126083530797437
47;50000;10;0;5;2000000000;502173;1726126083540781326
48;50000;10;0;5;2000000000;501923;1726126083550796222
49;50000;10;0;5;2000000000;585789;1726126083560837808
