Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;600;10;0;5;4000000000;276837;1726117403641446433
1;600;10;0;5;4000000000;243691;1726117403651429239
2;600;10;0;5;4000000000;232028;1726117403661430272
3;600;10;0;5;4000000000;256734;1726117403671427010
4;600;10;0;5;4000000000;237694;1726117403681392733
5;600;10;0;5;4000000000;227691;1726117403691447666
6;600;10;0;5;4000000000;129088;1726117403701306156
7;600;10;0;5;4000000000;100954;1726117403711293253
8;600;10;0;5;4000000000;101398;1726117403721292605
9;600;10;0;5;4000000000;97820;1726117403731293817
10;600;10;0;5;4000000000;90214;1726117403741290462
11;600;10;0;5;4000000000;90519;1726117403751287742
12;600;10;0;5;4000000000;91260;1726117403761290901
13;600;10;0;5;4000000000;94027;1726117403771293086
14;600;10;0;5;4000000000;94326;1726117403781290141
15;600;10;0;5;4000000000;102507;1726117403791296393
16;600;10;0;5;4000000000;131464;1726117403801314877
17;600;10;0;5;4000000000;98110;1726117403811295207
18;600;10;0;5;4000000000;84489;1726117403821287456
19;600;10;0;5;4000000000;79368;1726117403831282575
20;600;10;0;5;4000000000;80201;1726117403841283887
21;600;10;0;5;4000000000;80782;1726117403851285188
22;600;10;0;5;4000000000;78150;1726117403861283366
23;600;10;0;5;4000000000;78548;1726117403871283415
24;600;10;0;5;4000000000;79882;1726117403881285659
25;600;10;0;5;4000000000;78816;1726117403891283082
26;600;10;0;5;4000000000;78755;1726117403901284128
27;600;10;0;5;4000000000;80919;1726117403911287421
28;600;10;0;5;4000000000;79445;1726117403921285037
29;600;10;0;5;4000000000;78105;1726117403931284471
30;600;10;0;5;4000000000;79966;1726117403941286296
31;600;10;0;5;4000000000;87644;1726117403951291243
32;600;10;0;5;4000000000;91347;1726117403961292748
33;600;10;0;5;4000000000;94702;1726117403971294719
34;600;10;0;5;4000000000;176746;1726117403981346230
35;600;10;0;5;4000000000;167952;1726117403991342947
36;600;10;0;5;4000000000;172663;1726117404001346329
37;600;10;0;5;4000000000;163165;1726117404011344839
38;600;10;0;5;4000000000;182199;1726117404021359861
39;600;10;0;5;4000000000;176881;1726117404031396257
40;600;10;0;5;4000000000;178107;1726117404041387754
41;600;10;0;5;4000000000;180835;1726117404051393061
42;600;10;0;5;4000000000;186921;1726117404061352862
43;600;10;0;5;4000000000;175692;1726117404071382675
44;600;10;0;5;4000000000;175981;1726117404081382509
45;600;10;0;5;4000000000;182678;1726117404091391484
46;600;10;0;5;4000000000;178217;1726117404101385975
47;600;10;0;5;4000000000;151328;1726117404111368299
48;600;10;0;5;4000000000;175740;1726117404121381218
49;600;10;0;5;4000000000;162620;1726117404131382235
