Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;1;2000000000;1083851;1726128479799456322
1;250000;10;0;1;2000000000;1001184;1726128479809454793
2;250000;10;0;1;2000000000;1017699;1726128479819488075
3;250000;10;0;1;2000000000;1061187;1726128479829490020
4;250000;10;0;1;2000000000;840399;1726128479839343526
5;250000;10;0;1;2000000000;766374;1726128479849330292
6;250000;10;0;1;2000000000;760231;1726128479859326247
7;250000;10;0;1;2000000000;737508;1726128479869330267
8;250000;10;0;1;2000000000;785131;1726128479879329606
9;250000;10;0;1;2000000000;735723;1726128479889326820
10;250000;10;0;1;2000000000;749102;1726128479899334920
11;250000;10;0;1;2000000000;729464;1726128479909330946
12;250000;10;0;1;2000000000;783812;1726128479919330026
13;250000;10;0;1;2000000000;729476;1726128479929329656
14;250000;10;0;1;2000000000;847832;1726128479939351274
15;250000;10;0;1;2000000000;746487;1726128479949331318
16;250000;10;0;1;2000000000;798445;1726128479959329486
17;250000;10;0;1;2000000000;732494;1726128479969331414
18;250000;10;0;1;2000000000;788140;1726128479979332411
19;250000;10;0;1;2000000000;727608;1726128479989328376
20;250000;10;0;1;2000000000;753591;1726128479999532885
21;250000;10;0;1;2000000000;735976;1726128480009334512
22;250000;10;0;1;2000000000;743163;1726128480019331213
23;250000;10;0;1;2000000000;725176;1726128480029329288
24;250000;10;0;1;2000000000;742967;1726128480039331625
25;250000;10;0;1;2000000000;721994;1726128480049333017
26;250000;10;0;1;2000000000;736758;1726128480059334835
27;250000;10;0;1;2000000000;722738;1726128480069331152
28;250000;10;0;1;2000000000;734183;1726128480079333588
29;250000;10;0;1;2000000000;721187;1726128480089331298
30;250000;10;0;1;2000000000;738975;1726128480099332045
31;250000;10;0;1;2000000000;718474;1726128480109335583
32;250000;10;0;1;2000000000;733682;1726128480119333306
33;250000;10;0;1;2000000000;716290;1726128480129333770
34;250000;10;0;1;2000000000;732906;1726128480139339229
35;250000;10;0;1;2000000000;716038;1726128480149335284
36;250000;10;0;1;2000000000;734480;1726128480159334932
37;250000;10;0;1;2000000000;715341;1726128480169331394
38;250000;10;0;1;2000000000;726777;1726128480179336650
39;250000;10;0;1;2000000000;714408;1726128480189335282
40;250000;10;0;1;2000000000;725732;1726128480199336005
41;250000;10;0;1;2000000000;713812;1726128480209335924
42;250000;10;0;1;2000000000;729813;1726128480219333278
43;250000;10;0;1;2000000000;711740;1726128480229334647
44;250000;10;0;1;2000000000;746747;1726128480239334858
45;250000;10;0;1;2000000000;715209;1726128480249337659
46;250000;10;0;1;2000000000;732060;1726128480259338380
47;250000;10;0;1;2000000000;711230;1726128480269336258
48;250000;10;0;1;2000000000;724759;1726128480279338872
49;250000;10;0;1;2000000000;711743;1726128480289337059
