Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;800;10;0;3;4000000000;401277;1726118583793794723
1;800;10;0;3;4000000000;389747;1726118583802965433
2;800;10;0;3;4000000000;286218;1726118583812860584
3;800;10;0;3;4000000000;397924;1726118583822977803
4;800;10;0;3;4000000000;411645;1726118583832977876
5;800;10;0;3;4000000000;414232;1726118583842968621
6;800;10;0;3;4000000000;385409;1726118583852976897
7;800;10;0;3;4000000000;362816;1726118583862950286
8;800;10;0;3;4000000000;265782;1726118583872851643
9;800;10;0;3;4000000000;111178;1726118583882754493
10;800;10;0;3;4000000000;94592;1726118583892744723
11;800;10;0;3;4000000000;97029;1726118583902751887
12;800;10;0;3;4000000000;97311;1726118583912751432
13;800;10;0;3;4000000000;92465;1726118583922751617
14;800;10;0;3;4000000000;90663;1726118583932746246
15;800;10;0;3;4000000000;94196;1726118583942751302
16;800;10;0;3;4000000000;88801;1726118583952747950
17;800;10;0;3;4000000000;92855;1726118583962749194
18;800;10;0;3;4000000000;124049;1726118583972742844
19;800;10;0;3;4000000000;123893;1726118583982768625
20;800;10;0;3;4000000000;109984;1726118583992758679
21;800;10;0;3;4000000000;100219;1726118584002751850
22;800;10;0;3;4000000000;97897;1726118584012750763
23;800;10;0;3;4000000000;92656;1726118584022746943
24;800;10;0;3;4000000000;92892;1726118584032748464
25;800;10;0;3;4000000000;85925;1726118584042745544
26;800;10;0;3;4000000000;85522;1726118584052744763
27;800;10;0;3;4000000000;87727;1726118584062746441
28;800;10;0;3;4000000000;91542;1726118584072747520
29;800;10;0;3;4000000000;89682;1726118584082748265
30;800;10;0;3;4000000000;94160;1726118584092755586
31;800;10;0;3;4000000000;93176;1726118584102753697
32;800;10;0;3;4000000000;90265;1726118584112751267
33;800;10;0;3;4000000000;90837;1726118584122753401
34;800;10;0;3;4000000000;91761;1726118584132751058
35;800;10;0;3;4000000000;89132;1726118584142754332
36;800;10;0;3;4000000000;98536;1726118584152755243
37;800;10;0;3;4000000000;93901;1726118584162754767
38;800;10;0;3;4000000000;89706;1726118584172752274
39;800;10;0;3;4000000000;93616;1726118584182754903
40;800;10;0;3;4000000000;89317;1726118584192756305
41;800;10;0;3;4000000000;91684;1726118584202750857
42;800;10;0;3;4000000000;94160;1726118584212753096
43;800;10;0;3;4000000000;91493;1726118584222757150
44;800;10;0;3;4000000000;88043;1726118584232751818
45;800;10;0;3;4000000000;90928;1726118584242758879
46;800;10;0;3;4000000000;91173;1726118584252754945
47;800;10;0;3;4000000000;90859;1726118584262751955
48;800;10;0;3;4000000000;92269;1726118584272773870
49;800;10;0;3;4000000000;92458;1726118584282754538
