Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;50000;10;0;5;10000000000;22056615;1726126259931681897
1;50000;10;0;5;10000000000;475315;1726126259953501548
2;50000;10;0;5;10000000000;199352;1726126259961665481
3;50000;10;0;5;10000000000;237920;1726126259971638449
4;50000;10;0;5;10000000000;305959;1726126259981706889
5;50000;10;0;5;10000000000;354790;1726126259991696784
6;50000;10;0;5;10000000000;299706;1726126260001731991
7;50000;10;0;5;10000000000;213933;1726126260011667309
8;50000;10;0;5;10000000000;198858;1726126260021667985
9;50000;10;0;5;10000000000;203518;1726126260031665614
10;50000;10;0;5;10000000000;198300;1726126260041668435
11;50000;10;0;5;10000000000;203190;1726126260051669789
12;50000;10;0;5;10000000000;198438;1726126260061669071
13;50000;10;0;5;10000000000;209437;1726126260071597331
14;50000;10;0;5;10000000000;198303;1726126260081668871
15;50000;10;0;5;10000000000;208904;1726126260091667950
16;50000;10;0;5;10000000000;198315;1726126260101668929
17;50000;10;0;5;10000000000;251756;1726126260111674925
18;50000;10;0;5;10000000000;198283;1726126260121670384
19;50000;10;0;5;10000000000;211329;1726126260131667740
20;50000;10;0;5;10000000000;198442;1726126260141670418
21;50000;10;0;5;10000000000;238829;1726126260151677665
22;50000;10;0;5;10000000000;193558;1726126260161676757
23;50000;10;0;5;10000000000;295356;1726126260171670847
24;50000;10;0;5;10000000000;194011;1726126260181676218
25;50000;10;0;5;10000000000;204005;1726126260191680189
26;50000;10;0;5;10000000000;193469;1726126260201681821
27;50000;10;0;5;10000000000;204498;1726126260211677529
28;50000;10;0;5;10000000000;193395;1726126260221678726
29;50000;10;0;5;10000000000;203494;1726126260231681861
30;50000;10;0;5;10000000000;193453;1726126260241678552
31;50000;10;0;5;10000000000;211940;1726126260251631697
32;50000;10;0;5;10000000000;199511;1726126260261669591
33;50000;10;0;5;10000000000;226965;1726126260271670342
34;50000;10;0;5;10000000000;198335;1726126260281673128
35;50000;10;0;5;10000000000;192081;1726126260329604949
36;50000;10;0;5;10000000000;210971;1726126260331672436
37;50000;10;0;5;10000000000;197724;1726126260341667842
38;50000;10;0;5;10000000000;205483;1726126260351681886
39;50000;10;0;5;10000000000;192165;1726126260361683219
40;50000;10;0;5;10000000000;205495;1726126260371681794
41;50000;10;0;5;10000000000;192719;1726126260381680784
42;50000;10;0;5;10000000000;204914;1726126260391684162
43;50000;10;0;5;10000000000;198639;1726126260401639226
44;50000;10;0;5;10000000000;266749;1726126260411684135
45;50000;10;0;5;10000000000;191770;1726126260421680969
46;50000;10;0;5;10000000000;235131;1726126260431682724
47;50000;10;0;5;10000000000;192441;1726126260441683190
48;50000;10;0;5;10000000000;210751;1726126260451679512
49;50000;10;0;5;10000000000;197168;1726126260461676876
