Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;1000;10;0;5;2000000000;335482;1726120818477364854
1;1000;10;0;5;2000000000;305118;1726120818487323558
2;1000;10;0;5;2000000000;288062;1726120818497304559
3;1000;10;0;5;2000000000;312162;1726120818507331925
4;1000;10;0;5;2000000000;340592;1726120818517346380
5;1000;10;0;5;2000000000;357532;1726120818527357764
6;1000;10;0;5;2000000000;288068;1726120818537301024
7;1000;10;0;5;2000000000;279686;1726120818547304785
8;1000;10;0;5;2000000000;270745;1726120818557288413
9;1000;10;0;5;2000000000;270122;1726120818567294703
10;1000;10;0;5;2000000000;270346;1726120818577293966
11;1000;10;0;5;2000000000;214867;1726120818587256721
12;1000;10;0;5;2000000000;227212;1726120818597281767
13;1000;10;0;5;2000000000;310171;1726120818607348965
14;1000;10;0;5;2000000000;313523;1726120818617326121
15;1000;10;0;5;2000000000;323123;1726120818627415695
16;1000;10;0;5;2000000000;345011;1726120818637379215
17;1000;10;0;5;2000000000;314092;1726120818647349138
18;1000;10;0;5;2000000000;317132;1726120818657345979
19;1000;10;0;5;2000000000;308411;1726120818667352554
20;1000;10;0;5;2000000000;317915;1726120818677325542
21;1000;10;0;5;2000000000;308051;1726120818687407376
22;1000;10;0;5;2000000000;305082;1726120818697391635
23;1000;10;0;5;2000000000;279130;1726120818707380662
24;1000;10;0;5;2000000000;305260;1726120818717385050
25;1000;10;0;5;2000000000;283310;1726120818727373343
26;1000;10;0;5;2000000000;302045;1726120818737374202
27;1000;10;0;5;2000000000;285946;1726120818747373445
28;1000;10;0;5;2000000000;319249;1726120818757390230
29;1000;10;0;5;2000000000;297352;1726120818767377604
30;1000;10;0;5;2000000000;342415;1726120818777422753
31;1000;10;0;5;2000000000;325816;1726120818787411486
32;1000;10;0;5;2000000000;321943;1726120818797399455
33;1000;10;0;5;2000000000;314596;1726120818807400467
34;1000;10;0;5;2000000000;324917;1726120818817399660
35;1000;10;0;5;2000000000;365487;1726120818827436383
36;1000;10;0;5;2000000000;350954;1726120818837410665
37;1000;10;0;5;2000000000;385898;1726120818847431550
38;1000;10;0;5;2000000000;353453;1726120818857425293
39;1000;10;0;5;2000000000;340292;1726120818867408577
40;1000;10;0;5;2000000000;348364;1726120818877414382
41;1000;10;0;5;2000000000;384420;1726120818887435118
42;1000;10;0;5;2000000000;349382;1726120818897661728
43;1000;10;0;5;2000000000;384468;1726120818907440173
44;1000;10;0;5;2000000000;380138;1726120818917440382
45;1000;10;0;5;2000000000;401883;1726120818927429334
46;1000;10;0;5;2000000000;363799;1726120818937417745
47;1000;10;0;5;2000000000;397930;1726120818947430075
48;1000;10;0;5;2000000000;367812;1726120818957419440
49;1000;10;0;5;2000000000;393985;1726120818967424716
