Sequence;Data_size;publish_interval;cpu;vm;vm_bytes;Latency(ns);publish_time(ns)
0;250000;10;0;1;5000000000;1086761;1726094232884173286
1;250000;10;0;1;5000000000;914666;1726094232894033749
2;250000;10;0;1;5000000000;1035745;1726094232904276029
3;250000;10;0;1;5000000000;955398;1726094232914080872
4;250000;10;0;1;5000000000;874573;1726094232924101964
5;250000;10;0;1;5000000000;1025462;1726094232934112663
6;250000;10;0;1;5000000000;870792;1726094232944088922
7;250000;10;0;1;5000000000;1212546;1726094232954003155
8;250000;10;0;1;5000000000;879752;1726094232964063215
9;250000;10;0;1;5000000000;845216;1726094232974007371
10;250000;10;0;1;5000000000;859965;1726094232984003423
11;250000;10;0;1;5000000000;890898;1726094232994070608
12;250000;10;0;1;5000000000;861997;1726094233004036742
13;250000;10;0;1;5000000000;851802;1726094233014068479
14;250000;10;0;1;5000000000;1058110;1726094233024153975
15;250000;10;0;1;5000000000;855559;1726094233034026974
16;250000;10;0;1;5000000000;857049;1726094233044064628
17;250000;10;0;1;5000000000;1006468;1726094233054064729
18;250000;10;0;1;5000000000;893718;1726094233064084002
19;250000;10;0;1;5000000000;856348;1726094233074034920
20;250000;10;0;1;5000000000;926544;1726094233084135930
21;250000;10;0;1;5000000000;894408;1726094233094038133
22;250000;10;0;1;5000000000;860926;1726094233104061669
23;250000;10;0;1;5000000000;971494;1726094233114024910
24;250000;10;0;1;5000000000;885145;1726094233124018604
25;250000;10;0;1;5000000000;859470;1726094233134009648
26;250000;10;0;1;5000000000;847413;1726094233144058229
27;250000;10;0;1;5000000000;897067;1726094233154002810
28;250000;10;0;1;5000000000;845767;1726094233164039127
29;250000;10;0;1;5000000000;841318;1726094233174047773
30;250000;10;0;1;5000000000;892691;1726094233184096515
31;250000;10;0;1;5000000000;857054;1726094233193995935
32;250000;10;0;1;5000000000;839000;1726094233204031131
33;250000;10;0;1;5000000000;868496;1726094233214061194
34;250000;10;0;1;5000000000;848586;1726094233224063085
35;250000;10;0;1;5000000000;844062;1726094233234043420
36;250000;10;0;1;5000000000;867688;1726094233244066030
37;250000;10;0;1;5000000000;844942;1726094233254053736
38;250000;10;0;1;5000000000;840961;1726094233264055719
39;250000;10;0;1;5000000000;858013;1726094233274067687
40;250000;10;0;1;5000000000;864757;1726094233284072188
41;250000;10;0;1;5000000000;841088;1726094233294032033
42;250000;10;0;1;5000000000;868608;1726094233304096460
43;250000;10;0;1;5000000000;859638;1726094233314005970
44;250000;10;0;1;5000000000;840632;1726094233324057013
45;250000;10;0;1;5000000000;1039325;1726094233334073019
46;250000;10;0;1;5000000000;854853;1726094233344073063
47;250000;10;0;1;5000000000;841755;1726094233354047543
48;250000;10;0;1;5000000000;1021014;1726094233364135704
49;250000;10;0;1;5000000000;1014034;1726094233374039027
